ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-204496,518254,718181,
-204303,517637,717338,
-204237,517142,716563,
-204233,516691,715788,
-204235,516210,715109,
-204237,515748,714423,
-204221,515386,713784,
-204111,515089,713376,
-203833,514791,712939,
-203425,514548,712533,
-203032,514268,712198,
-202776,514142,711900,
-202642,514008,711578,
-202522,513868,711415,
-202357,513835,711382,
-202188,513861,711423,
-202068,513948,711463,
-201974,514075,711574,
-201833,514131,711794,
-201632,514243,711958,
-201450,514435,712177,
-201372,514540,712441,
-201403,514706,712639,
-201503,514882,712839,
-201681,515041,713130,
-201998,515172,713342,
-202465,515300,713549,
-202968,515479,713869,
-203350,515657,714089,
-203565,515768,714300,
-203717,515942,714557,
-203937,516099,714893,
-204250,516310,715206,
-204584,516479,715412,
-204877,516646,715748,
-205131,516901,716138,
-205341,517101,716501,
-205442,517371,716819,
-205372,517598,717175,
-205191,517749,717615,
-205073,518017,718037,
-205148,518285,718356,
-205374,518551,718793,
-205593,518717,719191,
-205700,518966,719480,
-205719,519185,719788,
-205702,519405,720158,
-205621,519625,720541,
-205413,519860,720747,
-205124,519951,721019,
-204936,520092,721313,
-205014,520227,721476,
-205329,520378,721729,
-205680,520455,721868,
-205885,520588,722079,
-205916,520691,722224,
-205860,520741,722368,
-205786,520886,722495,
-205685,520979,722566,
-205532,520991,722761,
-205339,521079,722816,
-205142,521137,722988,
-204958,521190,723069,
-204799,521255,723250,
-204698,521318,723343,
-204693,521410,723463,
-204750,521394,723442,
-204750,521461,723608,
-204595,521564,723832,
-204331,521629,723841,
-204128,521700,723945,
-204120,521776,724126,
-204279,521924,724193,
-204474,521937,724247,
-204634,522043,724384,
-204820,522152,724574,
-205119,522167,724713,
-205494,522258,724737,
-205787,522288,724825,
-205877,522360,725008,
-205809,522514,725225,
-205975,522763,725219,
-206156,522826,725484,
-206282,522952,725614,
-206346,523010,725821,
-206356,523123,725928,
-206307,523252,726095,
-206222,523366,726325,
-206156,523484,726457,
-206136,523578,726559,
-206076,523762,726714,
-205816,523851,726987,
-205263,524025,727197,
-204497,524131,727371,
-203705,524188,727521,
-203038,524259,727658,
-202537,524435,727777,
-202225,524532,727938,
-202212,524661,728116,
-202661,524712,728318,
-203624,524836,728465,
-204924,524950,728552,
-206209,525016,728727,
-207126,525100,728869,
-207475,525208,729016,
-207247,525281,729069,
-206605,525337,729250,
-205834,525454,729360,
-205251,525514,729445,
-205046,525579,729501,
-205167,525625,729710,
-205367,525661,729756,
-205407,525747,729816,
-205232,525777,729871,
-204961,525825,729940,
-204724,525862,730038,
-204547,525829,730121,
-204382,525780,730147,
-204201,525762,730036,
-204025,525608,730086,
-203866,525414,729867,
-203695,525051,729594,
-203494,524670,729235,
-203299,524217,728870,
-203169,523677,728212,
-203100,523153,727599,
-203020,522447,726738,
-202870,521858,725829,
-202680,521190,724930,
-202309,520468,721834,
-202134,519827,720733,
-201913,519199,719755,
-201697,518658,718824,
-201468,518197,718075,
-201136,517697,717185,
-200667,517264,716545,
-200175,516810,715766,
-199860,516503,715170,
-199814,516204,714582,
-199935,515926,714100,
-200020,515743,713666,
-199955,515603,713255,
-199767,515386,712856,
-199538,515210,712602,
-199292,515120,712312,
-199003,515065,712178,
-198672,514946,711912,
-198358,514823,711847,
-198122,514787,711732,
-197992,514777,711698,
-197990,514820,711683,
-198172,514845,711691,
-198565,514880,711650,
-199079,514903,711744,
-199521,514896,711800,
-199761,514891,711735,
-199880,514984,711753,
-200107,514979,711862,
-200597,515024,711857,
-201287,515021,711765,
-201973,515006,711780,
-202502,515010,711729,
-202854,514960,711662,
-203065,514985,711501,
-203144,514991,711405,
-203096,514911,711343,
-202994,514868,711181,
-202955,514874,711138,
-203007,514823,711002,
-203047,514851,711006,
-202941,514800,710842,
-202680,514748,710729,
-202385,514760,710546,
-202162,514692,710389,
-201996,514627,710133,
-201803,514520,709972,
-201567,514435,709690,
-201374,514263,709397,
-201297,514179,709201,
-201290,513992,708860,
-201241,513794,708525,
-201105,513643,708365,
-200960,513438,707941,
-200902,513312,707582,
-200928,513227,707376,
-200945,513058,707186,
-200899,513025,707064,
-200827,512981,706985,
-200780,513029,706958,
-200723,513069,707015,
-200555,513042,706890,
-200234,513104,706943,
-199844,513158,706990,
-199507,513207,707092,
-199264,513264,707142,
-199059,513231,707089,
-198847,513299,707126,
-198653,513289,707214,
-198533,513312,707202,
-198483,513315,707210,
-198444,513373,707283,
-198381,513392,707294,
-198329,513457,707508,
-198342,513497,707568,
-198421,513560,707631,
-198519,513684,707693,
-198620,513688,707853,
-198756,513823,708033,
-198950,513873,708024,
-199142,514021,708306,
-199229,514149,708466,
-199171,514281,708656,
-199026,514351,708859,
-198878,514554,709110,
-198744,514751,709385,
-198596,514864,709661,
-198447,515062,709883,
-198380,515253,710145,
-198448,515423,710553,
-198577,515588,710802,
-198611,515771,711069,
-198443,515926,711368,
-198088,516158,711666,
-197601,516321,711975,
-196978,516608,712349,
-196185,516754,712664,
-195295,516948,712942,
-194537,517158,713171,
-194165,517317,713513,
-194270,517543,713838,
-194768,517762,714158,
-195547,517931,714518,
-196574,518200,714872,
-197801,518478,715196,
-199004,518673,715557,
-199806,518981,715964,
-199925,519298,716475,
-199393,519622,716871,
-198533,519965,717224,
-197710,520200,717621,
-197115,520486,718032,
-196763,520778,718508,
-196590,521119,718870,
-196521,521332,719294,
-196455,521578,719739,
-196288,521818,720225,
-196005,522197,720585,
-195715,522318,720859,
-195564,522544,721200,
-195588,522672,721475,
-195665,522713,721699,
-195642,522809,721802,
-195472,522885,721866,
-195238,522769,721771,
-195046,522672,721591,
-194942,522407,721231,
-194908,522090,720729,
-194906,521722,720231,
-194887,521363,719673,
-194778,520911,718960,
-194512,520544,718367,
-194107,520192,717763,
-193689,519781,717109,
-193398,519296,716235,
-193275,518886,715443,
-193245,518446,714957,
-193209,518212,714371,
-193130,517940,713814,
-193012,517709,713410,
-192829,517485,713175,
-192525,517383,712886,
-192102,517250,712660,
-191667,517206,712625,
-191362,517263,712757,
-191232,517271,712788,
-191192,517340,712968,
-191125,517531,713152,
-190989,517676,713429,
-190810,517839,713777,
-190610,517995,714136,
-190372,518304,714520,
-190104,518551,715017,
-189877,518976,715617,
-189773,519262,716099,
-189805,519540,716627,
-189923,519878,717204,
-190104,520192,717744,
-190403,520593,718288,
-190867,520892,718893,
-191406,521232,719433,
-191818,521553,719942,
-191966,521916,720439,
-191919,522171,720938,
-191891,522523,721474,
-192033,522882,722040,
-192312,523213,722452,
-192587,523529,723025,
-192774,523873,723470,
-192884,524057,723950,
-192937,524362,724434,
-192893,524703,724929,
-192715,525099,725297,
-192458,525338,725767,
-192244,525638,726166,
-192140,525895,726603,
-192090,526155,727004,
-192002,526447,727484,
-191874,526752,727837,
-191785,526970,728238,
-191777,527279,728799,
-191783,527599,729258,
-191708,527929,729702,
-191545,528202,730277,
-191366,528403,730687,
-191221,528799,731131,
-191078,529079,731521,
-190918,529345,731936,
-190812,529593,732220,
-190866,529732,732552,
-191051,529974,732943,
-191168,530241,733225,
-191021,530491,733700,
-190621,530682,734043,
-190194,530848,734298,
-189968,531016,734569,
-189981,531180,734840,
-190093,531380,735013,
-189766,531825,735395,
-189313,531922,735526,
-188738,532039,735798,
-188205,532180,736021,
-187908,532277,736196,
-187920,532409,736329,
-188106,532477,736524,
-188251,532609,736645,
-188232,532725,736860,
-188078,532768,736988,
-187865,532995,737131,
-187618,533047,737296,
-187346,533252,737423,
-187131,533367,737535,
-187106,533431,737820,
-187316,533592,737920,
-187639,533741,738134,
-187881,533692,738361,
-187961,533819,738491,
-187964,533861,738618,
-188013,534157,738720,
-188125,534243,738946,
-188222,534375,739102,
-188265,534537,739251,
-188322,534654,739331,
-188478,534802,739533,
-188726,534938,739695,
-188966,535200,739937,
-189112,535480,740160,
-189135,535585,740539,
-189012,535777,740740,
-188654,535888,741002,
-187979,536076,741211,
-187031,536055,741415,
-186020,536286,741585,
-185200,536445,741765,
-184738,536517,741886,
-184712,536658,742059,
-185201,536705,742226,
-186294,536772,742315,
-187943,536891,742465,
-189824,536959,742562,
-191413,537056,742754,
-192267,537252,742865,
-192272,537320,742982,
-191659,537492,743167,
-190808,537594,743402,
-190056,537717,743566,
-189594,537889,744090,
-189730,538028,744273,
-189691,538100,744390,
-189452,538182,744465,
-189178,538272,744643,
-189071,538296,744814,
-189191,538367,744781,
-189425,538242,744731,
-189628,538269,744743,
-189750,538189,744580,
-189815,537985,744253,
-189826,537674,743949,
-189740,537448,743605,
-189556,537139,743155,
-189374,536790,742680,
-189325,536554,742217,
-189441,536281,741649,
-189623,535864,740850,
-189736,535310,740116,
-189701,534953,739106,
-189521,534294,738279,
-189228,533833,737321,
-188872,533264,736342,
-188538,532755,735329,
-188321,532357,734582,
-188246,532005,734054,
-188228,531730,733492,
-188148,531476,733077,
-187988,531359,732738,
-187851,531201,732396,
-187845,531021,732185,
-187949,530904,732015,
-188036,530796,731739,
-188024,530701,731576,
-187981,530563,731440,
-188050,530572,731356,
-188288,530570,731348,
-188599,530593,731307,
-188827,530551,731261,
-188892,530547,731273,
-188838,530558,731325,
-188761,530535,731308,
-188740,530559,731266,
-188837,530627,731398,
-189112,530643,731489,
-189602,530709,731608,
-190268,530785,731666,
-191000,530889,731841,
-191697,530997,732033,
-192336,531037,732150,
-192946,531029,732244,
-193523,531155,732236,
-194014,531159,732376,
-194398,531240,732634,
-194741,531320,732660,
-195137,531341,732864,
-195585,531461,733032,
-195978,531583,733218,
-196224,531680,733338,
-196371,531803,733627,
-196568,531884,733779,
-196897,532055,733982,
-197282,532192,734187,
-197574,532263,734318,
-197706,532415,734539,
-197728,532521,734699,
-197706,532570,734821,
-197630,532569,735009,
-197455,532695,735127,
-197208,532823,735244,
-196996,532940,735399,
-196912,532949,735479,
-196939,533102,735682,
-196997,533185,735799,
-197045,533214,735910,
-197114,533180,736050,
-197225,533357,736137,
-197335,533354,736163,
-197378,533408,736202,
-197363,533432,736213,
-197385,533426,736317,
-197525,533420,736387,
-197757,533385,736260,
-197978,533295,736309,
-198119,533320,736344,
-198185,533351,736388,
-198197,533282,736344,
-198127,533233,736328,
-197932,533195,736330,
-197641,533156,736317,
-197361,533188,736290,
-197191,533173,736348,
-197142,533201,736501,
-197164,533239,736522,
-197239,533275,736561,
-197388,533329,736710,
-197596,533362,736798,
-197770,533369,736804,
-197817,533487,736923,
-197768,533441,736906,
-197778,533501,736999,
-197994,533498,737103,
-198438,533548,737152,
-199028,533664,737231,
-199679,533715,737265,
-200334,533658,737463,
-200916,533751,737474,
-201310,533731,737518,
-201456,533804,737626,
-201440,533760,737634,
-201451,533734,737718,
-201625,533788,737788,
-201931,533821,737965,
-202243,533870,737997,
-202501,533904,738143,
-202765,533925,738218,
-203115,533785,738331,
-203538,533919,738535,
-203923,534030,738511,
-204156,534103,738699,
-204179,534064,738753,
-203965,534123,738866,
-203486,534206,738951,
-202772,534226,739095,
-201993,534048,739194,
-201432,534281,739330,
-201357,534311,739388,
-201884,534336,739421,
-202971,534388,739600,
-204487,534458,739739,
-206237,534507,739859,
-207936,534620,740100,
-209243,534685,740241,
-209924,534744,740320,
-210021,534863,740426,
-209828,534936,740639,
-209662,535025,740783,
-209650,535120,740970,
-209728,535155,740968,
-209810,535198,741168,
-209891,535248,741193,
-209990,535345,741346,
-210044,535319,741366,
-209941,535338,741430,
-209656,535312,741545,
-209328,535357,741575,
-209148,535269,741546,
-209206,535185,741420,
-209448,535135,741428,
-209770,534937,741212,
-210097,534759,740908,
-210359,534351,740486,
-210464,534004,739877,
-210352,533520,739230,
-210086,532920,738480,
-209830,532389,737687,
-209688,531823,736930,
-209593,531299,735968,
-209379,530725,735086,
-208982,530169,734270,
-208518,529672,733482,
-208162,529254,732778,
-207976,528887,732254,
-207887,528556,731647,
-207823,528225,731139,
-207790,527746,730557,
-207806,527593,730070,
-207797,527489,729729,
-207639,527383,729607,
-207316,527367,729483,
-206971,527378,729302,
-206785,527329,729336,
-206790,527387,729297,
-206861,527303,729364,
-206861,527445,729417,
-206765,527560,729615,
-206617,527769,729700,
-206432,527846,729892,
-206179,527896,729921,
-205876,528064,730271,
-205625,528179,730406,
