ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-82391,405994,536472,
-82458,405950,536477,
-82464,406046,536475,
-82470,406109,536604,
-82519,406300,536684,
-82611,406417,536823,
-82737,406640,537083,
-82919,406827,537335,
-83208,406989,537568,
-83644,407254,537898,
-84217,407439,538182,
-84857,407713,538580,
-85448,407954,538920,
-85874,408206,539282,
-86094,408467,539641,
-86182,408717,540026,
-86301,408961,540381,
-86587,409213,540749,
-88180,409530,541917,
-88602,409773,542181,
-88886,409953,542561,
-89038,410145,542869,
-89079,410375,543192,
-89054,410575,543445,
-89047,410765,543740,
-89156,410871,543961,
-89428,411087,544129,
-89818,411155,544343,
-90208,411264,544540,
-90475,411342,544766,
-90557,411497,544889,
-90491,411583,545010,
-90389,411687,545162,
-90386,411809,545297,
-90557,411856,545355,
-90860,411899,545460,
-91153,411926,545622,
-91297,412009,545727,
-91266,412120,545774,
-91158,412130,545933,
-91094,412149,545894,
-91106,412141,545984,
-91134,412211,546095,
-91128,412204,546112,
-91127,412270,546106,
-91227,412265,546231,
-91471,412233,546255,
-91779,412266,546245,
-91997,412292,546274,
-92010,412328,546333,
-91837,412322,546397,
-91618,412381,546424,
-91530,412350,546473,
-91689,412377,546509,
-92080,412367,546556,
-92586,412427,546564,
-93083,412424,546664,
-93542,412486,546689,
-94059,412459,546720,
-94750,412451,546683,
-95612,412479,546761,
-96470,412455,546844,
-97104,412503,546797,
-97439,412468,546922,
-97600,412545,546899,
-97758,412497,546910,
-97898,412555,546980,
-97766,412596,546979,
-97073,412584,547060,
-95797,412601,547176,
-94329,412645,547147,
-93326,412660,547227,
-93400,412731,547253,
-94826,412704,547290,
-97423,412755,547309,
-100596,412737,547364,
-103541,412791,547426,
-105534,412788,547422,
-106219,412834,547499,
-105723,412784,547518,
-104527,412831,547542,
-103179,412914,547599,
-102059,412867,547623,
-101324,412901,547668,
-100989,412926,547668,
-101001,412969,547786,
-101254,412971,547853,
-101592,412952,547810,
-101868,413001,547944,
-102025,413049,547915,
-102095,413060,548030,
-102124,413082,548002,
-102113,413105,548077,
-102036,413119,548153,
-101891,413121,548164,
-101717,413119,548074,
-101552,413032,548026,
-101389,412915,547836,
-101199,412677,547622,
-100969,412432,547246,
-100705,412067,546771,
-100410,411614,546140,
-100080,411129,545521,
-99736,410530,544641,
-99448,409927,543753,
-99295,409272,542827,
-99294,408678,542002,
-99383,408064,541140,
-99457,407535,540389,
-99431,407090,539721,
-99256,406688,539133,
-98908,406391,538689,
-98420,406116,538305,
-97906,406000,537998,
-97533,405831,537823,
-97415,405768,537680,
-97540,405692,537641,
-97800,405670,537594,
-98099,405761,537742,
-98414,405818,537763,
-98756,405876,537925,
-99090,406007,538143,
-99350,406129,538418,
-99514,406360,538722,
-99664,406587,539002,
-99924,406813,539372,
-100354,406931,539720,
-100900,407232,540061,
-101461,407503,540458,
-101982,407765,540892,
-102479,408029,541356,
-102964,408287,541727,
-103388,408520,542028,
-103660,408836,542479,
-103741,409147,542902,
-103700,409375,543274,
-103671,409654,543588,
-103739,409838,543912,
-103869,410053,544299,
-103945,410302,544534,
-103861,410449,544792,
-103602,410711,545086,
-103236,410803,545330,
-102869,410967,545564,
-102600,411095,545781,
-102497,411224,545960,
-102592,411293,546101,
-102876,411402,546253,
-103294,411494,546389,
-103768,411617,546601,
-104203,411703,546709,
-104503,411769,546771,
-104589,411811,546894,
-104448,411879,547028,
-104161,411920,547106,
-103889,411934,547158,
-103790,412023,547253,
-103930,412056,547415,
-104261,412092,547422,
-104657,412144,547468,
-104989,412199,547542,
-105177,412210,547629,
-105204,412215,547657,
-105109,412236,547672,
-104962,412244,547685,
-104822,412294,547822,
-104698,412325,547874,
-104565,412306,547804,
-104410,412294,547893,
-104280,412336,547926,
-104269,412301,547963,
-104445,412342,548024,
-104797,412418,548031,
-105237,412394,548103,
-105665,412418,548220,
-106009,412459,548189,
-106234,412437,548270,
-106311,412487,548391,
-106226,412497,548402,
-106010,412541,548471,
-105764,412558,548470,
-105608,412574,548608,
-105605,412617,548644,
-105718,412670,548650,
-105849,412704,548669,
-105915,412727,548770,
-105895,412690,548780,
-105787,412727,548862,
-105533,412759,548937,
-104984,412809,548988,
-103994,412806,549013,
-102585,412814,549059,
-101102,412860,549142,
