ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-537,480894,501691,
-517,480911,501569,
-518,480909,501525,
-475,480885,501609,
-366,480802,501616,
-188,480774,501582,
59,480783,501528,
371,480760,501539,
714,480695,501639,
1029,480727,501626,
1268,480669,501692,
1427,480612,501692,
1559,480616,501672,
1757,480551,501628,
2103,480501,501635,
2620,480531,501636,
3253,480440,501739,
3888,480408,501752,
4422,480364,501615,
4824,480297,501706,
5149,480312,501766,
5496,480273,501705,
5944,480273,501749,
6504,480217,501742,
7131,480193,501812,
7745,480213,501812,
8265,480105,501826,
8625,480113,501849,
8803,480064,501789,
8848,480019,501858,
8866,479966,501868,
8954,479906,501912,
9132,479911,501851,
9337,479821,501842,
9498,479687,501855,
9614,479573,501769,
9747,479440,501740,
9936,479286,501659,
10185,479186,501379,
10055,479124,501344,
9960,478964,501299,
9971,478840,501189,
10050,478790,501243,
10097,478687,501139,
10051,478623,501130,
9940,478567,501038,
9857,478515,501029,
9888,478414,500932,
10065,478347,500997,
10351,478246,500880,
10663,478249,500847,
10902,478151,500803,
10993,478087,500670,
10933,478040,500621,
10798,477900,500573,
10693,477882,500530,
10670,477783,500433,
10717,477669,500358,
10804,477568,500236,
10957,477489,500209,
11239,477357,500144,
11673,477217,500003,
12194,477115,499942,
12695,476988,499817,
13127,476883,499784,
13530,476838,499760,
13960,476635,499619,
14398,476563,499597,
14737,476507,499512,
14865,476421,499465,
14756,476377,499493,
14490,476270,499342,
14205,476173,499307,
14030,476087,499205,
14035,476013,499253,
14198,475835,499103,
14406,475751,499032,
14507,475642,498914,
14399,475550,498950,
14091,475443,498873,
13684,475379,498852,
13281,475330,498904,
12928,475225,498862,
12625,475162,498815,
12378,475136,498837,
12225,475142,498860,
12184,475186,498940,
12217,475117,498966,
12244,475115,499021,
12213,475121,499048,
12135,475116,499075,
12071,475162,499084,
12073,475108,499080,
12154,475052,499131,
12283,475100,499202,
12401,475070,499179,
12461,475049,499237,
12499,475055,499331,
12668,475071,499346,
13179,475095,499314,
14122,475060,499372,
15313,475167,499420,
16293,474997,499415,
16559,475010,499477,
15855,475003,499485,
14342,475078,499565,
12512,475028,499563,
10916,474981,499557,
9894,474979,499549,
9458,475009,499643,
9364,474950,499632,
9301,474968,499634,
9071,474938,499747,
8685,474951,499834,
8328,474971,499785,
8211,474928,499812,
8408,474936,499846,
8798,474945,499984,
9156,474967,499996,
9313,474963,499978,
9246,474991,500030,
9044,474967,500142,
8810,475000,500140,
8624,475049,500173,
