ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-75113,430921,567122,
-74643,430906,567111,
-74140,430890,567175,
-73628,430923,567077,
-73210,430969,567136,
-73024,430928,567097,
-73143,430988,567136,
-73518,430969,567177,
-74026,431004,567206,
-74551,430994,567152,
-75035,430980,567151,
-75454,430967,567256,
-75783,431006,567350,
-76006,430990,567209,
-76143,430991,567302,
-76248,430967,567276,
-76364,431007,567264,
-76480,431037,567263,
-76570,431003,567184,
-76647,430988,567220,
-76765,430976,567242,
-76953,431001,567231,
-77164,431015,567201,
-77319,430974,567305,
-77405,430976,567162,
-77501,430992,567187,
-77693,430989,567170,
-77971,430960,567127,
-78242,431009,567200,
-78441,430960,567165,
-78605,430941,567078,
-78808,430951,567064,
-79054,430925,567126,
-79267,430919,566947,
-79382,430925,566963,
-79414,430937,567067,
-79431,430905,567057,
-79465,430902,566994,
-79509,430841,567018,
-79567,430898,567004,
-79687,430861,567037,
-79897,430923,566998,
-80153,430876,566920,
-80362,430922,567070,
-80482,430923,567028,
-80573,430956,567012,
-80713,430868,567021,
-80904,430925,567046,
-81050,430931,567054,
-81064,430946,567112,
-80953,430914,567118,
-80802,430921,567147,
-80702,430904,567132,
-80692,430953,567163,
-80779,430971,567153,
-80958,431015,567205,
-81193,430989,567199,
-81407,431007,567285,
-81523,430999,567318,
-81530,431083,567387,
-81495,431064,567391,
-81488,431128,567408,
-81523,431145,567460,
-81582,431140,567531,
-81682,431137,567621,
-81867,431151,567555,
-82115,431153,567631,
-82288,431221,567720,
-82242,431306,567793,
-81990,431254,567789,
-81737,431264,567786,
-81710,431293,567803,
-81946,431356,567964,
-82265,431324,567963,
-82443,431326,567966,
-82405,431389,568084,
-82259,431388,568059,
-82172,431392,568085,
-82231,431486,568068,
-82407,431439,568197,
-82608,431461,568203,
-82733,431483,568220,
-82705,431514,568248,
-82495,431484,568230,
-82150,431543,568328,
-81793,431537,568342,
-81560,431557,568371,
-81511,431554,568421,
-81607,431535,568468,
-81763,431564,568453,
-81923,431623,568500,
-82073,431596,568506,
-82212,431614,568584,
-82333,431623,568541,
-82453,431646,568588,
-82630,431685,568668,
-82917,431697,568681,
-83303,431653,568746,
-83699,431764,568766,
-84001,431751,568890,
-84159,431809,568969,
-84179,431803,568966,
-84087,431831,568993,
-83909,431845,569098,
-83692,431869,569156,
-83522,431895,569112,
-83471,431923,569205,
-83549,431927,569201,
-84073,431959,569288,
-84308,431966,569277,
-84561,431998,569355,
-84755,432010,569368,
-84826,432084,569441,
-84787,432033,569401,
-84709,432097,569531,
-84650,432085,569560,
-84618,432081,569563,
-84610,432174,569675,
-84654,432212,569717,
-84773,432219,569775,
-84888,432187,569815,
-84792,432260,569911,
-84263,432297,569864,
-83232,432311,569995,
-81851,432338,570048,
-80412,432362,570107,
-79213,432414,570053,
-78479,432415,570176,
-78370,432398,570210,
-78991,432464,570254,
-80348,432453,570245,
-82276,432533,570398,
-84406,432558,570459,
-86231,432535,570528,
-87267,432578,570547,
-87257,432665,570678,
-86311,432680,570687,
-84889,432679,570786,
-83587,432741,570847,
-82840,432743,570982,
-82728,432828,571030,
-83014,432825,571052,
-83366,432845,571141,
-83581,432874,571214,
-83650,432915,571275,
-83671,432927,571290,
-83719,432981,571326,
-83805,432988,571424,
-83894,432989,571498,
-83942,433061,571529,
-83901,433076,571608,
-83754,433023,571631,
-83557,433077,571640,
-83440,433157,571676,
-83518,433193,571747,
-83757,433129,571833,
-83644,433150,572032,
-83221,433211,572084,
-82889,433290,572230,
-82754,433279,572199,
-82776,433338,572292,
-82846,433339,572335,
-82877,433401,572417,
-82809,433365,572377,
-82586,433401,572455,
-82180,433369,572472,
-81634,433411,572407,
-81062,433268,572319,
-80569,433280,572287,
-80180,433242,572148,
-79860,433128,571998,
-79579,433036,571817,
-79345,432948,571687,
-79154,432905,571551,
-78943,432769,571342,
-78627,432697,571140,
-78178,432513,570896,
-77658,432455,570797,
-77167,432373,570529,
-76776,432277,570467,
-76522,432160,570217,
-76432,432113,570054,
-76505,432003,569916,
-76677,431914,569682,
-76827,431819,569560,
-76875,431711,569377,
-76872,431704,569281,
-76977,431606,569105,
-77324,431529,568896,
-77910,431466,568913,
-78603,431504,568821,
-79257,431391,568661,
-79818,431323,568582,
-80311,431349,568488,
-80773,431255,568464,
-81203,431211,568353,
-81576,431157,568217,
-81876,431201,568184,
-82113,431164,568144,
-82291,431105,568034,
-82400,431071,567967,
-82422,431038,567969,
-82368,430985,567815,
-82285,430997,567807,
-82249,430985,567831,
-82323,430969,567764,
-82526,430877,567687,
-82815,430910,567651,
-83107,430937,567604,
-83331,430846,567628,
-83467,430833,567546,
-83549,430834,567496,
-83607,430785,567441,
-83621,430783,567457,
-83550,430800,567415,
-83396,430808,567334,
-83250,430769,567383,
-83222,430796,567303,
-83324,430827,567352,
-83440,430811,567295,
-83428,430825,567378,
-83263,430816,567344,
-83069,430832,567333,
-82992,430854,567405,
-83059,430782,567361,
-83167,430888,567406,
-83192,430868,567515,
-83095,430911,567508,
-82919,430866,567518,
-82727,430965,567592,
-82575,430948,567648,
-82521,430978,567626,
-82610,431008,567629,
-82819,431055,567709,
-83038,431037,567675,
-83150,430982,567660,
-83142,431030,567647,
-83124,431042,567677,
-83211,431019,567697,
-83396,431011,567627,
-83555,430984,567632,
-83570,431025,567643,
-83433,430947,567541,
-83224,430944,567519,
-83018,430923,567415,
-82837,430904,567448,
-82694,430895,567457,
-82642,430812,567360,
-82720,430800,567357,
-82878,430778,567310,
-82983,430757,567278,
-82937,430800,567319,
-82790,430774,567319,
-82709,430763,567254,
-82834,430783,567311,
-83162,430728,567231,
-83562,430799,567233,
-83883,430774,567284,
-84038,430745,567272,
-84015,430752,567246,
-83867,430753,567288,
-83689,430828,567331,
-83587,430812,567325,
-83594,430832,567364,
-83636,430825,567381,
-83587,430881,567499,
-83394,430854,567504,
-83133,430898,567546,
-82936,430968,567579,
-82861,431069,567633,
-82870,431041,567705,
-82909,431007,567676,
-82980,431015,567714,
-83106,431034,567782,
-83262,431068,567736,
-83384,431072,567831,
-83440,431066,567853,
-83456,431116,567949,
-83470,431131,567919,
-83463,431199,568026,
-83384,431197,567988,
-83241,431224,568082,
-83126,431229,568171,
-83147,431282,568148,
-83305,431266,568169,
-83482,431357,568290,
-83538,431352,568311,
-83430,431358,568349,
-83231,431331,568372,
-83064,431368,568421,
-83010,431426,568483,
-83078,431436,568495,
-83223,431432,568567,
-83374,431467,568644,
-83453,431487,568653,
-83408,431519,568669,
-83259,431547,568750,
-83098,431580,568801,
-83014,431636,568915,
-83015,431651,568920,
-83021,431660,568952,
-82950,431696,569104,
-82788,431682,569072,
-82577,431759,569086,
-82346,431747,569194,
-82097,431794,569269,
-81859,431779,569324,
-81713,431821,569317,
-81733,431838,569393,
-81890,431898,569460,
-82047,431935,569487,
-82071,431903,569476,
-81949,431909,569488,
-81790,431924,569616,
-81716,431988,569623,
-81774,431994,569705,
-81957,431982,569679,
-82248,432000,569770,
-82620,432042,569813,
-82997,432092,569806,
-83257,432069,569911,
-83334,432151,569952,
-83281,432158,569998,
-83216,432178,570056,
-83194,432138,570099,
-83152,432248,570173,
-83009,432254,570175,
-82803,432251,570198,
-82675,432275,570204,
-82732,432290,570292,
-82920,432294,570358,
-83074,432337,570437,
-83085,432397,570578,
-82990,432401,570583,
-82911,432461,570664,
-82930,432486,570674,
-83028,432531,570741,
-83140,432574,570774,
-83220,432553,570880,
-83254,432514,570857,
-83240,432607,570929,
-83169,432642,570997,
-83014,432625,571053,
-82716,432650,571112,
-82161,432614,571168,
-81239,432712,571186,
-79954,432697,571271,
-78497,432757,571263,
-77195,432782,571356,
-76362,432808,571409,
-76190,432829,571531,
-76754,432875,571543,
-78043,432841,571576,
-79916,432908,571606,
-84964,433012,571737,
-85077,433044,571835,
-84360,433043,571777,
-83191,433096,571962,
-81977,433134,571942,
-81024,433128,572025,
-80497,433210,572120,
-80414,433192,572177,
-80641,433284,572224,
-80952,433244,572299,
-81160,433345,572336,
-81214,433376,572430,
-81176,433362,572510,
-81110,433445,572527,
-81014,433440,572618,
-80866,433475,572712,
-80707,433505,572793,
-80622,433524,572820,
-80656,433541,572837,
-80755,433567,572996,
-80833,433651,573005,
-80869,433634,573046,
-80908,433651,573067,
-80973,433611,573154,
-80992,433689,573177,
-80859,433741,573202,
-80550,433758,573297,
-80167,433706,573403,
-79841,433740,573411,
-79618,433804,573461,
-79440,433772,573504,
-79242,433740,573541,
-79032,433752,573530,
-78876,433706,573420,
