ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-749596,513891,576263,
-749118,513984,576378,
-748497,513999,576481,
-747895,514099,576572,
-747654,514067,576628,
-748013,514151,576651,
-748872,514063,576703,
-749827,514151,576722,
-750451,514010,576715,
-750563,513882,576447,
-750254,513716,576130,
-749715,513357,575714,
-749076,513047,575209,
-748388,512634,574490,
-747703,512216,573949,
-747131,511791,573274,
-746802,511369,572657,
-746781,510966,571967,
-746997,510578,571333,
-747246,510227,570748,
-747289,509849,570163,
-746986,509525,569598,
-746384,509241,569020,
-745679,508991,568677,
-745067,508748,568247,
-744612,508603,568028,
-744246,508511,567720,
-743895,508435,567640,
-743596,508388,567529,
-743486,508400,567480,
-743676,508449,567556,
-744135,508515,567667,
-744701,508661,567755,
-745204,508647,567784,
-745583,508700,567923,
-745913,508830,568220,
-746353,508998,568394,
-747041,509108,568590,
-748004,509283,568806,
-749110,509505,569117,
-750108,509659,569393,
-750741,509841,569724,
-750885,510071,570030,
-750597,510286,570471,
-750066,510543,570819,
-749522,510795,571150,
-749187,511034,571555,
-749237,511310,571959,
-749736,511494,572391,
-750550,511734,572596,
-751353,511912,572994,
-751793,512149,573364,
-751715,512405,573694,
-751261,512545,574015,
-750751,512815,574307,
-750437,512909,574582,
-750360,513068,574833,
-750413,513145,575002,
-750516,513271,575164,
-750720,513369,575326,
-751134,513441,575445,
-751784,513498,575594,
-752534,513523,575685,
-753149,513556,575718,
-753425,513592,575852,
-753272,513607,575749,
-752747,513543,575859,
-752039,513675,575986,
-751425,513601,575896,
-751161,513560,575865,
-751344,513527,575835,
-751831,513525,575853,
-752305,513451,575782,
-752428,513418,575827,
-751995,513413,575793,
-751015,513461,575917,
-748022,513587,575917,
-748585,513544,575884,
-750337,513566,575992,
-752922,513647,576004,
-755628,513684,576080,
-757678,513793,576134,
-758554,513858,576165,
-758184,513860,576307,
-756923,513922,576467,
-755344,514023,576449,
-753960,514061,576567,
-753003,514187,576680,
-752395,514246,576817,
-751905,514315,576934,
-751390,514489,577115,
-750914,514529,577238,
-750660,514610,577351,
-750722,514750,577480,
-750983,514788,577628,
-751202,514829,577771,
-751208,514818,577897,
-751021,514789,577901,
-750789,514540,577969,
-750638,514270,577824,
-750591,513980,577509,
-750598,513577,577050,
-750594,513143,576491,
-750519,512685,575981,
-750321,512255,575294,
-749964,511864,574546,
-749473,511506,573918,
-748942,511089,573260,
-748481,510694,572568,
-748133,510337,571897,
-747844,509993,571221,
-747515,509703,570674,
-747080,509473,570091,
-746563,509255,569617,
-746055,509030,569120,
-745666,508922,568860,
-745470,508892,568499,
-745477,508815,568263,
-745633,508788,568100,
-745840,508774,567992,
-746017,508895,567936,
-746155,508930,567967,
-746330,508997,568041,
-746644,509192,568083,
-748266,509357,568580,
-748677,509445,568870,
-748943,509680,569126,
-749137,509832,569326,
-749351,510005,569686,
-749628,510247,569924,
-749937,510445,570277,
-750199,510612,570614,
-750340,510895,571026,
-750346,511041,571383,
-750268,511295,571632,
-750186,511524,571998,
-750140,511749,572350,
-750112,511956,572790,
-750062,512174,573063,
-749992,512345,573409,
-749951,512600,573688,
-749979,512739,574005,
-750053,512898,574285,
-750096,513041,574474,
-750063,513174,574724,
-749994,513312,574994,
-749990,513452,575220,
-750133,513526,575328,
-750423,513680,575579,
-750795,513768,575697,
-751167,513821,575780,
-751467,513898,575856,
-751632,513890,575870,
-751638,513910,575986,
-751526,513900,576007,
-751410,513894,575969,
-751399,513907,575954,
-751507,513870,575811,
-751625,513821,575902,
-751598,513817,575832,
-751321,513817,575860,
-750770,513782,575903,
-749970,513754,575806,
-748995,513747,575828,
-748047,513755,575863,
-747500,513851,575898,
-747813,513826,575935,
-749263,513818,575931,
-751689,513902,576023,
-754458,513885,576033,
-756723,513966,576104,
-757821,513947,576088,
-757563,513978,576193,
-756255,514015,576268,
-754487,514113,576397,
-752835,514116,576400,
-751644,514226,576561,
-750966,514221,576616,
-750642,514282,576749,
-750446,514335,576714,
-750221,514437,576881,
-749940,514542,577039,
-749693,514644,577209,
-749608,514637,577287,
-749760,514697,577306,
-750105,514714,577344,
-750469,514669,577265,
-750630,514504,577037,
-750437,514257,576681,
-749926,513978,576176,
-749315,513504,575535,
-748864,513037,574811,
-748699,512562,574057,
-748738,512116,573311,
-748775,511571,572526,
-748653,511166,571773,
-748364,510715,571055,
-747992,510305,570421,
-747592,509897,569783,
-747137,509566,569173,
-746584,509262,568583,
-745974,509083,568166,
-745429,508801,567786,
-745057,508652,567459,
-744870,508554,567204,
-744814,508466,567022,
-744843,508395,566879,
-744941,508452,566829,
-745090,508388,566767,
-745251,508361,566894,
-745408,508551,566909,
-745613,508570,566965,
-745955,508693,567188,
-746464,508792,567367,
-747068,508937,567625,
-747648,509048,567762,
-748128,509175,567974,
-748496,509338,568291,
-748763,509440,568540,
-748922,509644,568752,
-748974,509839,569067,
-748964,509947,569276,
-748983,510139,569608,
-749097,510333,569910,
-749296,510481,570186,
-749497,510699,570607,
-749614,511004,570975,
-749619,511162,571270,
-749564,511375,571588,
-749539,511549,571931,
-749608,511751,572168,
-749759,511943,572420,
-749904,512067,572726,
-749953,512280,573019,
-749894,512436,573260,
-749808,512618,573543,
-749796,512718,573737,
-749869,512813,573924,
-749922,512982,574179,
-749852,513052,574250,
-749706,513071,574368,
-749696,513156,574428,
-750027,513209,574524,
-750695,513150,574555,
-751445,513147,574581,
-751939,513217,574656,
-751978,513251,574663,
-751598,513122,574632,
-750995,513084,574557,
-750400,513092,574602,
-749985,513129,574606,
-749810,513087,574494,
-749782,513104,574581,
-749665,513066,574524,
-749231,513081,574550,
-748480,513065,574553,
-747773,513098,574582,
-747690,513095,574580,
-748679,513104,574668,
-750720,513144,574668,
-753269,513092,574652,
-755499,513152,574745,
-756697,513214,574835,
-756573,513210,574922,
-755347,513285,574924,
-753598,513355,575093,
-751956,513386,575148,
-750811,513451,575282,
-750196,513548,575378,
-749900,513548,575455,
-749699,513624,575534,
-749517,513680,575617,
-749407,513732,575713,
-749424,513791,575877,
-749536,513885,576015,
-749653,513932,576033,
-749711,513902,575983,
-749711,513782,575778,
-749677,513484,575324,
-749615,513081,574766,
-749505,512654,574087,
-749334,512199,573380,
-749117,511622,572556,
-748868,511199,571787,
-748585,510747,570994,
-748261,510261,570281,
-747922,509774,569523,
-747621,509364,568752,
-747378,508958,568083,
-747134,508601,567483,
-746784,508250,566934,
-746272,507989,566441,
-745655,507754,566023,
-745070,507540,565667,
-744645,507433,565438,
-744446,507274,565103,
-744469,507199,564907,
-744660,507127,564851,
-744932,507130,564876,
-745188,507170,564887,
-745364,507200,564974,
-745474,507316,565152,
-745593,507493,565371,
-745797,507607,565491,
-746131,507727,565785,
-746612,507871,566042,
-747226,508060,566226,
-747914,508171,566495,
-748550,508354,566878,
-748993,508659,567165,
-749193,508793,567551,
-749254,508997,567858,
-749353,509203,568202,
-749596,509333,568428,
-749923,509579,568844,
-750179,509795,569112,
-750257,509997,569557,
-750177,510324,569903,
-750039,510520,570247,
-749930,510705,570592,
-749900,510905,570880,
-749987,511140,571327,
-750218,511335,571478,
-750557,511575,571884,
-750868,511652,572043,
-750994,511816,572403,
-750887,511897,572626,
-750656,512153,572793,
-750471,512183,572951,
-750421,512283,573164,
-750478,512357,573393,
-750568,512420,573434,
-750669,512501,573459,
-750801,512546,573621,
-750965,512560,573657,
-751115,512530,573666,
-751206,512476,573640,
-751242,512555,573763,
-751273,512466,573691,
-751339,512487,573691,
-751438,512387,573616,
-751525,512409,573617,
-751509,512393,573545,
-751257,512359,573585,
-750627,512380,573640,
-749585,512410,573678,
-748330,512427,573696,
-747311,512417,573689,
-747078,512475,573781,
-748025,512477,573803,
-750154,512484,573844,
-753006,512528,573926,
-755788,512549,573972,
-757677,512605,574138,
-758169,512684,574211,
-757295,512781,574274,
-755576,512798,574389,
-753720,512858,574530,
-752266,512876,574561,
-751400,512919,574663,
-751019,512970,574723,
-750928,513084,574902,
-750978,513099,574944,
-751074,513152,575081,
-751132,513186,575149,
-751075,513218,575110,
-750886,513124,575106,
-750620,513018,574884,
-750355,512762,574516,
-750129,512463,574100,
-749930,512037,573334,
-749752,511549,572616,
-749524,510997,571795,
-749451,510555,571105,
-749275,510070,570275,
-748998,509565,569546,
-748665,509080,568736,
-748298,508725,567954,
-747884,508212,567238,
-747410,507810,566554,
-746886,507406,565903,
-746340,507100,565346,
-745792,506790,564866,
-745284,506637,564460,
-744913,506455,564156,
-744804,506293,563868,
-744989,506162,563667,
-745326,506110,563470,
-745557,505968,563337,
-745510,505951,563437,
-745257,506033,563403,
-745076,506039,563503,
-745227,506123,563611,
-745760,506270,563803,
-746500,506393,564012,
-747224,506541,564206,
-747827,506682,564419,
-748353,506881,564695,
-748884,507034,564963,
-749417,507191,565254,
-749858,507290,565506,
-750112,507505,565840,
-750165,507694,566098,
-750109,507822,566384,
-750080,508037,566649,
-750182,508206,567023,
-750442,508458,567375,
-750789,508561,567615,
-751099,508720,567910,
-751266,508918,568204,
-751256,509092,568515,
-751113,509224,568715,
-750908,509341,568935,
-750690,509495,569203,
-750477,509631,569470,
-750282,509710,569534,
-750134,509781,569709,
-750069,509865,569869,
-750118,510002,570007,
-750305,510088,570106,
-750635,510149,570321,
-751058,510159,570318,
-751444,510226,570438,
-751642,510234,570433,
-751588,510173,570464,
-751388,510230,570499,
-751258,510152,570437,
-751345,510205,570416,
-751611,510152,570457,
-751863,510169,570393,
-751918,510069,570361,
-751722,510088,570349,
-751332,510083,570354,
-750798,510046,570367,
-750096,510033,570301,
-749185,510089,570363,
-748143,509993,570357,
-747282,510119,570465,
-747110,510128,570499,
-748108,510144,570579,
-750405,510205,570589,
-753541,510252,570738,
-756541,510291,570779,
-758335,510326,570831,
-758330,510428,570996,
-756738,510495,571149,
-754421,510604,571302,
-752350,510716,571325,
-751074,510700,571442,
-750557,510854,571639,
-750418,510941,571740,
-750305,510981,571918,
-750100,511008,572060,
-749890,511157,572191,
-749796,511185,572356,
-749847,511228,572449,
-749955,511333,572385,
-749981,511172,572315,
-749824,511057,572062,
-749499,510852,571695,
-749132,510448,571211,
-748880,510053,570555,
-748807,509669,569837,
-748826,509176,569148,
-748777,508701,568408,
-748554,508241,567661,
-748167,507778,566879,
-747680,507343,566135,
-747106,506875,565441,
-746405,506478,564757,
-745587,506214,564171,
-744789,505854,563589,
-744224,505617,563200,
-744023,505421,562853,
-744125,505242,562505,
-744321,505047,562236,
-744393,505011,562033,
-744224,504934,561883,
-743832,504998,561987,
-743336,504997,561959,
-742923,504976,561979,
-742793,505025,562119,
-743065,505247,562270,
-743700,505327,562454,
-744505,505434,562638,
-745258,505659,562997,
