ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-621947,497984,614127,
-621923,497672,613975,
-621614,497132,613745,
-621552,496886,613589,
-621635,496817,613389,
-621855,496621,613344,
-622139,496496,613185,
-622405,496409,613004,
-622604,496305,612907,
-622719,496108,612799,
-622748,496057,612696,
-622694,496044,612585,
-622572,496076,612608,
-622407,496101,612667,
-622231,496132,612674,
-622076,496230,612815,
-621977,496244,612879,
-621965,496239,613046,
-622025,496348,613203,
-622087,496347,613248,
-622057,496447,613377,
-621905,496432,613534,
-621701,496391,613580,
-621577,496438,613581,
-621640,496405,613602,
-621905,496358,613640,
-622299,496262,613602,
-622706,496231,613487,
-623012,496224,613460,
-623140,496264,613439,
-623088,496293,613379,
-622937,496278,613433,
-622810,496279,613524,
-622793,496219,613525,
-622869,496251,613618,
-622951,496182,613564,
-622961,496232,613620,
-622912,496176,613635,
-622902,496175,613665,
-623047,496243,613706,
-623397,496272,613754,
-623900,496384,613903,
-624416,496505,614160,
-624781,496660,614222,
-624881,496878,614475,
-624723,496984,614845,
-624443,497088,615081,
-624249,497218,615364,
-624307,497326,615431,
-624635,497397,615727,
-625674,497489,616311,
-625633,497620,616545,
-625455,497745,616775,
-625260,497784,616857,
-625140,497826,617040,
-625144,497942,617285,
-625280,498032,617338,
-625515,497998,617384,
-625786,498103,617511,
-626022,498206,617670,
-626177,498289,617685,
-626257,498299,617857,
-626321,498334,617908,
-626463,498392,618030,
-626765,498453,618178,
-627255,498503,618253,
-627875,498565,618315,
-628504,498573,618418,
-629021,498624,618512,
-629354,498683,618555,
-629483,498699,618590,
-629422,498764,618764,
-629219,498831,618926,
-628967,498896,618996,
-628793,498990,619163,
-628799,499057,619314,
-629004,499149,619492,
-629327,499213,619603,
-629641,499316,619763,
-629848,499398,619888,
-629932,499489,620023,
-629953,499490,620011,
-629977,499535,620122,
-629990,499624,620304,
-629879,499714,620487,
-629523,499734,620517,
-628942,499844,620670,
-628365,499881,620796,
-628153,499938,620937,
-628604,499978,620953,
-629778,499987,621058,
-631449,500050,621193,
-633188,500102,621328,
-634550,500105,621257,
-635253,500139,621279,
-635271,500126,621423,
-634804,500170,621508,
-634135,500094,621494,
