ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
421346,467728,496753,
421342,467726,496901,
421184,467741,496976,
420984,467808,497041,
420892,467950,497173,
420986,467930,497282,
421228,467992,497408,
421491,468062,497464,
421635,468133,497559,
421596,468142,497536,
421423,468184,497676,
421226,468180,497704,
421067,468261,497755,
420900,468273,497808,
420616,468296,497843,
420179,468315,497885,
419698,468322,498005,
419359,468387,498071,
419277,468392,498124,
419401,468444,498231,
419574,468481,498299,
419659,468548,498433,
419614,468622,498454,
419460,468661,498543,
419214,468716,498657,
418885,468763,498734,
418521,468802,498795,
418234,468891,498841,
418142,468934,498966,
418284,469036,499024,
418606,469031,499137,
419016,469084,499196,
419453,469160,499218,
419891,469204,499285,
420298,469183,499326,
420603,469244,499376,
420701,469320,499526,
420473,469380,499487,
419809,469380,499474,
418654,469425,499577,
417092,469451,499594,
415400,469409,499576,
413968,469487,499608,
413122,469481,499606,
412953,469529,499648,
413308,469505,499699,
413935,469509,499732,
414637,469476,499662,
415308,469493,499776,
415876,469552,499760,
416262,469526,499737,
416404,469596,499824,
416318,469545,499830,
416112,469567,499844,
415944,469611,499922,
415934,469600,499984,
416105,469652,500029,
416362,469694,500058,
416548,469796,500116,
416539,469703,500205,
416330,469827,500282,
416033,469885,500310,
415797,469842,500391,
415701,469894,500509,
415723,469916,500622,
415794,470052,500587,
415874,470047,500672,
415964,470081,500736,
416059,470077,500640,
416113,470108,500610,
416071,470039,500505,
415938,469936,500407,
415783,469897,500204,
415667,469774,499939,
415584,469615,499728,
415492,469412,499240,
415405,469145,498920,
415412,468908,498510,
415582,468648,498024,
415868,468409,497590,
416133,468173,497218,
416272,467905,496841,
416301,467730,496374,
416308,467487,495989,
416359,467359,495634,
416456,467143,495338,
416572,467051,494983,
416696,466934,494785,
416809,466834,494617,
416853,466759,494498,
416760,466757,494338,
416531,466668,494217,
416272,466644,494256,
416115,466731,494231,
416112,466707,494216,
416192,466741,494174,
416235,466743,494273,
416168,466792,494296,
416003,466869,494310,
415807,466903,494416,
415657,467006,494514,
415607,466977,494602,
415664,467093,494692,
415752,467107,494846,
415734,467179,494950,
415494,467236,495021,
415044,467289,495171,
414522,467365,495288,
414092,467431,495450,
413820,467449,495503,
413653,467537,495621,
413494,467590,495757,
413293,467641,495830,
413062,467735,495920,
412854,467733,495937,
412724,467735,496046,
412700,467789,496161,
412765,467857,496265,
412849,467944,496377,
412865,467968,496409,
412778,468039,496497,
412639,468129,496643,
412546,468135,496645,
412556,468198,496778,
412632,468266,496841,
412686,468321,496961,
412660,468301,496957,
412583,468339,497067,
412530,468386,497105,
412562,468432,497181,
412672,468432,497249,
412803,468415,497254,
412882,468457,497346,
412848,468486,497336,
412673,468459,497348,
412375,468441,497330,
412034,468448,497284,
411772,468460,497286,
411687,468465,497380,
411787,468502,497269,
411986,468482,497260,
412172,468468,497246,
412284,468427,497202,
412327,468465,497247,
412317,468406,497165,
412245,468434,497125,
412107,468439,497153,
411947,468451,497162,
411860,468465,497187,
411909,468456,497156,
412061,468477,497127,
412201,468476,497148,
412221,468448,497162,
412080,468462,497159,
411805,468496,497163,
411464,468515,497264,
411154,468519,497333,
410977,468603,497320,
410988,468580,497367,
411150,468606,497497,
411346,468644,497515,
411475,468663,497628,
411524,468720,497763,
411543,468831,497859,
411566,468867,497954,
411582,468931,498053,
411592,468939,498133,
411674,469039,498256,
411924,469116,498367,
412333,469220,498484,
412737,469251,498548,
412930,469333,498611,
412837,469348,498701,
412555,469358,498868,
412245,469425,498860,
411985,469455,498931,
411755,469565,499085,
