ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
693670,446523,475806,
693946,446489,475834,
694163,446599,475952,
694262,446602,476013,
694186,446695,476135,
693929,446717,476232,
693547,446728,476292,
693124,446783,476369,
692725,446828,476461,
692409,446907,476500,
692241,446862,476549,
692261,446888,476640,
692427,446990,476772,
692621,446996,476747,
692744,447032,476839,
692791,447085,476932,
692825,447077,476966,
692866,447152,477086,
692854,447174,477099,
692729,447243,477186,
692536,447297,477284,
692421,447324,477324,
692515,447329,477363,
692834,447356,477389,
693300,447390,477520,
693825,447402,477557,
694373,447469,477622,
694955,447466,477706,
695599,447534,477814,
696307,447584,477803,
696994,447574,477865,
697433,447569,477901,
697284,447645,477950,
696261,447667,477997,
694350,447748,478076,
691907,447749,478163,
689520,447758,478213,
687732,447805,478254,
686820,447864,478270,
686767,447792,478394,
687395,447854,478436,
688489,447922,478441,
689834,447931,478557,
691197,447979,478652,
692343,447959,478663,
693108,448068,478754,
693462,448082,478758,
693502,448104,478833,
693380,448132,478890,
693232,448177,478973,
693138,448212,479059,
693110,448241,479128,
693107,448318,479200,
693080,448276,479213,
693038,448348,479302,
693072,448360,479412,
694259,448379,479442,
694723,448421,479483,
694972,448501,479584,
694964,448474,479601,
694757,448476,479632,
694472,448513,479673,
694249,448541,479656,
694197,448478,479714,
694329,448468,479578,
694554,448401,479551,
694743,448337,479432,
694836,448228,479300,
694892,448086,479037,
695008,447883,478801,
695212,447684,478427,
695431,447553,478148,
695584,447318,477791,
695687,447019,477489,
695848,446820,477114,
696155,446571,476831,
696583,446390,476385,
697015,446108,476044,
697339,445883,475652,
697514,445708,475393,
697557,445473,474981,
697519,445275,474640,
697490,445184,474302,
697590,444984,474091,
697891,444756,473859,
698321,444701,473613,
698680,444542,473365,
698788,444411,473196,
698656,444356,473035,
698482,444285,472930,
698486,444264,472833,
698718,444217,472760,
699026,444200,472703,
699185,444188,472644,
699033,444205,472621,
698531,444227,472606,
697752,444191,472631,
696861,444213,472585,
696084,444233,472687,
695607,444250,472676,
695451,444332,472804,
695440,444322,472812,
695348,444392,472828,
695075,444435,472873,
694709,444470,472925,
694407,444455,472970,
694258,444470,472947,
694263,444549,473068,
694392,444576,473100,
694601,444549,473153,
694795,444640,473126,
694830,444598,473186,
694626,444670,473290,
694265,444642,473275,
693960,444679,473305,
693885,444720,473397,
694045,444746,473350,
694299,444707,473396,
694493,444764,473386,
694546,444820,473416,
694454,444751,473504,
694272,444806,473480,
694121,444842,473544,
694150,444803,473575,
694419,444866,473601,
694811,444917,473659,
695087,444940,473686,
695080,444940,473772,
694836,444969,473739,
694572,444919,473755,
694481,444966,473781,
694599,444994,473827,
694823,444979,473854,
695020,444951,473822,
695097,444966,473842,
695012,444952,473860,
694767,444953,473789,
694432,444928,473776,
694154,444883,473702,
694089,444857,473713,
694300,444882,473735,
694710,444830,473691,
695158,444847,473699,
695490,444846,473648,
695629,444787,473595,
695567,444738,473544,
695352,444784,473509,
695089,444748,473454,
694895,444643,473434,
694830,444662,473401,
694836,444647,473414,
694788,444647,473384,
694631,444638,473380,
694457,444613,473344,
