ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
237333,514244,628614,
237225,514274,628696,
237164,514211,628830,
237146,514246,628956,
237178,514293,628838,
239022,514257,629184,
240536,514291,629163,
242016,514246,629162,
242770,514305,629342,
242233,514616,629793,
240347,514689,629977,
237703,514732,630054,
235307,514749,630175,
234073,514803,630333,
234364,514853,630337,
235881,514890,630493,
237926,514951,630646,
239821,514942,630735,
241201,515003,630750,
242048,515102,630946,
242539,515136,631087,
242875,515274,631325,
243174,515354,631542,
243463,515646,631828,
243724,515793,632079,
243942,515920,632372,
244129,516075,632507,
244337,516209,632751,
244630,516306,633010,
245065,516507,633225,
245651,516551,633312,
246331,516704,633525,
246993,516816,633721,
247500,517003,633926,
247738,517082,634065,
247683,517166,634227,
247436,517299,634452,
247212,517404,634624,
247231,517461,634673,
247585,517539,634830,
248206,517588,634994,
248964,517586,635000,
249808,517564,634938,
250799,517402,634794,
251985,517233,634705,
253290,516989,634448,
254546,516599,634067,
255654,516211,633677,
256685,515717,633122,
257812,515101,632498,
259137,514450,631786,
260592,513827,631096,
261984,513165,630352,
263130,512555,629572,
263946,511985,628987,
264451,511543,628331,
264727,510995,627789,
264864,510777,627617,
264935,510573,627292,
264969,510390,627037,
264956,510130,626939,
264879,510001,626837,
264742,510088,626889,
264582,510081,627075,
264451,510235,627279,
264401,510462,627564,
264488,510696,627951,
264757,510905,628292,
265211,511207,628745,
265787,511477,629263,
266392,511900,629785,
266980,512310,630319,
267583,512726,630944,
268273,513161,631536,
269092,513585,632112,
270044,514053,632688,
271139,514349,633257,
272409,514808,633846,
273865,515165,634388,
275453,515586,634815,
277059,515882,635253,
278566,516122,635579,
279887,516269,635838,
280955,516351,636002,
281698,516407,636151,
282064,516462,636191,
282088,516450,636253,
281924,516336,636236,
281781,516276,636240,
281827,516153,636130,
282138,516056,636081,
282730,515883,636039,
283608,515798,635992,
284764,515742,636152,
286139,515850,636314,
287636,516412,637016,
289194,516521,637265,
290833,516616,637399,
292595,516641,637622,
294406,516846,637783,
295989,516955,638080,
296924,517177,638353,
296843,517258,638504,
295634,517361,638574,
293547,517389,638677,
291149,517422,638842,
289109,517459,638964,
287903,517586,639136,
287584,517708,639399,
287786,517728,639419,
287978,517740,639420,
287791,517820,639640,
287182,517918,639743,
286359,517983,639855,
285580,517986,639789,
285006,517921,639760,
284685,517839,639739,
284613,517839,639756,
284791,517878,639778,
285230,517865,639826,
285930,517968,639949,
286838,518055,640080,
287837,518030,640067,
288771,518043,640156,
289513,518128,640236,
290031,518192,640238,
290391,518234,640319,
290682,518346,640437,
290932,518449,640457,
291083,518532,640641,
291053,518620,640655,
290839,518754,640782,
290545,518866,640841,
290314,518915,640907,
290219,519047,640930,
290215,519133,640995,
290201,519290,641050,
290117,519437,641064,
289980,519510,641139,
289835,519675,641292,
289681,519796,641321,
289468,519867,641324,
289146,519995,641451,
288719,520140,641557,
288254,520270,641657,
287860,520353,641740,
287658,520461,641727,
287733,520503,641831,
288092,520541,641839,
288634,520551,641901,
289190,520583,641911,
289626,520590,641801,
289924,520605,641795,
290202,520611,641820,
290650,520556,641785,
291440,520534,641770,
292632,520508,641714,
294076,520529,641785,
295359,520502,641667,
295910,520456,641657,
295302,520446,641660,
293599,520467,641540,
291463,520443,641557,
289841,520395,641525,
289428,520439,641563,
290283,520484,641437,
291884,520465,641444,
293540,520401,641360,
294806,520444,641457,
295620,520420,641390,
296161,520474,641422,
296620,520586,641433,
297097,520621,641435,
297618,520695,641470,
298181,520705,641408,
298756,520805,641480,
299265,520911,641612,
299608,520945,641629,
299739,521043,641694,
299719,521109,641687,
299683,521223,641732,
299744,521288,641851,
299921,521358,641810,
300147,521430,641782,
300344,521461,641873,
300480,521516,641765,
300584,521499,641842,
300703,521561,641853,
300881,521495,641877,
301142,521485,641812,
301493,521389,641722,
301920,521340,641674,
302393,521153,641439,
302894,520829,641155,
303430,520499,640692,
304026,520069,640228,
304693,519556,639701,
305402,518915,638928,
306098,518259,638001,
306743,517438,637105,
307352,516661,636139,
307982,515799,635006,
308671,514963,633858,
309385,514206,632782,
310022,513366,631700,
310483,512674,630744,
310754,512090,629909,
310922,511478,629092,
311105,511071,628517,
311364,510660,628000,
311662,510339,627527,
311902,510073,627188,
311989,509865,626864,
311865,509648,626684,
311520,509542,626523,
311004,509487,626400,
310457,509460,626412,
310084,509464,626483,
310055,509433,626386,
310385,509430,626561,
310889,509560,626606,
311305,509574,626742,
311478,509729,626896,
311462,509878,627149,
311442,510027,627404,
311570,510197,627643,
311861,510387,627936,
312239,510657,628295,
312634,510907,628706,
313031,511176,629101,
313434,511360,629420,
313836,511663,629814,
314215,511952,630261,
314565,512284,630706,
314897,512568,631093,
315227,512827,631518,
315564,513155,631983,
315914,513468,632332,
316277,513748,632748,
316631,514113,633087,
316941,514369,633548,
317197,514653,633865,
317431,514841,634236,
317683,515101,634441,
317955,515322,634804,
318220,515490,635022,
318482,515657,635253,
318799,515793,635440,
319206,516044,635675,
319636,516200,635871,
319942,516260,636007,
320062,516475,636222,
320131,516565,636419,
322080,516739,636578,
323114,516853,636750,
323955,516986,636782,
324544,517062,636949,
324978,517128,637156,
325396,517283,637178,
325880,517337,637395,
326464,517434,637438,
327169,517526,637656,
328008,517577,637644,
328961,517623,637820,
329979,517787,637874,
331019,517834,637984,
332064,517907,638008,
333094,517906,638132,
334064,518022,638269,
334922,518121,638361,
335676,518150,638374,
336406,518235,638469,
337193,518320,638536,
338025,518393,638593,
338794,518500,638607,
339397,518566,638726,
339850,518574,638819,
340281,518605,638909,
340819,518693,638961,
341493,518723,638990,
342225,518776,639123,
342922,518882,639150,
343551,518905,639181,
344151,518973,639300,
344795,519058,639360,
345541,519098,639477,
346415,519109,639466,
347394,519240,639544,
348415,519234,639676,
349398,519364,639815,
350299,519342,639800,
351140,519433,639870,
351988,519498,640054,
352895,519592,640136,
353876,519638,640209,
354931,519719,640295,
356081,519796,640423,
357354,519855,640519,
358756,519897,640619,
360278,520002,640678,
361959,520075,640833,
363882,520152,640839,
366048,520166,640965,
368203,520279,641037,
369830,520304,641099,
370403,520338,641241,
369764,520461,641334,
368309,520561,641354,
366823,520596,641433,
366073,520651,641559,
366445,520600,641512,
