ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-637194,510853,514358,
-637272,510905,514431,
-637268,510952,514567,
-637316,511105,514679,
-637435,511120,514768,
-637557,511314,514796,
-637648,511305,514927,
-637773,511371,514975,
-638006,511255,514926,
-638318,511319,514931,
-638560,511312,515016,
-638573,511285,515037,
-638310,511303,515081,
-637862,511293,515110,
-637406,511346,515176,
-637115,511267,515234,
-637101,511198,515149,
-637376,511186,515171,
-637861,511236,515206,
-638435,511092,515307,
-639022,511061,515202,
-639617,511037,515196,
-640251,510953,515226,
-640911,510884,515239,
-641506,510866,515244,
-641919,510879,515305,
-642087,510771,515250,
-642066,510745,515252,
-642031,510643,515211,
-642216,510505,515262,
-642779,510474,515190,
-643688,510389,515221,
-644680,511213,516069,
-645356,511298,516192,
-645331,511272,516429,
-644333,511646,516703,
-642207,511850,516982,
-638928,512129,517407,
-634705,512510,517783,
-630110,512790,518212,
-626070,513122,518516,
-623568,513345,518913,
-623232,513767,519333,
-625068,514016,519648,
-628538,514316,519961,
-632870,514560,520269,
-637352,514827,520581,
-641463,515077,520784,
-644879,515214,521008,
-647460,515401,521225,
-649240,515529,521420,
-650392,515781,521676,
-651149,515942,521868,
-651727,516070,522063,
-652287,516160,522189,
-652917,516188,522314,
-653622,516215,522382,
-654332,516263,522473,
-654962,516334,522566,
-655476,516439,522678,
-655908,516411,522711,
-656297,516419,522759,
-656634,516535,522869,
-656878,516604,522852,
-657018,516606,522865,
-657123,516732,522920,
-657285,516747,522863,
-657538,516761,522779,
-657822,516802,522815,
-658061,516817,522710,
-658242,516797,522656,
-658422,516721,522482,
-658648,516688,522402,
-658878,516647,522382,
-658999,516625,522298,
-658935,516639,522275,
-658723,516705,522333,
-658511,516750,522319,
-658462,516817,522386,
-658684,516942,522453,
-659184,517012,522521,
-659874,517026,522598,
-660586,517163,522623,
-661135,517185,522770,
-661417,517308,522800,
-661485,517332,522827,
-661529,517522,523032,
-661749,517529,523076,
-662216,517525,523129,
-662837,517592,523103,
-663420,517712,523291,
-663790,517758,523389,
-663868,517772,523395,
-663706,517859,523553,
-663465,517908,523578,
-663337,518015,523746,
-663425,518147,523878,
-663668,518226,523899,
-663889,518388,524089,
-663969,518461,524290,
-663979,518737,524418,
-664126,518801,524532,
-664559,518926,524729,
-665229,519018,524838,
-665952,519248,525176,
-666579,520203,525928,
-667086,520248,526059,
-667511,520341,526142,
-667848,520418,526182,
-668061,520462,526262,
-668183,520463,526398,
-668346,520490,526450,
-668694,520581,526562,
-669250,520605,526590,
-669905,520642,526693,
-670515,520661,526723,
-670994,520708,526739,
-671343,520731,526809,
-671606,520717,526882,
-672559,520720,526929,
-673100,520786,527031,
-673689,520836,526951,
-674208,520800,527046,
-674594,520822,527157,
-674883,520782,527128,
-675178,520862,527186,
-675563,520891,527231,
-676037,520912,527308,
-676534,520903,527304,
-676967,520965,527324,
-677278,520978,527368,
-677446,521070,527505,
-677497,521164,527577,
-677518,521301,527708,
-677642,521375,527704,
-677977,521492,527829,
-678519,521643,528018,
-679127,521830,528063,
-679610,521956,528219,
-679853,522159,528412,
-679874,522400,528439,
-679780,522651,528595,
-679680,522886,528910,
-679648,524265,529013,
-679735,524439,529321,
-679971,524612,530625,
-680348,524679,530611,
-680814,524821,530794,
-681312,524833,530841,
-681834,524865,530791,
-682422,524863,530809,
-683107,524838,530898,
-683865,524906,530798,
-684620,524899,530774,
-685293,524974,530741,
-685838,524860,530848,
-686242,524916,530824,
-686526,524924,530825,
-686748,524832,530827,
-687000,524838,530895,
-687367,524884,530773,
-687892,524830,530835,
-688578,524802,530788,
-689403,524805,530759,
-690250,524808,530784,
-690774,524729,530724,
-690363,524801,530764,
-679413,524824,530888,
-674010,524808,530919,
-669663,524780,530981,
-667384,524835,530944,
-667596,524841,530955,
-670084,524913,531029,
-674141,524893,531114,
-678832,524931,531070,
-683316,524924,531122,
-687095,524935,531158,
-690070,524982,531084,
-692385,524941,531143,
-694207,524978,531133,
-695609,524942,531156,
-696600,524861,531136,
-697235,524920,531112,
-697656,524853,531082,
-698042,524774,531000,
-698518,524710,531048,
-699099,524758,531088,
-699703,524819,531075,
-700208,524764,531012,
-700548,524576,531019,
-700771,524458,530849,
-701024,524434,530678,
-701435,524205,530518,
-701992,524007,530287,
-702517,523812,530055,
-702794,523657,529795,
-702740,523371,529475,
-702442,523066,529125,
-702066,522784,528796,
-701739,522523,528435,
-701534,522190,528263,
-701522,521948,527988,
-701778,521758,527739,
-702296,521585,527473,
