ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
34726,453419,482189,
34703,453820,482677,
34813,454039,483132,
35050,454337,483591,
35282,454565,484045,
34684,454879,485379,
34273,455098,485819,
33964,455390,486251,
33733,455606,486718,
33516,455921,487044,
33304,456124,487438,
33130,456315,487778,
32960,456530,488140,
32657,456726,488423,
32070,456935,488744,
31188,457095,488960,
30193,457202,489320,
29350,457427,489545,
28834,457575,489811,
28613,457679,489980,
28468,457744,490161,
28121,457887,490305,
27384,457974,490454,
26261,458065,490597,
24955,458108,490774,
23767,458154,490767,
22919,458145,490909,
22419,458223,491023,
22079,458214,491080,
21682,458301,491142,
21176,458347,491156,
20750,458430,491243,
20715,458441,491373,
21288,458508,491415,
22406,458563,491452,
23692,458513,491496,
24604,458578,491597,
24681,458545,491655,
23770,458597,491716,
22087,458695,491860,
20095,458726,491950,
18263,458801,492033,
16866,458832,492186,
15936,458932,492332,
15365,459015,492481,
15028,459100,492637,
14834,459224,492763,
14696,459239,492931,
14513,459385,493080,
14220,459428,493226,
13859,459478,493375,
13580,459576,493511,
13532,459713,493721,
13753,459799,493899,
14143,459872,493928,
14558,459876,494005,
14906,459722,493804,
15175,459443,493364,
15378,459108,492711,
15519,458524,491901,
15595,458090,490936,
15635,457435,489944,
15707,456834,488914,
15890,456276,487954,
16234,455762,487133,
16731,455282,486411,
17324,454914,485694,
17937,454484,485030,
18514,454187,484462,
19051,453853,483914,
19585,453516,483341,
20148,453325,482919,
20715,453140,482525,
21201,452902,482231,
21529,452780,481926,
21718,452653,481811,
21915,452547,481666,
22317,452488,481563,
23014,452490,481387,
23892,452478,481471,
24686,452553,481457,
25159,452535,481484,
25250,452701,481690,
25089,452722,481823,
24884,452773,481944,
24790,452885,482068,
24866,452995,482250,
25088,453185,482524,
25391,453325,482836,
25682,453455,483127,
25874,453751,483477,
25938,453893,483801,
25951,454105,484090,
26082,454294,484489,
26499,454463,484915,
27251,454730,485300,
28199,455035,485744,
29082,455213,486163,
29683,455520,486562,
29993,455784,487019,
30214,456053,487474,
30596,456329,487942,
31247,456538,488377,
32058,456830,488827,
32821,457059,489299,
33375,457284,489717,
33682,457583,490149,
33790,457829,490545,
33788,458062,490918,
33802,458277,491285,
33990,458466,491640,
34487,458710,491949,
35301,458794,492201,
36253,459000,492498,
37040,459149,492697,
37402,459256,492948,
37289,459487,493273,
36901,459581,493450,
36575,459703,493635,
36589,459779,493836,
37036,459919,494078,
37814,460034,494217,
38728,460139,494412,
39611,460119,494544,
40386,460248,494697,
41059,460392,494810,
41668,460466,494966,
42230,460532,495139,
42722,460571,495208,
43120,460642,495358,
43470,460751,495432,
43912,460873,495617,
44637,460886,495677,
45791,460909,495806,
47396,460982,495920,
49322,461145,496117,
51295,461201,496229,
52931,461272,496386,
53833,461364,496452,
53763,461492,496685,
52813,461563,496832,
51408,461684,496921,
50106,461781,497051,
49322,461829,497219,
49185,461972,497390,
49591,462104,497586,
50347,462148,497653,
