ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-577305,795508,519177,
-576893,795467,519162,
-575361,795467,519206,
-572600,795459,519225,
-569058,795474,519282,
-565669,795442,519171,
-563492,795468,519257,
-563237,795424,519249,
-564955,795358,519218,
-568032,795322,519212,
-571469,795373,519280,
-574302,795247,519247,
-575966,795170,519204,
-576426,795269,519204,
-576044,795240,519260,
-575292,795315,519303,
-574523,795235,519328,
-573886,795325,519312,
-573403,795322,519421,
-573058,795371,519499,
-572828,795454,519493,
-572684,795462,519548,
-572582,795606,519574,
-572500,795505,519611,
-572443,795536,519528,
-572411,795452,519512,
-572367,795416,519507,
-572239,795387,519422,
-571989,795247,519316,
-571660,795194,519232,
-571348,795185,519106,
-571114,795081,519044,
-570929,795162,519029,
-570711,795129,519025,
-570412,795225,518974,
-570067,795255,518916,
-569771,795306,518890,
-569607,795326,518861,
-569593,795346,518856,
-569671,795442,518849,
-569715,795477,518838,
-569565,795641,518878,
-569079,795761,518939,
-568224,795838,518970,
-567123,796005,519020,
-566011,796052,519009,
-565104,796173,518994,
-564497,796203,519072,
-564140,796300,519054,
-563920,796319,519082,
-563736,796359,519044,
-563547,796307,518987,
-563363,796398,518993,
-563233,796284,519034,
-563214,796460,519021,
-563347,796371,519033,
-563621,796488,519018,
-563971,796515,519048,
-564322,796603,519095,
-564643,796592,519061,
-564970,796484,519074,
-565375,796534,519073,
-565900,796548,519133,
-566523,796552,519106,
-567151,796489,519079,
-567647,796474,519072,
-567888,796575,519078,
-567832,796612,519158,
-567572,796593,519151,
-567316,796704,519250,
-567267,796792,519352,
-567486,796784,519386,
-567843,796852,519380,
-568113,796829,519453,
-568131,796904,519523,
-567893,796994,519591,
-567525,797013,519659,
-567183,796991,519637,
-566959,797177,519732,
-566855,797168,519792,
-566803,797245,519899,
-566717,797333,519936,
-566542,797351,520011,
-566301,797453,520087,
-566084,797472,520149,
-565987,797541,520198,
-566023,797646,520276,
-566090,797703,520326,
-566035,797677,520312,
-565790,797797,520412,
-565433,797811,520480,
-565136,797801,520462,
-565033,797787,520505,
-565141,797791,520532,
-565382,797825,520523,
-565662,797809,520553,
-565912,797801,520563,
-566088,797849,520652,
-566160,797896,520697,
-566120,797924,520683,
-566003,797916,520729,
-565868,797887,520699,
-565784,797994,520757,
-565807,797972,520797,
-565932,797917,520793,
-566035,798077,520837,
-565839,798157,520922,
-565007,798131,520931,
-563355,798153,520920,
-561062,798188,521055,
-558693,798190,521053,
-556987,798268,521042,
-556519,798302,521101,
-557457,798394,521144,
-559517,798460,521256,
-562106,798463,521313,
-564539,798527,521359,
-566277,798516,521365,
-567086,798565,521378,
-567079,798557,521483,
-566604,798593,521499,
-566037,798722,521521,
-565608,798755,521624,
-565362,798804,521637,
-565226,798854,521750,
-565095,798907,521825,
-564888,799072,521845,
-564579,799119,521893,
-564221,799107,521930,
-563931,799137,521887,
-563819,799138,521938,
-563877,799061,521866,
-563958,798982,521753,
-563860,798821,521606,
-563482,798755,521517,
-562889,798654,521307,
-562268,798470,521191,
-561794,798440,521112,
-561544,798308,520989,
-561485,798192,520772,
-561519,798105,520717,
-561528,797978,520654,
-561418,798032,520602,
-561162,797957,520505,
-560823,797863,520409,
-560515,797902,520384,
-560302,797815,520317,
-560121,797818,520275,
-559803,797829,520266,
-559197,797803,520212,
-558306,797797,520224,
-555783,798021,520250,
-555469,798073,520247,
-555389,798151,520273,
-555422,798136,520296,
-555458,798202,520350,
-555436,798213,520339,
-555367,798250,520314,
-555328,798208,520414,
-555399,798255,520435,
-555621,798340,520332,
-555985,798311,520471,
-556457,798338,520470,
-556999,798336,520506,
-557550,798423,520539,
-558032,798384,520474,
-558398,798412,520594,
-558687,798386,520554,
-559006,798377,520604,
-559431,798480,520620,
-559934,798403,520662,
-560391,798475,520763,
-560685,798471,520688,
-560776,798521,520753,
-560702,798505,520801,
-560517,798549,520857,
-560257,798554,520892,
-559956,798622,520923,
-559670,798684,521062,
-559459,798762,521042,
-559344,798881,521157,
-559289,798922,521210,
-559245,799058,521347,
-559183,799082,521418,
-559086,799123,521436,
-558917,799238,521484,
-558638,799201,521634,
-558275,799299,521682,
-557960,799237,521656,
-557855,799312,521841,
-558015,799319,521851,
-558320,799312,521836,
-558561,799326,521939,
-558608,799313,521935,
-558508,799305,521976,
-558411,799404,521984,
-558421,799464,522035,
