ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-180015,396552,390726,
-178940,396498,390797,
-178500,396401,390752,
-178235,396218,390700,
-177675,395975,390583,
-172834,394440,390373,
-170689,393712,390018,
-168746,392930,389635,
-167285,392143,389078,
-166533,391469,388502,
-166621,390830,387991,
-167561,390168,387488,
-169232,389596,387047,
-171378,389007,386638,
-173629,388489,386259,
-175581,387956,385927,
-176930,387412,385592,
-177601,386891,385214,
-177787,386244,384868,
-177842,385721,384557,
-178086,385124,384144,
-178645,384394,383717,
-179454,383598,383324,
-180392,383060,382715,
-181424,382484,382194,
-182608,381948,381768,
-183998,381363,381304,
-185579,380926,380888,
-187302,380511,380527,
-189145,379740,380073,
-191112,379028,379629,
-193143,378523,378964,
-195079,377929,378324,
-196750,377254,377867,
-198100,376669,377405,
-199216,376340,376807,
-200221,375870,376255,
-201151,375437,375992,
-201961,374994,375567,
-202640,374315,375142,
-203273,373583,374676,
-203970,373093,374105,
-204724,372286,373533,
-205388,371665,373079,
-205808,371178,372407,
-206001,370840,371944,
-206188,370682,371591,
-206656,370016,371352,
-207584,369363,371185,
-208968,368856,370679,
-210647,368148,370164,
-212373,367427,369875,
-213869,366700,369214,
-216111,366117,367543,
-216810,365463,367062,
-217995,364876,366639,
-219743,364332,366329,
-221908,363917,365846,
-224191,363238,365416,
-226233,362784,364956,
-227704,362180,364606,
-228412,361805,364307,
-228386,361410,364092,
-227894,361278,363921,
-227375,360817,363701,
-227302,360538,363633,
-228009,360455,363530,
-229542,360252,363496,
-231605,360257,363450,
-233668,360197,363604,
-235233,360292,363605,
-236108,360263,363502,
-236503,360177,363332,
-236875,360119,363347,
-237632,359830,363211,
-238890,360079,363232,
-240426,359770,363003,
-241848,359969,363215,
-242844,359836,363033,
-243351,359671,362840,
-243534,359841,363063,
-243622,359762,362947,
-243748,359676,363014,
-243903,360128,363408,
-244019,360319,363453,
-244068,360468,363696,
-244104,360659,363824,
-244211,360786,363831,
-244427,360682,363853,
-244691,360708,364030,
-244862,361566,364745,
-244787,362021,365120,
-244376,362324,365335,
-243650,362272,365258,
-242733,362716,366365,
-241806,365218,368222,
-241044,365300,368904,
-240552,367780,370795,
-240305,369539,372503,
-240128,370013,373253,
-239772,370879,373787,
-239052,370910,373787,
-237979,370730,373741,
-236796,374336,377657,
-235875,375758,378789,
-235504,376960,380163,
-235687,378919,382637,
-236089,380759,384201,
-236222,381238,384446,
-235755,381325,384654,
-234740,381401,384741,
-233560,381394,384730,
-232642,381404,384782,
-232156,381322,384806,
-231918,381245,384826,
-231540,381183,384744,
-230686,380937,384561,
-229276,380841,384523,
-227504,380762,384524,
-225736,380826,384627,
-224354,380845,384758,
-223645,380884,384888,
-223706,380905,384940,
-224364,381021,384965,
-225145,380947,385006,
-225437,380929,384986,
-224824,380929,385034,
-223382,384426,388511,
-221653,385196,388812,
-220252,384908,388528,
-219429,384822,388479,
-218957,384735,388439,
-218419,384638,388441,
-217577,384479,388420,
-216512,384319,388237,
-215469,384226,388205,
-214638,386134,389954,
-214061,386170,389849,
-213683,386000,389709,
-213430,385778,389523,
-213245,385584,389336,
-213087,385390,389233,
-212915,385272,389118,
-212657,385096,388957,
-212188,384952,388865,
-211375,384802,388728,
-210205,384657,388576,
-208871,384558,388482,
-207713,384406,388415,
-206992,384334,388299,
-206699,384132,388172,
-206572,384024,388048,
-206296,383883,387936,
-205696,383793,387920,
-204798,383667,387784,
-203748,383524,387705,
-202726,383422,387664,
-201862,383352,387603,
-201165,383310,387568,
-200483,383219,387506,
-199589,383173,387451,
-198352,383099,387354,
-196891,382901,387233,
-195530,382812,387167,
-194591,382739,387113,
-194165,382603,387008,
-194060,382546,386905,
-193953,382482,386889,
-193638,382384,386779,
-193162,382284,386728,
-192727,382195,386622,
-192464,382076,386571,
-192300,381998,386485,
-192036,381912,386400,
-191572,381821,386274,
-191037,381785,386308,
-190703,381725,386292,
-190771,381650,386319,
-191216,381593,386230,
-191810,381568,386219,
-192280,381520,386242,
-192468,381557,386195,
-192410,381481,386104,
-192293,381434,386117,
-192343,381352,386120,
-192708,381366,386115,
-193376,381308,386086,
-194177,381236,386067,
-194852,381278,386142,
-195174,381231,386088,
-195084,381196,386017,
-194762,381101,385966,
-194560,381040,385982,
-194793,380997,385967,
-195509,380985,385871,
-196424,380955,385859,
-197102,380878,385825,
-197265,380802,385774,
-196980,380762,385699,
-196591,380691,385658,
-196462,380636,385595,
-196770,380613,385618,
-197454,380535,385502,
-198300,380514,385548,
-199055,380441,385432,
-199514,380429,385497,
-199581,380404,385472,
-199325,380360,385386,
-198969,380328,385421,
-198800,380288,385368,
-199032,380260,385320,
-199698,380205,385336,
-200634,380162,385307,
-201562,380107,385287,
-202230,380092,385233,
-202518,380070,385215,
-202485,380022,385223,
-202320,380040,385207,
-202239,380014,385241,
-202375,380110,385371,
-202734,380190,385510,
-203229,380295,385593,
-203746,380370,385656,
-204209,380382,385724,
-204598,380420,385783,
-204942,380409,385784,
-205297,380493,385861,
-205730,380505,385937,
-206283,380541,385986,
-206926,380608,386048,
-207552,380628,386017,
-208031,380688,386041,
-208313,380656,386109,
-208484,380695,386095,
-208706,380701,386060,
-209085,380633,386049,
-209583,380568,386019,
-210079,380633,386024,
-210513,380612,386009,
-210925,380573,386000,
-211369,380541,385991,
-211790,380519,385949,
-212034,380499,385941,
-211987,380429,385888,
-211691,380402,385854,
-211337,380336,385815,
-211156,380283,385697,
-211311,380229,385688,
-211856,380137,385605,
-212718,380063,385564,
-213733,379970,385462,
-216141,379643,385372,
-216560,379520,385262,
-216735,379467,385205,
-216588,379381,385125,
-216104,379267,385072,
-215420,379162,385037,
-214796,379097,384923,
-214493,378995,384855,
-214648,378946,384779,
-215219,378869,384798,
-216002,378761,384747,
-216704,378704,384665,
-217042,378647,384588,
-216878,378582,384600,
-216317,378491,384552,
-215686,378448,384468,
-215357,378434,384403,
-215505,378371,384408,
-216000,378340,384421,
-216548,378316,384394,
-216948,378271,384390,
-217230,378258,384377,
-217543,378208,384391,
-217931,378146,384341,
-218264,378093,384321,
-218377,377993,384264,
-218252,377810,384226,
-218045,377606,384069,
-217940,377224,383955,
-218027,376667,383656,
-218295,376060,383278,
-218681,375353,382723,
-219076,374747,382111,
-219321,374054,381480,
-219265,373247,380835,
-218891,372550,380026,
-218387,371810,379109,
-218054,371264,378328,
-218133,370730,377483,
-218673,370354,376888,
-219522,370008,376351,
-220419,369791,375867,
-221109,369531,375470,
-221452,369382,375147,
-221472,369258,374867,
-221343,369133,374697,
-221283,369115,374588,
-221426,369126,374404,
-222633,369097,374408,
-223019,369107,374472,
-223366,369184,374533,
-223669,369251,374656,
-223908,369373,374769,
-224083,369465,374875,
-224244,369588,375091,
-224461,369730,375312,
-224770,369958,375433,
-225166,370076,375664,
-225618,370283,375834,
-226083,370397,376051,
-226492,370606,376237,
-226771,370718,376336,
-226895,370926,376619,
-226929,371059,376768,
-226979,371144,376948,
-227102,371297,377027,
-227271,371369,377140,
-227427,371484,377269,
-227551,371556,377362,
-227677,371646,377429,
-227829,371679,377511,
-227969,371701,377616,
-228003,371811,377697,
-227853,371866,377710,
-227538,371918,377824,
-227200,371990,377875,
-227027,372051,378018,
-227148,372063,378012,
-227562,372107,378076,
-228155,372134,378081,
-228775,372166,378187,
-229283,372241,378261,
-229582,372307,378275,
-229629,372358,378344,
-229473,372419,378427,
-229248,372493,378537,
-229111,372531,378565,
-229134,372591,378585,
-229249,372682,378682,
-229320,372642,378714,
-229270,372651,378765,
-229168,372679,378758,
-229158,372689,378775,
-229329,372705,378821,
