ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-473457,475134,648267,
-473937,475322,648554,
-474025,475448,648834,
-473679,475670,649145,
-473081,475787,649283,
-472535,475912,649582,
-472273,476021,649828,
-472329,476092,649999,
-472563,476195,650071,
-472792,476304,650276,
-472899,476378,650420,
-472884,476401,650518,
-472850,476487,650566,
-472958,476522,650720,
-473344,476574,650802,
-474009,476508,650793,
-474780,476459,650788,
-475396,476470,650823,
-475675,476451,650792,
-475637,476438,650817,
-475466,476429,650825,
-475356,476388,650889,
-475375,476358,650866,
-475471,476398,650830,
-475574,476320,650833,
-475672,476344,650824,
-475765,476319,650921,
-475803,476313,650871,
-475716,476308,650941,
-475532,476289,650916,
-475435,476336,650899,
-475651,476259,650938,
-476241,476299,650978,
-477025,476353,651128,
-477729,476296,651156,
-478207,476371,651217,
-478502,476417,651305,
-478705,476491,651430,
-478803,476506,651573,
-478705,476558,651619,
-478418,476632,651830,
-478141,476686,651960,
-478150,476769,652077,
-478584,476850,652142,
-479347,476898,652404,
-480192,477020,652511,
-480863,477099,652667,
-481198,477128,652839,
-481165,477237,653009,
-480882,477295,653165,
-480577,477369,653351,
-480484,477548,653532,
-480690,477644,653710,
-481089,477720,653966,
-481473,477848,654140,
-481688,477949,654289,
-481725,478083,654463,
-481674,478118,654724,
-481634,478197,654813,
-481659,478272,654984,
-481775,478372,655136,
-482000,478487,655348,
-482338,478554,655421,
-482750,478629,655520,
-483149,478681,655770,
-483427,478807,655919,
-483521,478920,656097,
-483460,478993,656278,
-483371,479046,656388,
-483415,479139,656568,
-483667,479270,656635,
-484045,479270,656720,
-484363,479351,656844,
-484485,479401,656934,
-484453,479417,657073,
-484461,479462,657118,
-484683,479527,657202,
-485123,479554,657348,
-485615,479599,657413,
-485977,479630,657410,
-486143,479692,657502,
-486175,479748,657676,
-486168,479823,657708,
-486180,479819,657781,
-486260,479891,657928,
-486490,479977,657967,
-486931,480018,658169,
-487515,480011,658141,
-488002,480099,658315,
-488103,480110,658427,
-487675,480179,658530,
-486821,480178,658582,
-485824,480223,658705,
-485001,480352,658817,
-484615,480431,658943,
-484842,480448,659009,
-485737,480483,659100,
-487176,480534,659261,
-488859,480568,659269,
-490412,480640,659274,
-491560,480664,659372,
-492221,480638,659483,
-492393,480916,659536,
-492341,480986,659623,
-492388,481013,659783,
-492518,481051,659865,
-492652,481135,659897,
-492710,481256,660010,
-492665,481320,660098,
-492558,481336,660253,
-492465,481427,660297,
-492464,481467,660360,
-492605,481537,660493,
-492901,481635,660521,
-493327,481668,660602,
-493831,481721,660729,
-494342,481763,660771,
-494773,481788,660817,
-495027,481825,660809,
-495032,481778,660817,
-494796,481688,660746,
-494428,481542,660727,
-494108,481372,660592,
-493989,481166,660449,
-494110,480856,660089,
-494378,480470,659851,
-494635,480048,659367,
-494777,479494,658761,
-494833,478793,658140,
-494921,478036,657263,
-495136,477253,656250,
-495437,476538,655155,
-495673,475614,653971,
-495710,474853,652809,
-495543,474059,651540,
-495285,473311,650294,
-495063,472654,649048,
-494926,472034,647964,
-494827,471416,646902,
-494675,470862,645850,
-494390,470352,644815,
-493952,469831,644019,
-493443,469504,643172,
-493042,469241,642371,
-492932,469040,641747,
-493161,468928,641338,
-493596,468898,641011,
-494039,468923,640737,
-494409,469026,640644,
-494797,469066,640640,
-496895,469229,641070,
-497645,469482,641316,
-498296,469697,641492,
-498882,469779,641668,
-499411,469943,641938,
-499850,470107,642159,
-500219,470288,642355,
-500660,470457,642547,
-501363,470641,642807,
-502394,470770,643077,
-503606,470937,643242,
-504726,471003,643395,
-505525,471234,643604,
-505922,471390,643924,
-505983,471568,644077,
-505872,471667,644229,
-505787,471768,644330,
-505888,471897,644488,
-506190,471988,644607,
-506533,472002,644728,
-506675,472095,644793,
-506481,472200,644963,
-506028,472294,645011,
-505538,472255,645112,
-505216,472322,645184,
-505127,472349,645265,
-505225,472397,645375,
-505457,472429,645370,
-505814,472470,645461,
-506289,472534,645561,
-506802,472585,645714,
-507200,472642,645820,
-507342,472747,645917,
-507187,472843,646101,
-506820,472910,646245,
-506399,473027,646421,
-506073,473137,646624,
-505890,473346,646811,
-505793,473358,647009,
-505693,473515,647193,
-505592,473650,647342,
-505605,473724,647516,
-505839,473790,647640,
-506242,473885,647814,
-506599,473961,647918,
-506699,473991,647962,
-506501,474071,648065,
-506152,474067,648160,
-505844,474116,648195,
-505700,474148,648214,
-505749,474198,648328,
-505955,474180,648331,
-506229,474218,648299,
-506414,474191,648362,
-506340,474201,648399,
-505945,474170,648317,
-505370,474174,648334,
-504905,474151,648431,
-504800,474170,648467,
-505070,474206,648417,
-505479,474179,648502,
-505711,474187,648489,
-505602,474167,648549,
-505249,474164,648562,
-504915,474151,648567,
-504849,474166,648600,
-505145,474130,648575,
-505702,474142,648587,
-506280,474108,648626,
-506605,474112,648656,
-506510,474047,648707,
-506039,474050,648645,
-505430,474043,648663,
-504963,474048,648752,
-504778,474026,648786,
-504811,474010,648780,
-504907,474056,648859,
-504978,474088,648923,
-505048,474141,648996,
-505154,474156,649014,
-505252,474183,649017,
-505240,474202,649131,
-505069,474191,649250,
-504826,474157,649176,
-504674,474145,649188,
-504722,474189,649315,
-504936,474212,649369,
-505152,474221,649337,
-505192,474216,649396,
-504998,474238,649446,
-504704,474232,649547,
-504557,474274,649540,
-504727,474262,649538,
-505146,474242,649666,
-505536,474224,649703,
-505621,474235,649753,
-505351,474270,649746,
-504931,474259,649830,
-504633,474273,649865,
-504577,474293,649941,
-504675,474249,649900,
-504765,474325,649970,
-504781,474281,649950,
-504800,474337,650012,
-504952,474308,650041,
-505293,474315,650054,
-505768,474348,650131,
-506270,474358,650143,
-506719,474343,650167,
-507089,474359,650259,
-507391,474414,650265,
-507658,474379,650215,
-507966,474374,650323,
-508424,474408,650354,
-509100,474424,650356,
-509940,474434,650383,
-510766,474440,650469,
-511371,474443,650544,
-511642,474521,650549,
-511595,474492,650577,
-511342,474523,650632,
-511034,474494,650630,
-510824,474518,650670,
-510853,474527,650658,
-511213,474553,650645,
-511904,474548,650765,
-512802,474561,650773,
-513651,474559,650752,
-514113,474530,650814,
-513892,474606,650872,
-512896,474577,650872,
-511336,474633,650906,
-509673,474639,650953,
-508412,474645,650958,
-507907,474655,651003,
-508269,474647,651027,
-509394,474656,651031,
-511032,474692,650979,
-512822,474672,651126,
-514354,474714,651160,
-515287,474725,651214,
-515509,474741,651286,
-515203,474786,651365,
-514739,474782,651391,
-514453,474822,651477,
-514462,474870,651584,
-514658,474870,651541,
-514832,474879,651553,
-514835,474913,651614,
-514658,474880,651599,
-514417,474982,651667,
-514290,474926,651652,
-514428,474919,651667,
-514857,474926,651737,
-515419,474948,651730,
-515821,474976,651754,
-515816,474987,651827,
-515392,475020,651894,
-514825,475044,651928,
-514510,474937,651802,
-514695,475022,651907,
-515313,475011,651998,
-516037,475055,651932,
-516493,474998,652056,
-516480,474976,652054,
-516053,474971,651919,
-515466,474894,651846,
-515016,474745,651742,
-514885,474567,651519,
-515042,474355,651178,
-515284,474055,650863,
-515388,473689,650419,
-515274,473333,649874,
-515056,472998,649352,
-514917,472483,648750,
-514947,471894,647892,
-515083,471332,647100,
-515191,470702,646277,
-515185,470023,645403,
-515063,469383,644527,
-514859,468874,643921,
-514597,468381,643147,
-514310,467965,642544,
-514065,467616,642052,
-513950,467340,641663,
-514003,467178,641449,
-514180,467036,641185,
-514366,466927,641083,
-514444,466869,640957,
-514361,466817,640985,
-514158,466850,641025,
-513955,466902,641049,
-513871,467000,641132,
-513931,467074,641281,
-514037,467140,641386,
-514066,467202,641570,
-514023,467297,641752,
-514099,467411,642002,
-514553,467582,642153,
-515491,467620,642273,
-516747,467716,642440,
-517976,467812,642720,
-518902,467949,642833,
-519485,468020,642973,
-519886,468031,643091,
-520288,468040,643189,
-520744,468135,643219,
-521185,468134,643360,
-521529,468184,643394,
-521759,468216,643524,
-521907,468284,643516,
-522003,468287,643578,
-522064,468285,643609,
-522115,468330,643667,
-522184,468340,643741,
-522265,468321,643770,
-522315,468290,643736,
-522316,468358,643843,
-522344,468421,643879,
-522528,468485,643962,
-522927,468517,644055,
-523436,468584,644138,
-523854,468641,644246,
-524038,468696,644385,
-524011,468805,644522,
-523918,468954,644739,
-523884,469060,644999,
-523928,469230,645221,
-524000,469371,645391,
-524079,469608,645692,
-524218,469755,646025,
-524487,469981,646315,
-524889,470165,646621,
-525328,470328,646889,
-525683,470483,647146,
-525900,470629,647353,
-526009,470728,647504,
-526059,470865,647794,
-526027,470942,647975,
-525825,471105,648118,
-525399,471166,648334,
-524849,471244,648387,
-524420,471328,648541,
-524357,471280,648640,
-524726,471357,648710,
-525342,471423,648831,
-525884,471400,648860,
-526106,471415,648831,
-525660,471453,648883,
-525913,471406,648846,
-526426,471412,648895,
-526928,471437,648864,
-527132,471372,648880,
-526934,471412,648915,
-526480,471402,648934,
-526042,471418,648906,
-525823,471423,648944,
-525825,471432,648977,
-525892,471458,649091,
-525881,471426,649066,
-525799,471562,649134,
-525800,471520,649181,
-526043,471567,649303,
-526543,471559,649297,
-527154,471635,649398,
-527667,471718,649547,
-527927,471708,649629,
-527881,471768,649641,
-527580,471869,649767,
-527169,471921,649955,
-526861,471978,650036,
-526844,472004,650180,
-527160,472157,650319,
-527677,472259,650478,
-528182,472371,650672,
-528538,472431,650785,
-528747,472523,650912,
-528879,472640,651048,
-528978,472663,651287,
-529026,472775,651405,
-528997,472802,651501,
-528903,472943,651746,
-528802,473009,651928,
-528753,473142,652089,
-528784,473159,652200,
-528878,473231,652370,
-528987,473335,652509,
-529060,473407,652699,
-529080,473486,652871,
-529104,473590,652928,
-529256,473647,653153,
-529647,473692,653260,
-530273,473762,653410,
-530961,473857,653504,
-531458,473888,653687,
-531596,473938,653825,
-531423,474004,653936,
-531146,474082,654093,
-530957,474086,654229,
-530884,474145,654320,
-530815,474166,654345,
-530669,474203,654519,
-530526,474255,654624,
-530587,474259,654674,
-530987,474263,654731,
-531646,474255,654821,
-532307,474249,654831,
-532713,474291,654968,
-532774,474278,654956,
-532594,474337,655107,
-532377,474346,655094,
-532308,474371,655204,
-532485,474324,655185,
-532908,474371,655302,
-533494,474397,655303,
-534115,474445,655412,
-534642,474430,655371,
-535016,474475,655528,
-535280,474561,655632,
-535550,474559,655674,
-535907,474599,655709,
-536322,474654,655797,
-536667,474702,655927,
-536829,474766,655945,
-536822,474797,656033,
-536784,474821,656144,
-536863,474908,656245,
-537101,474939,656264,
-537413,475023,656371,
-537664,475031,656422,
-537779,475014,656479,
-537785,475046,656540,
-537787,475143,656615,
-537889,475120,656642,
-538118,475170,656739,
-538385,475151,656777,
-538518,475168,656761,
-538358,475148,656792,
-537874,475218,656808,
-537196,475238,656892,
-536553,475200,656930,
-536191,475267,656963,
-536306,475260,657054,
-536999,475258,657058,
-538209,475221,657000,
-539653,475315,657105,
-540873,475288,657115,
-541438,475310,657195,
-541191,475270,657291,
-540333,475345,657271,
-539304,475408,657339,
