ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-259490,459516,416206,
-265154,459507,416238,
-270422,459593,416320,
-274396,459564,416366,
-276684,459583,416442,
-277524,459628,416541,
-277571,459586,416579,
-277489,459678,416681,
-277640,459576,416783,
-278041,459664,416865,
-278518,459692,416942,
-278918,459691,417082,
-279210,459704,417184,
-279462,459691,417246,
-279740,459718,417389,
-280046,459749,417454,
-280318,459830,417617,
-280515,459902,417728,
-280660,460003,417937,
-280829,459999,417860,
-281073,459820,417700,
-281367,459406,417399,
-281610,458730,416736,
-281691,457753,415873,
-281542,456678,414804,
-281179,455674,413686,
-280700,454487,412401,
-280252,453438,410985,
-279961,452376,409647,
-279841,451428,408467,
-279751,450556,407311,
-279457,449719,406139,
-278786,449063,405181,
-277754,448352,404255,
-276559,447904,403514,
-275452,447410,402902,
-274608,447049,402292,
-274089,446787,401854,
-273903,446487,401418,
-274044,446300,401043,
-274463,446091,400751,
-275020,445948,400586,
-275507,445818,400295,
-275738,445686,400170,
-275651,445591,400074,
-275345,445573,400087,
-275040,445511,400038,
-274995,445554,399991,
-275412,445535,400073,
-276341,445586,400101,
-277651,445576,400097,
-279067,445611,400206,
-280302,445652,400362,
-281179,445702,400509,
-281687,445820,400588,
-281933,445931,400784,
-282054,446089,401001,
-282149,446191,401258,
-282275,446390,401418,
-282486,446521,401694,
-282849,446731,401992,
-283436,447015,402301,
-284280,447138,402605,
-285350,447438,402914,
-286550,447687,403289,
-287744,447909,403587,
-288802,448193,403951,
-289621,448398,404312,
-290144,448715,404653,
-290352,448982,405048,
-290253,449173,405329,
-289871,449462,405671,
-289264,449605,406043,
-288550,449766,406258,
-287894,449962,406570,
-287437,450120,406806,
-287195,450334,407113,
-287047,450433,407324,
-286817,450618,407493,
-286403,450714,407734,
-285839,450947,408024,
-285253,450976,408129,
-284779,451065,408252,
-284512,451175,408461,
-284507,451242,408545,
-284775,451295,408640,
-285236,451255,408721,
-285695,451161,408687,
-285902,451237,408807,
-285675,451132,408736,
-284992,451090,408779,
-283970,451069,408775,
-282775,451017,408790,
-281521,450942,408799,
-280227,450921,408835,
-278794,450875,408785,
-277044,450828,408809,
-274828,450786,408780,
-272193,450812,408842,
-269489,450859,408953,
-267304,450851,409035,
-266220,450923,409072,
-266553,450958,409150,
-268222,450993,409249,
-270783,451086,409395,
-273574,451157,409464,
-275886,451183,409537,
-277149,451226,409661,
-277103,451276,409731,
-275853,451406,409883,
-273786,451437,409941,
-271380,451519,410097,
-269044,451668,410237,
-267052,451739,410375,
-265524,451823,410508,
-264428,451987,410606,
-263595,452024,410844,
-262802,452215,410927,
-261886,452298,411148,
-260820,452386,411214,
-259679,452513,411348,
-258549,452414,411318,
-257467,452312,411202,
-256438,451983,410871,
-255512,451490,410343,
-254833,450821,409618,
-254587,450011,408677,
-254860,449173,407568,
-255519,448282,406472,
-256215,447459,405368,
-256528,446585,404249,
-256177,445821,403229,
-255161,445074,402286,
-253743,444318,401221,
-252278,443558,400262,
-251005,442912,399327,
-249922,442316,398537,
-248850,441822,397801,
-247607,441361,397162,
-246165,440967,396587,
-244651,440650,396136,
-243234,440477,395819,
-242018,440304,395519,
-241045,440095,395261,
-240333,440044,395165,
-239897,439973,395000,
-239685,439912,394860,
-239553,439940,394855,
-239319,440012,394921,
-238884,440037,394913,
-238292,440058,394981,
-237677,440138,395102,
-237165,440254,395193,
-236837,440358,395382,
-236757,440516,395476,
-236994,440653,395659,
-237548,440755,395892,
-238277,440962,396098,
-238903,441140,396331,
-239142,441301,396610,
-238855,441555,396922,
-238120,441803,397224,
-237176,442027,397530,
-236295,442353,397899,
-235649,442623,398266,
-235236,442921,398682,
-234932,443159,398956,
-234620,443476,399407,
-234327,443830,399766,
-234227,444044,400128,
-234503,444329,400463,
-237021,444555,400837,
-237712,444883,401198,
-238088,445180,401511,
-238152,445319,401816,
-237953,445633,402126,
-237581,445816,402405,
-237184,446024,402714,
-236964,446125,402924,
-237100,446330,403179,
-237625,446511,403391,
-238355,446660,403671,
-238955,446862,403860,
-239121,446915,403976,
-238762,447080,404187,
-238017,447191,404334,
-237116,447300,404461,
-236204,447371,404647,
-235272,447399,404721,
-234251,447477,404811,
-233136,447500,404892,
-232028,447513,405000,
-231030,447537,405142,
-230124,447539,405156,
-229156,447539,405159,
-227956,447514,405189,
-226458,447557,405279,
-224697,447564,405290,
-222709,447535,405383,
-220465,447531,405432,
-217950,447465,405525,
-215314,447551,405611,
-212916,447551,405736,
-211229,447591,405799,
-210661,447681,405891,
-211398,447724,405991,
-213303,447868,406078,
-215878,447912,406286,
-218343,448043,406476,
-219898,448168,406620,
-220062,448297,406769,
-218877,448364,406888,
-216817,448530,407067,
-214474,448701,407254,
-212277,448781,407413,
-210422,448908,407565,
-208984,449011,407713,
-208019,449146,407848,
-207548,449230,408034,
-207469,449387,408174,
-207536,449515,408387,
-207457,449592,408597,
-207036,449727,408772,
-206241,449921,408881,
-205177,449922,408921,
-203987,449876,408926,
-202799,449657,408804,
-201680,449265,408442,
-200629,448575,407789,
-199575,447687,407011,
-198419,446743,406034,
-197100,445866,404976,
-195637,444849,403768,
-194123,443818,402530,
-192661,442857,401288,
-191291,441975,400089,
-189949,441224,399157,
-188494,440457,398159,
-186808,439756,397376,
-184906,439209,396572,
-182984,438755,395954,
-181331,438223,395446,
-180152,437846,394887,
-179433,437481,394467,
-178940,437238,394089,
-178365,437007,393832,
-177486,436761,393654,
-176253,436646,393503,
-174761,436555,393471,
-173165,436525,393405,
-171612,436400,393369,
-170215,436356,393443,
-169056,436404,393566,
-168190,436481,393720,
-167635,436452,393836,
