ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-1924281,421553,547076,
-1923884,421568,547075,
-1923354,421591,547144,
-1922881,421585,547110,
-1922578,421591,547225,
-1922439,421617,547283,
-1922388,421704,547324,
-1922366,421770,547498,
-1922352,421790,547476,
-1922339,421822,547608,
-1922312,421906,547680,
-1922261,421927,547796,
-1922186,421982,547870,
-1922093,422016,548030,
-1921976,422141,548176,
-1921821,422268,548283,
-1921626,422330,548434,
-1921399,422385,548574,
-1921138,422539,548725,
-1920829,422565,548811,
-1920473,422625,548974,
-1920105,422727,549132,
-1919767,422816,549238,
-1919462,422916,549345,
-1918473,423128,549446,
-1918223,423216,549661,
-1918092,423282,549784,
-1918023,423378,549912,
-1917906,423382,550045,
-1917655,423452,550118,
-1917271,423520,550265,
-1916838,423628,550419,
-1916482,423670,550485,
-1916316,423787,550631,
-1916389,423771,550714,
-1916661,423827,550847,
-1917010,423937,550963,
-1917286,424004,551030,
-1917384,424107,551220,
-1917297,424096,551282,
-1917092,424123,551383,
-1916850,424254,551514,
-1916618,424314,551603,
-1916417,424385,551716,
-1916263,424437,551792,
-1916176,424468,551925,
-1916150,424541,552031,
-1916140,424585,552065,
-1916082,424624,552133,
-1915905,424645,552300,
-1915525,424764,552371,
-1914840,424683,552442,
-1913762,424807,552528,
-1912306,424856,552649,
-1910670,424849,552743,
-1909257,424859,552766,
-1908584,424910,552765,
-1909076,424911,552879,
-1910825,425000,552924,
-1913459,424990,553018,
-1916227,425061,553090,
-1918314,425106,553107,
-1919192,425150,553205,
-1918813,425117,553293,
-1917558,425178,553343,
-1915990,425201,553378,
-1914587,425229,553503,
-1913597,425276,553475,
-1913036,425314,553513,
-1912778,425320,553640,
-1912667,425383,553704,
-1912586,425418,553751,
-1912187,425386,553923,
-1911944,425369,553964,
-1911562,425377,553943,
-1911013,425343,554081,
-1910371,425452,554066,
-1909811,425386,554070,
-1909512,425320,553984,
-1909524,425205,553811,
-1909730,424984,553535,
-1909930,424670,552944,
-1909990,424345,552408,
-1909901,423927,551707,
-1909722,423500,551033,
-1909480,423006,550236,
-1909151,422535,549428,
-1908717,422096,548639,
-1908211,421624,547807,
-1907706,421214,547169,
-1907257,420958,546643,
-1906883,420683,546184,
-1906582,420476,545923,
-1906342,420319,545587,
-1906129,420231,545357,
-1905874,420080,545215,
-1905513,420067,545077,
-1905052,419958,544954,
-1904593,419961,544845,
-1904281,419940,544828,
-1904191,419962,544809,
-1904263,419936,544771,
-1904319,420009,544780,
-1904168,420053,544788,
-1903715,420057,544821,
-1903035,420070,544891,
-1902340,420155,544938,
-1901854,420157,545076,
-1901667,420173,545132,
-1901672,420291,545172,
-1901661,420256,545195,
-1901494,420318,545351,
-1901203,420367,545368,
-1900937,420438,545415,
-1900818,420458,545455,
-1900850,420495,545554,
-1900950,420491,545517,
-1901047,420523,545677,
-1901141,420506,545699,
-1901282,420538,545747,
