ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-673287,416261,487847,
-673183,416269,488145,
-672942,416384,488414,
-672708,416522,488667,
-672583,416611,488984,
-672562,416791,489292,
-672539,416915,489660,
-672384,417162,490036,
-672019,417374,490377,
-671456,417611,490787,
-670814,417825,491191,
-670291,418026,491616,
-670075,418245,491862,
-670230,418399,492244,
-670634,418614,492581,
-671041,418880,492985,
-671232,419016,493263,
-671159,419217,493630,
-670948,419372,493962,
-670800,419472,494287,
-670852,419594,494506,
-671110,419726,494716,
-671466,419867,494987,
-671775,419942,495128,
-671923,419926,495359,
-671891,420002,495514,
-671749,420074,495784,
-671611,420245,495942,
-671538,420247,496174,
-671484,420281,496345,
-671321,420373,496496,
-670946,420391,496684,
-670360,420382,496756,
-669667,420395,496933,
-668981,420440,496997,
-668357,420445,497123,
-667771,420395,497146,
-667165,420320,497223,
-666517,420399,497336,
-665892,420352,497427,
-665439,420294,497439,
-665327,420149,497358,
-665621,420095,497279,
-666216,420024,497351,
-666875,419931,497270,
-667377,419796,497223,
-667636,419796,497268,
-667693,419680,497150,
-667605,419563,497030,
-667355,419518,496999,
-666859,419410,497059,
-666077,419394,497001,
-665071,419342,496944,
-663968,419347,496983,
-662882,419325,497009,
-661874,419363,497076,
-660986,419439,497177,
-660262,419483,497364,
-659703,419556,497399,
-659215,419620,497561,
-658616,419649,497692,
-657757,419782,497867,
-656631,419865,498049,
-655382,419998,498254,
-654204,420123,498401,
-653218,420176,498542,
-652423,420257,498706,
-651729,420365,498733,
-651002,420273,498688,
-647959,419228,498458,
-646923,418426,497894,
-646127,417495,497049,
-645567,416526,495977,
-645092,415396,494627,
-644525,414240,493031,
-643806,413160,491374,
-643005,412084,489584,
-642228,411083,487774,
-641520,410167,486145,
-640851,409287,484459,
-640182,408544,483038,
-639521,407768,481623,
-638917,407178,480418,
-638433,406467,479158,
-638123,405932,478169,
-638006,405356,477072,
-638054,404862,476157,
-638192,404375,475297,
-638338,403974,474450,
-638466,403539,473702,
-638617,403243,473045,
-638823,402943,472408,
-639033,402685,471876,
-639166,402498,471452,
-639239,402330,471111,
-639440,402183,470795,
-640001,402073,470572,
-640982,402039,470338,
-642160,401941,470263,
-643181,401990,470259,
-643814,401986,470227,
-644099,401978,470208,
-644262,401945,470325,
-644501,402054,470427,
-644858,402107,470453,
-645243,402195,470664,
-645563,402251,470865,
-645805,402355,471077,
-646018,402521,471222,
-646236,402676,471555,
-646429,402864,471911,
-646534,403032,472290,
-646534,403237,472591,
-646519,403440,472934,
-646648,403706,473401,
-647049,403955,473832,
-647703,404279,474318,
-649252,404568,475905,
-649332,404868,476491,
-649426,405236,477079,
-649665,405594,477613,
-650003,405916,478204,
-650288,406269,478747,
-650445,406710,479433,
-650561,407104,480056,
-650810,407514,480620,
-651287,407856,481264,
-651926,408294,481865,
-652557,408609,482407,
-653042,409006,482944,
-653350,409270,483391,
-653549,409557,483832,
-653745,409849,484285,
-654013,410154,484738,
-654360,410367,485098,
-654725,410621,485529,
-655023,410828,485907,
-655213,411071,486327,
-655334,411259,486532,
-655474,411410,486831,
-655691,411599,487219,
-655980,411688,487448,
-656309,411839,487620,
-656664,411962,487863,
-657032,412053,488167,
-657345,412130,488258,
-657471,412197,488432,
-657312,412282,488692,
-656911,412329,488792,
-656451,412424,489011,
-656120,412395,489069,
-655994,412454,489281,
-656026,412572,489433,
-656169,412633,489533,
-656459,412565,489619,
-656989,412646,489669,
-657809,412659,489860,
-658867,412675,489907,
-660046,412753,490122,
-661230,412792,490191,
-662314,412863,490306,
-663197,412892,490426,
-663793,412945,490509,
-664078,413022,490665,
-664108,413048,490745,
-663957,413064,490836,
-663654,413118,490933,
-663199,413136,491067,
-662639,413246,491212,
-662104,413243,491273,
-661739,413305,491394,
-661611,413329,491465,
-661679,413419,491656,
-661858,413432,491705,
-662076,413437,491803,
-662292,413515,491855,
-662476,413602,492117,
-662614,413686,492163,
-662740,413659,492251,
-662924,413746,492300,
-663205,413834,492484,
-663529,413830,492460,
-663773,413846,492530,
-663832,413789,492458,
-663703,413638,492250,
-663484,413280,491696,
-663300,412736,490815,
-663247,411990,489751,
-663359,411127,488464,
-663606,410194,486939,
-663885,409118,485259,
-664060,408058,483588,
-664027,407037,481936,
-663801,406092,480358,
-663509,405095,478861,
-663310,404280,477428,
-663285,403456,476123,
-663410,402746,474957,
-663617,401985,473775,
-663853,401314,472696,
-664097,400774,471671,
-664343,400128,470680,
-664589,399609,469784,
-664848,399089,468943,
-665139,398639,468129,
-665452,398153,467388,
-665728,397727,466695,
-665900,397400,466011,
-665959,397009,465492,
-665954,396714,464957,
-665925,396439,464575,
-665846,396166,464131,
-665670,395958,463821,
-665432,395774,463466,
-665275,395616,463208,
-665329,395504,462990,
-665572,395379,462803,
-665820,395384,462730,
-665883,395220,462516,
-665720,395183,462512,
-665457,395194,462438,
-665253,395180,462432,
-665185,395190,462434,
-665227,395201,462482,
-665317,395264,462554,
-665403,395310,462714,
-665442,395427,462787,
-665401,395502,462956,
-665279,395575,463112,
-665123,395710,463291,
-665006,395908,463560,
-664976,396014,463878,
-665045,396186,464208,
-665215,396385,464529,
-665493,396569,464817,
-665861,396735,465179,
-666244,397009,465638,
-666541,397223,466092,
-666704,397508,466511,
-666783,397762,466918,
-666876,398108,467506,
-667049,398463,468086,
-667310,398764,468642,
-667649,399143,469196,
-668085,399449,469802,
-668656,399801,470380,
-669382,400170,470894,
-670236,400433,471399,
-671169,400716,471832,
-672118,400970,472272,
-673013,401073,472631,
-673792,401341,473004,
-674443,401578,473325,
-675051,401728,473647,
-675763,401781,473794,
-676681,401839,473982,
-677784,401868,474045,
-678959,401814,474125,
-680106,401844,474205,
-681214,401797,474183,
-682315,401744,474190,
-683394,401745,474199,
-684370,401684,474211,
-685157,401586,474181,
-685724,401521,474168,
-686073,401465,474059,
-686191,401396,473979,
-686055,401325,473942,
-685731,401226,473924,
-685416,401211,473865,
-685356,401174,473772,
-685687,401073,473779,
-686354,401073,473763,
-687196,401009,473709,
-688087,400928,473615,
-688993,400887,473594,
-689909,400917,473583,
-690769,400839,473535,
-691449,400752,473523,
-691840,400799,473515,
-691908,400752,473439,
-691689,400733,473497,
-691240,400784,473521,
-690631,400756,473453,
-689952,400737,473441,
-689310,400746,473522,
-688789,400700,473583,
-688422,400802,473622,
-688193,400768,473666,
-688060,400757,473723,
-687969,400814,473780,
-687853,400796,473843,
-687650,400885,473974,
-687350,400897,474109,
-687013,400971,474152,
-686742,401078,474377,
-686627,401075,474443,
