ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-313326,404279,440780,
-313468,404088,440371,
-313636,403886,439963,
-313800,403696,439658,
-313935,403524,439287,
-314041,403364,438945,
-314130,403235,438660,
-314227,403116,438452,
-314376,403004,438289,
-314638,402953,438140,
-315051,402937,438001,
-315582,402893,437882,
-316137,402878,437802,
-316620,402873,437895,
-317612,402885,437893,
-317898,402957,438050,
-318170,403065,438107,
-318433,403135,438231,
-318711,403251,438342,
-319010,403323,438486,
-319292,403413,438562,
-319496,403516,438681,
-319577,403575,438753,
-319541,403560,438915,
-319442,403625,439012,
-319355,403685,439103,
-319347,403749,439186,
-319453,403761,439231,
-319664,403781,439299,
-319928,403788,439372,
-320173,403851,439393,
-320338,403895,439567,
-320405,404023,439650,
-320392,404070,439735,
-320335,404100,439805,
-320268,404088,439906,
-320229,404115,439951,
-320268,404123,440044,
-320412,404221,440111,
-320622,404247,440217,
-320799,404278,440267,
-320855,404260,440334,
-320802,404329,440419,
-320744,404338,440448,
-320785,404411,440519,
-320930,404454,440502,
-321086,404394,440544,
-321153,404327,440499,
-321113,404291,440430,
-321042,404233,440374,
-321042,404164,440347,
-321161,404134,440330,
-321363,404054,440199,
-321556,403995,440178,
-321653,403989,440068,
-321638,403946,440030,
-321579,403924,439990,
-321576,403911,439985,
-321671,403879,439881,
-321811,403836,439857,
-321896,403915,439807,
-321879,403881,439749,
-321824,403877,439666,
-321857,403891,439705,
-322047,403820,439602,
-322336,403789,439516,
-322584,403716,439445,
-322679,403680,439375,
-322615,403595,439267,
-322479,403555,439234,
-322369,403482,439170,
-322344,403489,439187,
-322404,403501,439167,
-322512,403490,439202,
-322612,403456,439178,
-322657,403465,439249,
-322640,403532,439296,
-322611,403598,439360,
-322634,403644,439460,
-322740,403731,439635,
-322898,403835,439742,
-323058,403871,439852,
-323195,403953,439949,
-323325,404039,440030,
-323464,404099,440119,
-323597,404164,440216,
-323691,404252,440363,
-323719,404272,440483,
-323675,404298,440517,
-323552,404351,440653,
-323345,404412,440771,
-323082,404486,440939,
-322834,404518,441041,
-322680,404598,441086,
-322628,404673,441192,
-322594,404699,441300,
-322481,404744,441424,
-322284,404735,441503,
-322115,404782,441622,
-322108,404841,441745,
-322298,404902,441867,
-322586,404927,441920,
-322823,404938,442073,
-322924,404992,442166,
-322899,405017,442270,
-322804,405043,442294,
-322679,405069,442461,
-322531,405114,442542,
-322371,405039,442552,
-322226,405096,442666,
-322120,405138,442757,
-322042,405168,442826,
-321952,405164,442898,
-321810,405192,442994,
-321611,405271,443145,
-321380,405328,443284,
-321155,405385,443332,
-320967,405442,443456,
-320830,405521,443523,
-320744,405537,443593,
-320695,405558,443676,
-320679,405552,443708,
-320715,405588,443792,
-320828,405613,443856,
-321019,405625,443926,
-321240,405644,443939,
-321420,405693,444005,
-321524,405775,444120,
-321580,405828,444179,
-321641,405884,444256,
-321718,405871,444310,
-321758,405980,444329,
-321703,406057,444400,
-321554,406069,444460,
-321392,406039,444488,
-321317,406096,444573,
-321370,406186,444663,
-321498,406170,444627,
-321576,406167,444664,
-321466,406144,444698,
-321073,406199,444729,
-320384,406202,444725,
-319485,406213,444785,
-318551,406217,444810,
-317805,406208,444845,
-317448,406198,444933,
-317605,406235,444949,
-318287,406287,444970,
-319394,406284,444995,
-320762,406187,444895,
-322208,406187,444905,
-323573,406146,444869,
-324717,406133,444856,
-325503,406056,444854,
-325811,406070,444925,
-325592,405981,444912,
-324926,406029,444951,
-324028,406012,444934,
-323160,405957,444900,
-322522,406014,444958,
-322180,405994,444980,
-322084,406012,445033,
-322124,406018,445023,
-322184,406054,445154,
