ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
115818,499319,591121,
114612,499040,590875,
113413,498684,590605,
112311,498403,590395,
111414,498238,590218,
110757,498054,590098,
110211,497916,590027,
109547,497803,590080,
108613,497674,589984,
107459,497518,589989,
106268,497506,589976,
105197,497417,590042,
104303,497381,589980,
103621,497279,589944,
103224,497151,589900,
103150,497074,589896,
103285,496967,589798,
103375,496855,589731,
103209,496871,589809,
102794,496832,589773,
102300,496693,589692,
101870,496649,589657,
101492,496502,589696,
101094,496472,589644,
100699,496370,589643,
100443,496398,589718,
100419,496407,589765,
100560,496385,589730,
100694,496350,589771,
100711,496360,589803,
100622,496361,589905,
100488,496364,590001,
100314,496258,590049,
100064,496386,590132,
99744,496368,590261,
99417,496473,590375,
99125,496385,590398,
98843,496447,590507,
98533,496508,590716,
98234,496552,590903,
98063,496599,591058,
98107,496713,591255,
98324,496838,591545,
98582,496937,591697,
98758,497116,591978,
98805,497245,592228,
98716,497382,592399,
98475,497424,592624,
98081,497566,592757,
97608,497620,593010,
97194,497775,593259,
96944,497935,593370,
96838,497985,593575,
96753,498117,593774,
96571,498256,593980,
96257,498350,594165,
95845,498401,594246,
95402,498490,594407,
95028,498635,594573,
94858,498690,594657,
94995,498816,594832,
95427,498854,594891,
96015,498900,594964,
96616,499049,595167,
97212,499078,595213,
97926,499066,595318,
98905,499233,595525,
100221,499275,595603,
101850,499404,595658,
103689,499421,595792,
105545,499538,595908,
107106,499569,596067,
108032,499716,596128,
108148,499751,596280,
107606,499884,596483,
106828,500024,596564,
106254,500078,596726,
106094,500242,596784,
106288,500331,596961,
106666,500422,597121,
107113,500543,597237,
107604,500597,597348,
108147,500768,597537,
108738,500815,597636,
109378,500905,597704,
110097,501039,597961,
110919,501241,598158,
111801,501322,598177,
112643,501376,598364,
113351,501529,598515,
113910,501681,598694,
114362,501829,598981,
114747,502069,599185,
115072,502262,599370,
115340,502477,599578,
115565,502612,599757,
115748,502732,599851,
115855,502853,599981,
115830,502919,599970,
115982,502874,599969,
116170,502831,599889,
116228,502745,599762,
116111,502681,599515,
115986,502617,599402,
116095,502559,599235,
116529,502429,598964,
117159,502357,598698,
117760,502305,598510,
118191,502233,598205,
118445,502139,597993,
118573,502146,597848,
118615,502022,597696,
118620,502003,597464,
118677,502004,597321,
118867,502022,597286,
119179,501984,597195,
119497,502033,597053,
119704,502063,596926,
119780,502048,597011,
119795,502072,596992,
119807,502231,596951,
119820,502291,597026,
119844,502370,597195,
119939,502456,597207,
120148,502528,597304,
120377,502597,597340,
120423,502641,597457,
120166,502704,597560,
119715,502801,597593,
119302,502852,597688,
119035,503003,597778,
118792,503113,597914,
118384,503225,598018,
117782,503246,598112,
117131,503310,598291,
116570,503377,598323,
116092,503408,598373,
115613,503443,598423,
115132,503458,598508,
114740,503509,598513,
114483,503610,598563,
114276,503698,598582,
113994,503675,598755,
113626,503765,598753,
113292,503789,598710,
113102,503810,598780,
112871,503817,598863,
112658,503880,598843,
112380,503917,598994,
112062,504017,599107,
111753,504047,599057,
111532,504100,599187,
111436,504170,599226,
111382,504223,599323,
111217,504274,599274,
110895,504277,599290,
110574,504217,599406,
110485,504293,599452,
110687,504384,599495,
110994,504369,599546,
111156,504355,599671,
111097,504342,599574,
110941,504386,599544,
110816,504339,599493,
110706,504381,599561,
110525,504257,599432,
110300,504258,599330,
110212,504160,599370,
110410,504133,599306,
110810,504021,599307,
111121,504025,599131,
111082,503945,599111,
110670,503956,599040,
110091,503915,599030,
109610,503873,598983,
109401,503803,598903,
109492,503753,598869,
109779,503786,598833,
110059,503705,598764,
110127,503669,598796,
109932,503658,598788,
109648,503640,598791,
109533,503581,598756,
109674,503554,598657,
109880,503594,598630,
109866,503535,598594,
109557,503563,598635,
109161,503469,598596,
108934,503535,598668,
108907,503480,598572,
108867,503393,598548,
108598,503405,598537,
108086,503394,598609,
107495,503454,598636,
106999,503456,598593,
106671,503465,598561,
106518,503378,598628,
106512,503399,598692,
106566,503426,598629,
106523,503337,598600,
106252,503455,598677,
105775,503408,598706,
105262,503377,598641,
104875,503363,598682,
104648,503346,598708,
104543,503357,598693,
104572,503360,598691,
104803,503422,598702,
105210,503379,598702,
105585,503353,598718,
105670,503369,598693,
105388,503358,598714,
104911,503337,598759,
104480,503392,598864,
104174,503409,598830,
103881,503421,598813,
103468,503365,598939,
102958,503302,598874,
102513,503392,598870,
102281,503372,598913,
102283,503441,598941,
102435,503359,598885,
102625,503368,598890,
102753,503356,598981,
102737,503347,598874,
102543,503368,598904,
102249,503285,598869,
102034,503244,598843,
102099,503186,598833,
102569,503123,598747,
103495,503128,598720,
104877,503098,598638,
106612,503045,598666,
108377,503006,598631,
109640,502997,598555,
109905,502974,598563,
109051,502931,598534,
107436,502867,598539,
105660,502866,598557,
104189,502856,598517,
103182,502855,598525,
102582,502834,598528,
102305,502773,598502,
102293,502830,598492,
102460,502774,598522,
102668,502836,598538,
102820,502737,598478,
102934,502787,598537,
103082,502822,598593,
103261,502731,598557,
103365,502708,598458,
103308,502662,598566,
