ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
208814,492193,563248,
208780,491801,562892,
208853,491350,562264,
208868,490905,561500,
208703,490376,560630,
208388,489900,559719,
208048,489456,558874,
207798,489061,557951,
207718,488720,557182,
207882,488345,556560,
208319,487966,555854,
208909,487728,555169,
209387,487469,554579,
209519,487197,554011,
209310,486891,553332,
208924,486687,551869,
209110,486432,551404,
209294,486246,550920,
209453,486015,550450,
209589,485867,550178,
209646,485684,549794,
209559,485563,549575,
209359,485457,549299,
209144,485372,549110,
208931,485286,548901,
208581,485146,548691,
207949,485102,548438,
207095,485040,548394,
206287,484998,548285,
205761,484951,548158,
205494,484904,548021,
205252,484913,547938,
204854,484864,547848,
204357,484797,547726,
203962,484788,547731,
203787,484773,547724,
203779,484704,547539,
203817,484690,547537,
203843,484738,547446,
203839,484706,547439,
203737,484709,547331,
203434,484659,547330,
202930,484670,547270,
202392,484685,547273,
202030,484698,547262,
201910,484663,547151,
201933,484628,547188,
201971,484643,547193,
201987,484634,547193,
201981,484639,547146,
201892,484658,547259,
201633,484719,547318,
201248,484677,547349,
200947,484796,547450,
200934,484798,547446,
201196,484877,547529,
201513,484870,547598,
201671,484907,547650,
201633,484957,547769,
201479,484956,547808,
201237,484997,547793,
200850,484994,547809,
200326,485079,547829,
199835,485117,547902,
199604,485117,547952,
199704,485156,547967,
199983,485179,548027,
200221,485153,548078,
200308,485165,548031,
200247,485116,547976,
200037,485082,547932,
199642,485133,547946,
199104,485091,548008,
198621,485069,547971,
198425,485046,547875,
198572,485046,547958,
198882,485060,547986,
199102,485064,547977,
199106,485066,548043,
198913,485109,548058,
198573,485156,548202,
198116,485158,548225,
197632,485219,548305,
197325,485306,548459,
197387,485235,548513,
197805,485314,548571,
198334,485370,548729,
198693,485443,548871,
198784,485571,548975,
198693,485577,549106,
198531,485648,549237,
198316,485680,549406,
198026,485814,549586,
197698,485948,549670,
197426,485987,549888,
197257,486012,550116,
197167,486124,550274,
197135,486223,550403,
197218,486372,550657,
197468,486375,550805,
197800,486537,550957,
197983,486644,551180,
197832,486738,551377,
197382,486789,551573,
196852,486909,551768,
196454,486996,551882,
196246,487067,552014,
196181,487200,552263,
196221,487286,552533,
196339,487348,552584,
196444,487502,552883,
196390,487592,553054,
196110,487618,553158,
195707,487702,553360,
195368,487813,553488,
195174,487917,553737,
195056,488002,553907,
194969,488073,554056,
195063,488130,554285,
195617,488299,554480,
196745,488365,554646,
198211,488498,554850,
199553,488500,554928,
200396,488647,555159,
200627,488686,555307,
200299,488737,555495,
199478,488861,555613,
198240,488952,555878,
196789,489008,556015,
195456,489114,556159,
194528,489179,556238,
194057,489240,556464,
193894,489203,556672,
193866,489394,556801,
193891,489454,556930,
193937,489534,557133,
193943,489615,557214,
193852,489608,557325,
193699,489625,557459,
193597,489689,557694,
193596,489659,557770,
193604,489709,557940,
193487,489795,558075,
193233,489871,558351,
192971,489964,558582,
192807,490107,558824,
192693,490215,559049,
192522,490326,559293,
192328,490265,559403,
192317,490293,559409,
192641,490115,559331,
193181,490065,559079,
193617,489866,558662,
193724,489510,558029,
193559,489077,557425,
193346,488673,556705,
193228,488292,556086,
193185,487898,555444,
193162,487549,554861,
193174,487223,554384,
193248,486999,553894,
193308,486713,553450,
193216,486525,553107,
192946,486294,552696,
192648,486189,552472,
192511,486025,552338,
192570,485979,552304,
192704,486027,552328,
192807,486031,552278,
192883,486007,552355,
192964,486041,552450,
192982,486171,552667,
192799,486292,552946,
192379,486493,553234,
191869,486696,553728,
191466,486992,554137,
191230,487202,554599,
191056,487392,555008,
190823,487613,555388,
190508,487900,555838,
190150,488161,556243,
189737,488256,556622,
189203,488549,556988,
188545,488835,557415,
187881,489074,557853,
187345,489299,558290,
186944,489651,558704,
186578,489808,559161,
186208,490080,559559,
185935,490174,559904,
185872,490475,560258,
185965,490678,560607,
186003,490894,560972,
185857,491039,561200,
185643,491274,561568,
185609,491413,561907,
185874,491606,562180,
186311,491768,562494,
186704,492024,562813,
