ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-677229,838249,685874,
-677602,838024,685671,
-678036,837621,685140,
-678553,837208,684778,
-679082,837088,684359,
-679531,836665,683977,
-679869,836123,683367,
-680112,835667,682822,
-680274,835489,682511,
-680361,835224,682045,
-680392,834565,681260,
-680406,834285,680761,
-680404,833980,680306,
-680338,833529,679835,
-680179,833070,679279,
-679998,832657,678686,
-679940,832618,678377,
-680081,832231,678004,
-680328,831662,677419,
-680486,831460,677057,
-680433,831369,676739,
-680215,831097,676403,
-679978,830479,675839,
-679829,830331,675590,
-679782,830410,675329,
-679809,830066,674885,
-679900,829629,674399,
-680042,829248,673817,
-680168,829054,673591,
-680179,828804,673000,
-680026,828063,672283,
-679754,827723,671741,
-679451,827553,671321,
-679167,826998,670728,
-678911,826534,670008,
-678720,826108,669372,
-678671,825743,668887,
-678805,825094,668269,
-679042,824545,667670,
-679230,823993,667018,
-679271,823649,666586,
-679198,823180,666132,
-679098,822717,665506,
-679005,822446,665078,
-678879,821982,664662,
-678700,821590,664341,
-678532,821249,663929,
-678461,820826,663554,
-678487,820770,663350,
-678517,820603,663147,
-678470,820179,662721,
-678368,820253,662581,
-678299,820245,662530,
-678304,820211,662464,
-678339,820024,662167,
-678348,819869,662078,
-678337,820040,662102,
-678353,819969,661969,
-678401,819686,661757,
-678414,819808,661720,
-678334,819970,661779,
-678187,819951,661572,
-678050,819573,661253,
-677965,819471,661207,
-677894,819452,660968,
-677790,819337,660733,
-677677,819079,660535,
-677645,818878,660236,
-677758,818929,660099,
-677989,818764,659838,
-678254,818322,659521,
-678482,818169,659198,
-678642,818053,658974,
-678725,817834,658703,
-678737,817352,658108,
-678724,816982,657825,
-678771,817017,657614,
-678932,816581,657176,
-679158,815932,656586,
-679321,815587,656133,
-679325,815402,655712,
-679210,815039,655344,
-679121,814287,654626,
-679206,814030,654305,
-679530,814163,653989,
-680063,813480,653471,
-680676,812864,653000,
-681065,812365,652477,
-680732,812272,652246,
-679161,811828,651732,
-676184,811067,651137,
-672267,810769,650837,
-668427,810661,650406,
-665781,810149,649984,
-665046,809577,649431,
-666307,809158,649073,
-669103,809102,648837,
-672671,808666,648364,
-676170,808216,647872,
-678903,807865,647564,
-680510,807701,647107,
-681051,807531,646887,
-680889,806927,646390,
-680437,806550,646046,
-679958,806310,645716,
-679547,805861,645334,
-679219,805345,644861,
-678973,805017,644473,
-678776,804757,644139,
-678575,804398,643779,
-678352,803939,643308,
-678173,803533,642922,
-678130,803260,642626,
-678232,803025,642307,
-678368,802522,641888,
-678401,802367,641650,
-678284,802489,641735,
-678078,802712,641831,
-677871,803128,642289,
-677705,804196,642924,
-677587,805613,644090,
-677531,807199,645350,
-677536,808682,646896,
-677546,810667,648674,
-677454,812933,650765,
-677190,814748,652624,
-676793,816488,654518,
-676372,818459,656588,
-676005,820415,658728,
-675690,822114,660744,
-675399,823487,662548,
-675147,825119,664552,
-674959,826684,666581,
-674803,828074,668479,
-674573,829528,670119,
-674195,830531,671752,
-673727,831821,673514,
-673323,832780,674925,
-673085,833588,676155,
-672977,834459,677348,
-672884,835237,678586,
-672759,835988,679429,
-672670,836369,680007,
-672716,836686,680707,
-672918,837124,681190,
-673228,837233,681462,
-673602,837236,681642,
-674028,837248,681626,
-674485,837467,681761,
-674904,837378,681594,
-675226,837013,681131,
-675483,836816,680899,
-675769,836642,680531,
-676138,836345,680251,
-676531,835790,679661,
-676846,835393,679204,
-677044,835288,678871,
-677172,834888,678228,
-677264,834238,677728,
-677281,833902,677242,
-677171,833720,676890,
-676977,833513,676474,
-676837,832939,675884,
-676858,832627,675453,
-677012,832642,675171,
-677173,832179,674852,
-677250,831944,674429,
-677071,831333,674008,
-676902,830937,673853,
-676719,830672,673557,
-676604,830621,673080,
-676577,830420,672821,
-676556,829822,672517,
-676439,829494,672138,
-676234,829363,671534,
-676060,828921,671193,
-676007,828337,670820,
-676037,827888,670253,
-676023,827541,669706,
-675890,827130,669069,
-675683,826608,668767,
-675496,826262,668316,
-675373,826155,667608,
-675300,825747,667240,
-675266,825468,667043,
-675278,825129,666659,
-675325,825150,666229,
-675343,825006,665884,
-675268,824552,665842,
-675111,824356,665449,
-674947,824538,665188,
-674823,824532,664999,
-674683,824202,664944,
-674444,824088,664894,
-674121,824357,664695,
-673845,824292,664598,
-673743,824303,664658,
-673808,824409,664690,
-673917,824432,664695,
-673970,824431,664631,
-673967,824293,664738,
-673964,824184,664784,
-673965,824339,664576,
-673909,824367,664544,
-673755,824401,664649,
-673531,824329,664683,
-673297,824682,664675,
-673075,824775,664713,
-672847,824585,664909,
-672621,824703,664878,
-672455,824777,664907,
-672385,824767,664835,
-672370,824464,664772,
-672327,824261,664671,
-672239,824356,664455,
-672524,824154,663913,
-672771,823961,663704,
-672905,823812,663424,
-672899,823746,663232,
-672808,823653,663053,
-672680,823245,662632,
-672508,823154,662471,
-672280,823198,662256,
-672035,823031,662024,
-671843,822794,661639,
-671757,822535,661271,
-671802,822439,660999,
-672009,822231,660653,
-672412,821679,660290,
-672968,821482,659914,
