ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-73441,483755,466697,
-73194,483859,466786,
-72999,483868,466789,
-72833,483946,466856,
-72176,484245,466962,
-72317,484218,467003,
-72803,484392,467023,
-73506,484397,467015,
-74202,484376,467163,
-74677,484456,467155,
-74817,484388,467148,
-74639,484417,467140,
-74288,484444,467181,
-73977,484503,467135,
-73868,484494,467168,
-73978,484576,467087,
-74182,484671,467217,
-74317,484703,467279,
-74302,484710,467274,
-74179,484813,467301,
-74055,484848,467348,
-74016,484852,467366,
-74071,484874,467415,
-74175,484925,467414,
-74289,484877,467490,
-74427,484906,467508,
-74650,484959,467537,
-75001,484999,467547,
-75442,484991,467568,
-75859,484895,467474,
-76147,484949,467508,
-76300,484946,467456,
-76413,484975,467527,
-76593,484955,467534,
-76866,484956,467535,
-77189,484989,467470,
-77529,485025,467468,
-77928,484963,467512,
-78435,485094,467449,
-79010,485160,467443,
-79509,485125,467515,
-79808,485200,467599,
-79931,485342,467592,
-80036,485386,467563,
-80254,485493,467709,
-80561,485556,467780,
-80811,485691,467821,
-80901,485760,467872,
-80876,485838,467957,
-80878,485909,468070,
-81014,486037,468094,
-81299,486006,468108,
-82890,486038,468259,
-83532,486073,468297,
-83981,486154,468293,
-84087,486196,468347,
-83844,486114,468311,
-83388,486156,468298,
-82882,486147,468354,
-82438,486186,468359,
-82122,486176,468323,
-81977,486333,468401,
-82020,486359,468467,
-82211,486439,468500,
-82465,486529,468576,
-82712,486617,468681,
-82934,486751,468780,
-83143,486871,468912,
-83336,487021,468989,
-83492,487135,469128,
-83607,487221,469178,
-83725,487316,469280,
-83902,487380,469271,
-84181,487410,469343,
-84578,487465,469338,
-85095,487583,469468,
-85696,487702,469539,
-86252,487844,469602,
-86495,488007,469751,
-86066,488091,469826,
-84638,488212,469876,
-82066,488356,470079,
-78527,488460,470158,
-74610,488589,470274,
-71285,488677,470292,
-69627,488761,470340,
-70339,488757,470412,
-73320,488819,470437,
-77633,488799,470436,
-81962,488805,470471,
-85275,488823,470515,
-87243,488822,470496,
-88168,488802,470479,
-88582,488766,470377,
-88879,488731,470453,
-89192,488625,470361,
-89488,488580,470402,
-89706,488574,470284,
-89827,488607,470372,
-89890,488562,470300,
-89968,488514,470341,
-90142,488593,470368,
-90465,488594,470373,
-90933,488656,470478,
-91470,488714,470550,
-91934,488816,470622,
-92153,488978,470687,
-91998,489027,470726,
-91485,489060,470721,
-90825,489155,470707,
-90351,489221,470707,
-90337,489223,470655,
-90824,489180,470571,
-91612,489256,470517,
-92400,489217,470412,
-92974,489240,470315,
-93273,489268,470280,
-93336,489336,470256,
-93225,489383,470187,
-92995,489355,470120,
-92719,489423,470087,
-92473,489502,470153,
-92285,489594,470151,
-92113,489703,470190,
-91901,489857,470141,
-91661,489903,470152,
-91483,489897,470198,
-91443,489960,470181,
-91510,489985,470123,
-91567,490054,470170,
-91516,490077,470210,
-91360,490054,470186,
-91165,490073,470226,
-90964,490099,470247,
-90735,490096,470239,
-90481,490183,470272,
-90312,490177,470289,
-90391,490245,470318,
-90791,490354,470359,
-91400,490393,470379,
-91997,490413,470384,
-92426,490371,470388,
-92710,490476,470494,
-93017,490571,470507,
-93536,490570,470531,
-94346,490623,470538,
-95373,490620,470564,
-96405,490664,470559,
-97185,490682,470579,
-97529,490669,470539,
-97437,490654,470530,
-97103,490666,470504,
-96801,490626,470432,
-96725,490558,470331,
-96906,490632,470451,
-97261,490661,470567,
-97702,490754,470620,
-98201,490689,470518,
-98773,490671,470503,
-99436,490639,470557,
-100204,490631,470566,
-101101,490634,470545,
-102130,490680,470637,
-103216,490704,470643,
-104193,490756,470657,
-104891,490664,470646,
-105267,490689,470576,
-105436,490614,470634,
-105546,490527,470513,
-105605,490484,470556,
-105446,490455,470505,
-104885,490399,470527,
-103924,490345,470476,
-102809,490280,470397,
-101883,490274,470419,
-101392,490237,470353,
-101378,490106,470309,
-101720,490091,470245,
-102229,490064,470286,
-102739,490027,470280,
-103164,490062,470215,
-103499,490028,470235,
-103783,490059,470283,
-104062,490102,470269,
-104368,490071,470263,
-104718,490110,470334,
-105117,490155,470371,
-105543,490271,470413,
-105964,490289,470476,
-106371,490339,470495,
-106802,490377,470560,
-107295,490456,470627,
-107826,490511,470681,
-108282,490536,470665,
-108563,490578,470803,
-108688,490628,470742,
-108812,490671,470856,
-109063,490768,470861,
-109370,490800,471034,
-109463,490841,471019,
-109120,490896,471008,
-108437,490931,471038,
-107860,490991,471191,
-107880,490980,471205,
-108677,491039,471247,
-110031,491082,471245,
-111564,491119,471344,
-113033,491098,471296,
-114395,491091,471315,
-115626,491172,471319,
-116580,491130,471381,
-117076,491063,471348,
-117106,491101,471368,
-116898,491148,471344,
-116741,491150,471484,
-116748,491184,471455,
-116820,491193,471497,
-116816,491260,471466,
-116738,491267,471531,
-116757,491244,471525,
-117068,491276,471578,
-117749,491344,471596,
-118699,491357,471655,
-119697,491387,471659,
-120523,491405,471700,
-121090,491422,471672,
-121503,491461,471730,
-121994,491470,471745,
-122756,491460,471709,
-123804,491524,471744,
-124975,491523,471783,
-126063,491510,471813,
-126958,491506,471851,
-127678,491498,471877,
-128293,491525,471892,
-128851,491578,471897,
-129361,491447,471813,
-129812,491534,471845,
-130186,491512,471832,
-130450,491493,471811,
-130557,491455,471775,
-130409,491411,471743,
-129794,491368,471733,
-128343,491401,471810,
-125685,491441,471796,
-121810,491602,471937,
-117397,491601,472016,
