ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-375917,702745,463916,
-374823,703138,464112,
-373415,703490,464456,
-372122,703796,464708,
-371383,704119,464973,
-371345,704389,465189,
-371740,704699,465425,
-372082,704988,465735,
-372009,705323,465981,
-371507,705565,466210,
-370855,705825,466473,
-370359,706164,466708,
-370128,706504,466982,
-370054,706800,467189,
-369969,707109,467418,
-369800,707384,467680,
-369588,707587,467834,
-369402,707684,467939,
-369258,707703,468105,
-369144,707727,468132,
-369078,707629,468141,
-369100,707436,467937,
-369208,707076,467771,
-369299,706630,467273,
-369219,705735,466663,
-368866,704714,465789,
-368284,703381,464796,
-367657,701779,463599,
-367223,700155,462276,
-367145,698513,460937,
-367415,696688,459593,
-367852,694893,458114,
-368198,693254,456758,
-368255,691524,455411,
-367967,689959,454172,
-367391,688608,453023,
-366633,687343,452045,
-365809,686170,451062,
-365072,685283,450297,
-364596,684460,449600,
-364492,683740,448970,
-364711,683155,448463,
-365037,682736,448057,
-365231,682299,447684,
-365192,681948,447344,
-364993,681667,447049,
-364770,681387,446789,
-364598,681240,446638,
-364473,681113,446474,
-364395,681058,446378,
-364414,681083,446381,
-364607,681132,446305,
-365004,681155,446369,
-365563,681213,446365,
-366174,681383,446467,
-366696,681520,446614,
-366998,681677,446725,
-367044,681860,446840,
-366953,682077,447086,
-366957,682324,447192,
-367250,682580,447404,
-367834,682909,447619,
-368514,683171,447873,
-369052,683605,448236,
-369306,683909,448529,
-369264,684223,448718,
-368986,684561,449066,
-368559,684937,449335,
-368116,685221,449628,
-367822,685595,449870,
-367785,685876,450208,
-367970,686367,450602,
-368510,687821,451028,
-368549,688227,451359,
-368517,688653,451740,
-368331,689083,452162,
-367951,689561,452544,
-367490,690007,452934,
-367164,690303,453241,
-367123,690719,453647,
-367330,691046,453945,
-367594,691484,454288,
-367716,691728,454630,
-367602,692077,454934,
-367281,692373,455258,
-366872,692736,455485,
-366547,692976,455821,
-366453,693180,456082,
-366618,693468,456321,
-366899,693547,456532,
-367076,693718,456666,
-367022,693683,456909,
-366794,693641,457004,
-366545,693689,457000,
-366372,693612,457016,
-366255,693434,457105,
-366150,693316,457094,
-366080,693207,456983,
-366120,693080,456990,
-366288,692826,456943,
-366497,692677,456775,
-366613,692607,456733,
-366560,692383,456560,
-366372,692240,456526,
-366151,692105,456372,
-365999,692003,456313,
-365961,691943,456290,
-366026,691698,456152,
-366139,691618,456157,
-366224,691599,455949,
-366201,691566,456003,
-366011,691555,455961,
-365642,691490,455978,
-365144,691591,455961,
-364632,691643,455975,
-364255,691808,456029,
-364129,691954,456128,
-364253,692140,456245,
-364488,692301,456350,
-364627,692501,456524,
-364198,692608,456888,
-364338,692680,456948,
-364747,692712,457063,
-365210,692764,457119,
-365465,692797,457175,
-365400,692934,457346,
-365114,693158,457607,
-364806,693381,457771,
-364605,693624,458017,
-364496,694043,458233,
-364390,694344,458532,
-364242,694511,458753,
-364098,694856,459029,
-364050,695315,459280,
-364157,695792,459680,
-364401,696244,460032,
-364679,696767,460365,
-364815,697219,460735,
-364614,697705,461073,
-363952,698206,461426,
-362871,698642,461737,
-361581,699058,462102,
-360353,699340,462329,
-359391,699631,462465,
-358793,699844,462756,
-358630,700093,462948,
-359000,700302,463194,
-359978,700524,463347,
-361495,700706,463605,
-363284,700960,463856,
-364952,701284,464136,
-366143,701601,464378,
-366679,701889,464690,
-366599,702211,464876,
-366110,702437,465156,
-365495,702657,465353,
-364995,702891,465536,
-364719,703065,465796,
-364605,703403,466080,
-364475,703650,466297,
-364159,703974,466602,
-363610,704293,466874,
-362933,704636,467182,
-362334,704942,467422,
-362016,705333,467726,
-362089,705618,468028,
-362497,705893,468214,
-363015,706067,468417,
-363340,706240,468636,
-363251,706586,468862,
-362735,706859,469125,
-361972,707130,469390,
-361211,707440,469676,
-360627,707569,469710,
-360289,707635,469816,
-360196,707496,469729,
-360338,707155,469404,
-360681,706579,469048,
-361118,705758,468402,
-361461,704688,467528,
-361513,703274,466412,
-361187,701693,465130,
-360560,700032,463859,
-359819,698299,462354,
-359142,696560,460909,
-358631,694724,459507,
-358312,692965,458071,
-358163,691188,456642,
-358125,689556,455233,
-358089,687983,453948,
-357943,686590,452817,
-357639,685316,451725,
-357233,684294,450878,
-356828,683421,450152,
-356500,682730,449551,
-356265,682070,448958,
-356123,681565,448539,
-356104,681202,448060,
-356248,680833,447702,
-356539,680415,447371,
-356880,680113,447013,
-357145,679747,446650,
-357263,679401,446372,
-357266,679091,446093,
-357251,678871,445899,
-357306,678707,445834,
-357451,678624,445701,
-357625,678507,445584,
-357742,678541,445600,
-357758,678652,445691,
-357727,678782,445781,
-357762,678861,445865,
-357946,679015,445898,
-358277,679179,446050,
-358692,679333,446120,
-359140,679489,446296,
-359600,679662,446393,
-360032,679910,446615,
-360335,680120,446764,
-360407,680256,446829,
-360246,680478,447036,
-359988,680647,447209,
-359802,680866,447416,
-359753,681084,447602,
-359793,681323,447782,
-359873,681557,448041,
-360013,681866,448277,
-360226,682048,448471,
-360392,682374,448708,
-360287,682650,449041,
-359791,682981,449256,
-359059,683285,449533,
-358432,683643,449881,
-358164,683953,450137,
-358236,684391,450518,
-358433,684769,450892,
-358555,685149,451130,
-358546,685492,451534,
-358451,685835,451748,
-358332,686121,452022,
-358235,686479,452311,
-358190,686802,452625,
-358189,687103,452914,
-358154,687448,453086,
-358000,687687,453350,
-357730,687841,453564,
-357467,687954,453642,
-357345,688059,453824,
-357372,688255,453966,
-357433,688411,454138,
-357417,688444,454229,
-357325,688520,454320,
-357237,688513,454300,
-357184,688573,454417,
-357096,688637,454474,
-356877,688593,454414,
-356526,688599,454485,
-356171,688671,454521,
-355975,688642,454503,
-356021,688640,454492,
-356247,688576,454477,
-356495,688517,454427,
-356605,688418,454376,
-356492,688214,454303,
-356183,688113,454197,
-355805,688045,454169,
-355529,688000,454170,
-355464,687994,454146,
-355583,687890,454191,
-355731,687963,454160,
-355742,688002,454246,
-355563,688057,454313,
-355280,688120,454319,
-355031,688149,454428,
-354898,688258,454528,
-354868,688314,454589,
-354879,688434,454730,
-354878,688561,454914,
-354857,688703,454957,
-354830,688846,455150,
-354806,689000,455288,
-354762,689162,455487,
-354642,689352,455598,
-354381,689548,455767,
-353950,689770,455944,
-353392,690022,456174,
-352824,690210,456350,
-352385,690531,456610,
-352161,690775,456765,
-352148,690998,457064,
-352275,691394,457308,
-352475,691567,457515,
-352734,691912,457852,
-353059,692246,458087,
-353425,692557,458374,
-353758,692870,458616,
-353975,693119,458877,
-354033,693428,459131,
-353930,693744,459391,
-353693,694011,459646,
-353368,694269,459919,
-353027,694584,460209,
-352736,694895,460503,
-352499,695200,460788,
-352243,695581,461048,
-351879,695953,461413,
-351369,696246,461676,
-350720,696635,462025,
-349910,697099,462388,
-348871,697449,462707,
-347608,697894,463054,
-346355,698272,463338,
-345572,698648,463603,
-345714,699093,464041,
-346932,699511,464381,
-348958,699853,464687,
-351243,700215,464924,
-353231,700620,465264,
-355003,701468,465618,
-354452,701724,465812,
-353708,701912,466036,
-352924,702078,466311,
-352123,702341,466480,
-351280,702560,466647,
-350442,702764,466906,
-349760,702981,467139,
-349407,703214,467342,
-349439,703498,467574,
