ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-379638,491122,456688,
-379785,491102,456678,
-380081,491007,456591,
-380538,490907,456504,
-381096,490794,456496,
-381685,490731,456421,
-382287,490697,456416,
-382938,490677,456402,
-383660,490626,456391,
-384403,490655,456426,
-385067,490629,456417,
-385565,490587,456327,
-385874,490597,456308,
-386014,490652,456424,
-386026,490552,456356,
-385961,490608,456360,
-385897,490576,456384,
-385918,490592,456475,
-386050,490604,456451,
-386223,490652,456535,
-386324,490676,456522,
-386287,490681,456556,
-386148,490664,456596,
-386015,490690,456652,
-385988,490692,456704,
-386112,490658,456759,
-386366,490665,456724,
-386685,490627,456688,
-386975,490591,456720,
-387172,490623,456755,
-387285,490567,456761,
-387394,490602,456780,
-387570,490593,456841,
-387793,490577,456850,
-387968,490567,456880,
-388036,490558,456877,
-388050,490529,456972,
-388131,490558,456966,
-388323,490525,457036,
-388545,490560,456950,
-388673,490582,457058,
-388671,490634,457052,
-388620,490673,457166,
-388599,490751,457237,
-388587,490766,457255,
-388482,490818,457337,
-388237,490874,457395,
-387934,490867,457419,
-387721,490924,457483,
-387682,490897,457522,
-387768,490952,457438,
-387860,490850,457457,
-387870,490802,457518,
-387784,490816,457505,
-387638,490733,457547,
-387462,490738,457526,
-387263,490750,457519,
-387030,490740,457579,
-386758,490704,457644,
-386458,490740,457662,
-386167,490745,457673,
-385934,490767,457697,
-385792,490868,457793,
-385726,490814,457785,
-385687,490807,457867,
-385628,490947,457986,
-385536,490943,457994,
-385423,490926,458115,
-385297,490954,458104,
-385171,490967,458201,
-385082,491027,458185,
-385107,490995,458163,
-385315,490884,458295,
-385716,490976,458324,
-386249,491025,458410,
-386825,491048,458428,
-387383,491136,458465,
-387882,491201,458617,
-388286,491259,458666,
-388568,491288,458742,
-388762,491325,458773,
-388978,491254,458815,
-389334,491218,458819,
-389856,491274,458827,
-390432,491291,458922,
-390834,491360,458995,
-390760,491432,459019,
-389832,491481,459110,
-387653,491505,459207,
-383992,491522,459281,
-379104,491516,459294,
-373920,491493,459267,
-369868,491504,459311,
-368293,491477,459357,
-369779,491483,459380,
-373801,491509,459363,
-378964,491597,459447,
-383686,491591,459563,
-386904,491627,459701,
-388436,491909,459780,
-388200,492029,459784,
-388118,492050,459981,
-388074,492123,460014,
-387935,492289,460173,
-387699,492354,460221,
-387463,492330,460291,
-387295,492388,460432,
-387153,492361,460425,
-386946,492187,460402,
-386640,492095,460318,
-386297,491893,460195,
-386012,491743,459953,
-385826,491637,459722,
-385702,491519,459520,
-385581,491270,459246,
-385430,491229,459061,
-385244,491073,458740,
-385021,490863,458543,
-384749,490697,458334,
-384431,490557,458051,
-384091,490510,457860,
-383753,490376,457667,
-383406,490217,457475,
-383018,490122,457302,
-382584,490061,457147,
-382138,489974,457077,
-381721,489921,456922,
-381328,489862,456805,
-380916,489848,456707,
-380461,489708,456637,
-379983,489833,456590,
-379521,489768,456528,
-379081,489713,456573,
-378644,489703,456513,
-378210,489682,456469,
-377824,489806,456406,
-377533,489770,456474,
-377334,489807,456546,
-377175,489824,456511,
-377007,489822,456545,
-376826,489833,456532,
-376657,489803,456564,
-376518,489824,456491,
-376420,489806,456537,
-376401,489828,456510,
-376518,489765,456521,
-376797,489722,456522,
-377708,489721,456429,
-377773,489633,456317,
-377788,489619,456347,
-377828,489588,456314,
-377889,489530,456286,
-377918,489505,456235,
-377880,489463,456239,
-377794,489472,456237,
-377710,489419,456251,
-377656,489409,456284,
-377633,489453,456286,
-377623,489451,456297,
-377616,489568,456400,
-377602,489541,456433,
-377569,489613,456480,
-377494,489607,456568,
-377356,489642,456618,
-377142,489695,456615,
-376881,489781,456691,
-376658,489762,456778,
-376590,489801,456828,
-376743,489791,456789,
-377045,489875,456817,
-377296,489864,456861,
-377302,489811,456834,
-377026,489767,456789,
-376619,489617,456731,
-376295,489543,456738,
-376161,489481,456667,
-376166,489473,456674,
-376183,489382,456700,
-376126,489280,456614,
-375988,489271,456666,
-375802,489217,456599,
-375610,489108,456562,
-375463,489003,456551,
-375417,488973,456621,
