ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-278856,290092,282062,
-278725,289958,281846,
-278649,289800,281674,
-278624,289557,281233,
-278590,289251,280923,
-278462,288925,280479,
-278187,288566,279981,
-277783,288141,279538,
-277308,287736,278912,
-276815,287230,278291,
-276337,286839,277757,
-275914,286357,277035,
-275588,285890,276368,
-275358,285387,275698,
-275149,284975,275104,
-274847,284520,274449,
-274402,284096,273838,
-273876,283701,273227,
-273399,283363,272765,
-273059,283044,272300,
-272859,282801,271879,
-272752,282523,271469,
-272703,282298,271099,
-272689,282099,270838,
-272656,281989,270564,
-272535,281846,270330,
-272321,281749,270141,
-272150,281590,269993,
-272246,281538,269881,
-272753,281539,269817,
-273593,281513,269806,
-274490,281510,269772,
-275156,281568,269804,
-275479,281545,269840,
-275558,281602,269900,
-275604,281690,269927,
-275798,281745,270093,
-276196,281855,270146,
-276712,281909,270315,
-277176,282026,270392,
-277443,282124,270541,
-277482,282200,270662,
-277404,282317,270764,
-277363,282387,270859,
-277428,282461,271016,
-277543,282590,271160,
-277594,282729,271313,
-277524,282851,271506,
-277373,282948,271652,
-277222,283059,271801,
-277121,283193,272060,
-277071,283352,272202,
-277051,283531,272416,
-277034,283654,272618,
-276980,283797,272846,
-276847,283979,273053,
-276625,284070,273169,
-276350,284192,273386,
-276084,284308,273590,
-275869,284422,273743,
-275719,284482,273967,
-275644,284601,274025,
-275663,284675,274152,
-275764,284733,274326,
-275880,284879,274397,
-275924,284898,274487,
-275856,284914,274519,
-275716,284965,274643,
-275573,285009,274678,
-275451,285047,274757,
-275307,285011,274747,
-275097,285031,274769,
-274839,285019,274722,
-274611,284976,274722,
-274492,284967,274741,
-274496,284962,274593,
-274566,284941,274638,
-274624,284900,274532,
-274609,284856,274476,
-274499,284872,274438,
-274297,284838,274428,
-274027,284812,274385,
-273716,284762,274319,
-273392,284730,274303,
-273098,284743,274275,
-272900,284693,274304,
-272858,284694,274321,
-272976,284702,274298,
-273164,284705,274364,
-273285,284742,274474,
-273262,284802,274497,
-273155,284869,274627,
-273118,284930,274708,
-273256,285001,274798,
-273518,285119,274976,
-273720,285222,275080,
-273692,285287,275160,
-273430,285417,275359,
-273105,285515,275457,
-272931,285694,275608,
-273003,285752,275773,
-273242,285901,275931,
-273466,285984,276032,
-273511,286079,276264,
-273312,286243,276390,
-272906,286321,276567,
-272379,286421,276757,
-271799,286503,276903,
-271141,286675,277076,
-270256,286759,277255,
-268937,286907,277438,
-267080,287003,277631,
-264850,287150,277736,
