ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-488443,403335,479366,
-488383,403309,479344,
-488527,403255,479183,
-488884,403129,479119,
-489313,403123,479000,
-489634,403019,478970,
-489738,403038,478887,
-489627,403047,478808,
-489358,402971,478767,
-488939,402972,478721,
-488242,402990,478675,
-487024,402909,478622,
-485089,402886,478567,
-482558,402892,478590,
-480040,402886,478532,
-478505,402798,478461,
-478802,402731,478453,
-481099,402648,478347,
-484638,402674,478342,
-488061,402577,478288,
-490138,402514,478169,
-490402,402493,478222,
-489286,402459,478198,
-487726,402426,478118,
-486570,402437,478093,
-486176,402331,478080,
-486394,402281,478004,
-486820,402246,477939,
-487093,402190,477905,
-487054,402140,477864,
-486739,402021,477801,
-486282,401937,477716,
-485841,401836,477633,
-485546,401750,477520,
-485441,401666,477412,
-485435,401480,477159,
-485307,401280,476950,
-484828,400956,476500,
-483929,400732,476153,
-482795,400480,475791,
-481769,400216,475280,
-481144,399932,474752,
-480964,399549,474167,
-481002,399264,473546,
-480916,398838,472951,
-480482,398504,472300,
-479745,398130,471700,
-478962,397813,471053,
-478381,397463,470431,
-478040,397148,469936,
-477756,396765,469342,
-477309,396420,468826,
-476637,396211,468236,
-475874,395962,467900,
-475228,395758,467526,
-474829,395610,467162,
-474676,395388,466862,
-474669,395207,466565,
-474679,394951,466229,
-474596,394791,465951,
-474401,394672,465768,
-474199,394533,465601,
-474176,394357,465361,
-474462,394268,465285,
-475013,394200,465226,
-475616,394019,465069,
-476025,393945,464987,
-476098,393808,464903,
-475832,393767,464775,
-475318,393694,464818,
-474686,393651,464730,
-474089,393527,464641,
-473668,393513,464678,
-473507,393440,464613,
-473585,393412,464552,
-473800,393307,464499,
-474028,393286,464521,
-474196,393221,464573,
-474304,393228,464552,
-474403,393224,464535,
-474547,393233,464671,
-474762,393252,464792,
-475036,393348,464857,
-475319,393427,464946,
-475537,393490,465129,
-475605,393614,465313,
-475461,393660,465430,
-475086,393818,465639,
-474524,393921,465823,
-473887,394072,466027,
-473318,394195,466236,
-472939,394378,466429,
-472791,394541,466722,
-472819,394691,467075,
-472920,394882,467291,
-473005,395043,467505,
-473050,395182,467843,
-473081,395349,468181,
-473145,395480,468369,
-473281,395664,468609,
-473500,395802,468872,
-473781,395935,469144,
-474051,396095,469340,
-474204,396293,469519,
-474138,396397,469817,
-473815,396543,469933,
-473290,396609,470165,
-472707,396729,470371,
-472241,396837,470528,
-472019,396941,470722,
-472039,396906,470735,
-472163,396927,470833,
-472208,396975,470901,
-472087,396958,471020,
-471878,396982,471038,
-471745,396928,471037,
-471781,397003,471052,
-471933,396968,471161,
-472061,397038,471286,
-472053,397044,471353,
-471880,397080,471400,
-471563,397117,471516,
-471124,397144,471567,
-470585,397195,471584,
-469997,397184,471676,
-469445,397203,471773,
-469012,397270,471888,
-468729,397329,471942,
-468566,397383,472126,
-468478,397397,472116,
-468460,397453,472298,
-468566,397499,472366,
-468848,397548,472434,
-469298,397630,472553,
-469822,397697,472700,
-470290,397700,472791,
-470611,397753,472965,
-470786,397892,473046,
-470902,397938,473178,
-471049,397951,473305,
-471225,397914,473355,
-471307,398011,473531,
-471131,398029,473532,
-470647,398070,473646,
-470028,398105,473743,
-469611,398164,473883,
-469667,398192,473975,
-470188,398277,474121,
-470874,398267,474125,
-471339,398298,474233,
-471352,398372,474420,
-470885,398431,474485,
-469959,398447,474580,
-468493,398481,474710,
-466357,398524,474727,
-463648,398565,474823,
-460934,398632,474944,
-459174,398677,475043,
-459261,398740,475169,
-461455,398773,475189,
-465104,398849,475335,
-468909,398903,475543,
-471586,398984,475672,
-472480,398983,475721,
-471783,399070,475802,
-470271,399129,475893,
-468821,399136,476028,
-468016,399185,476062,
-468007,399243,476182,
-468606,399307,476305,
-469496,399331,476382,
-470412,399358,476517,
-471197,399400,476610,
-471768,399469,476658,
-472070,399453,476735,
-472100,399454,476752,
-471963,399425,476717,
-471860,399407,476656,
-471973,399273,476507,
-472324,399100,476214,
-472732,398907,475856,
-472923,398603,475361,
-472710,398280,474727,
-472133,397838,474030,
-471446,397370,473197,
-471000,396943,472423,
-471051,396518,471618,
-471618,396017,470676,
-472466,395519,469801,
-473231,395036,468938,
-473622,394600,468189,
-473558,394254,467415,
-473161,393927,466797,
-472649,393599,466287,
-472220,393322,465751,
-472008,393080,465249,
-472081,392907,464850,
-472422,392732,464627,
-472915,392508,464196,
-473388,392363,463923,
-473714,392187,463766,
-473884,392144,463620,
-473980,392064,463522,
-474078,391973,463450,
-474183,391888,463390,
-474256,391902,463323,
-474282,391870,463338,
-474300,391831,463400,
-474378,391881,463388,
-474573,391831,463446,
-474918,391855,463510,
-475403,391887,463575,
-476972,392010,463577,
-477273,392011,463678,
-477476,392090,463813,
-477650,392082,463890,
-477820,392147,464015,
-477962,392194,464028,
-478062,392274,464167,
-478171,392329,464229,
-478390,392301,464366,
-478781,392365,464471,
-479304,392428,464509,
-479826,392418,464562,
-480192,392491,464745,
-480316,392554,464814,
-480234,392654,464908,
-480097,392630,464976,
-480101,392714,465148,
-480371,392808,465263,
-480880,392906,465428,
-481464,393003,465535,
-481934,393063,465747,
-482192,393161,465869,
-482271,393267,466144,
-482262,393388,466302,
-482243,393465,466485,
-482250,393556,466716,
-482302,393583,466885,
-482428,393626,467018,
-482653,393783,467134,
-482970,393789,467261,
-483347,393860,467399,
-483741,393854,467501,
-484103,393923,467619,
-484378,393930,467675,
-484514,393919,467760,
-484507,393993,467805,
-484419,393910,467875,
-484358,393944,467925,
-484410,393978,468021,
-484619,393998,467976,
-485008,393967,468047,
-485588,394005,468055,
-486305,394024,468128,
-486980,394027,468147,
-487357,394062,468238,
-487299,394040,468328,
-486943,394072,468285,
-486647,394069,468333,
-487863,394108,468420,
-488328,394110,468475,
-488429,394099,468462,
-488205,394122,468505,
-487831,394116,468503,
-487497,394105,468495,
-487354,394145,468591,
-487502,394171,468642,
-487982,394209,468714,
-488720,394220,468849,
-489514,394251,468928,
-490097,394323,469037,
-490284,394401,469114,
-490077,394375,469276,
-489663,394462,469387,
-489300,394571,469473,
-489192,394573,469602,
-489426,394690,469688,
-489972,394680,469776,
-490715,394806,469926,
-491497,394830,470048,
-492172,394924,470050,
-492643,394922,470150,
-492852,394942,470187,
-492789,395005,470260,
-492531,395055,470305,
-492296,395041,470423,
-492397,395067,470497,
-493051,395109,470582,
-494192,395116,470582,
-495458,395100,470633,
-496428,395205,470758,
-496888,395232,470793,
-496923,395214,470868,
-496772,395230,470955,
-496621,395347,471104,
-496525,395370,471260,
-496474,395406,471319,
-496464,395409,471373,
-496437,395536,471464,
-496154,395584,471704,
-495194,395669,471804,
-493215,395728,471921,
-490363,395759,471997,
-487495,395819,472093,
-485915,395826,472166,
-486657,395860,472247,
-489779,395879,472347,
-494207,395965,472477,
-498300,395967,472582,
-500754,396096,472719,
-501208,396034,472773,
-500221,396097,472856,
-498759,396132,472917,
-497635,396169,473006,
-497227,396224,473095,
-497506,396265,473146,
-498216,396336,473269,
-499066,396341,473392,
-499858,396389,473405,
-500527,396403,473491,
-501093,396479,473557,
-501571,396474,473623,
-501933,396516,473684,
-502150,396514,473717,
-502258,396471,473621,
-502358,396373,473511,
-502521,396225,473294,
-502715,396016,472956,
-502828,395770,472415,
-502788,395433,471820,
-502652,395004,471105,
-502571,394613,470311,
-502664,394115,469455,
-502932,393600,468537,
-503267,393098,467671,
-503539,392738,466826,
-503670,392125,466011,
-503650,391755,465217,
-503503,391411,464576,
-503257,391064,464023,
-502952,390705,463300,
-502673,390410,462904,
-502541,390197,462445,
-502642,389967,462131,
-502954,389784,461797,
-503348,389585,461524,
-503673,389479,461405,
-503848,389364,461282,
-503874,389342,461145,
-503785,389324,461056,
-503613,389205,460970,
-503417,389199,460967,
-503313,389141,460915,
-503448,389201,460882,
-503909,389153,460937,
-504646,389177,460934,
-505461,389166,460987,
-506096,389247,461043,
-506369,389282,461129,
-506266,389303,461097,
-505953,389289,461149,
-505675,389337,461188,
-505626,389327,461372,
-505871,389355,461445,
-506342,389442,461528,
-506893,389419,461556,
-507366,389507,461613,
-507643,389560,461672,
-507704,389546,461738,
-507644,389608,461814,
-507625,389629,461904,
-507750,389657,461949,
-507974,389669,462035,
