ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-270597,395901,523158,
-270493,395895,523257,
-270606,395816,523230,
-270841,395797,523236,
-271130,395715,523181,
-271469,395684,523260,
-271877,395630,523267,
-272336,395538,523209,
-272768,395569,523259,
-273066,395532,523279,
-273149,395564,523284,
-273010,395537,523310,
-272722,395504,523343,
-272409,395539,523419,
-272182,395619,523538,
-272084,395664,523608,
-272069,395799,523680,
-272045,395809,523857,
-271939,395918,523920,
-271760,395928,524022,
-271588,396038,524151,
-271503,396086,524281,
-271503,396183,524422,
-271450,396160,524492,
-271116,396203,524554,
-270324,396257,524682,
-269132,396307,524765,
-267921,396253,524892,
-267262,396257,524962,
-267561,396316,525016,
-268743,396349,525146,
-270253,396396,525304,
-271420,396460,525397,
-271904,396506,525525,
-271854,396535,525662,
-271663,396597,525827,
-271607,396696,526001,
-271676,396737,526152,
-271713,396849,526311,
-271631,396917,526461,
-271492,396941,526604,
-271407,397024,526706,
-271417,397107,526878,
-271474,397144,526906,
-271499,397062,526843,
-271436,397016,526763,
-271254,396848,526544,
-270948,396688,526229,
-270567,396383,525735,
-270230,396049,525178,
-270076,395718,524476,
-270158,395316,523721,
-270393,394912,522984,
-270615,394583,522389,
-270684,394196,521691,
-270556,393844,520950,
-270262,393460,520259,
-269863,393084,519518,
-269435,392644,518790,
-269082,392381,518097,
-268908,392097,517568,
-268951,391878,517076,
-269145,391705,516723,
-269349,391506,516342,
-269441,391428,516263,
-269383,391368,516087,
-269225,391354,516071,
-269040,391352,516022,
-268872,391347,516044,
-268719,391373,516139,
-268561,391488,516263,
-268408,391498,516354,
-268321,391576,516435,
-268388,391660,516659,
-268650,391704,516820,
-269038,391792,517078,
-269388,391964,517238,
-269549,391984,517439,
-269501,392138,517703,
-269374,392222,517946,
-269322,392414,518233,
-269383,392462,518494,
-269445,392625,518763,
-269372,392642,518899,
-269144,392834,519203,
-268883,392926,519504,
-268741,393116,519791,
-268787,393204,520068,
-268984,393306,520387,
-269234,393528,520717,
-269440,393669,520924,
-269542,393815,521173,
-269525,393928,521412,
-269436,394098,521640,
-269346,394219,521928,
-269284,394295,522111,
-269202,394382,522332,
-269011,394506,522524,
-268687,394561,522687,
-268322,394602,522774,
-268062,394679,522927,
-267980,394723,522997,
-268013,394687,523097,
-268026,394699,523121,
-267932,394679,523215,
-267746,394718,523287,
-267528,394697,523260,
-267307,394622,523238,
-267087,394628,523289,
-266916,394615,523331,
-266928,394583,523326,
-267260,394625,523343,
-267926,394595,523442,
-268771,394629,523460,
-270227,394647,523444,
-270116,394651,523502,
-269865,394662,523600,
-269627,394690,523651,
-269507,394757,523673,
-269510,394741,523694,
-269563,394812,523788,
-269581,394847,523910,
-269529,394911,524017,
-269427,394972,524034,
-269307,395019,524155,
-269174,395075,524216,
-269008,395111,524347,
-268755,395151,524470,
-268337,395220,524494,
-267683,395314,524663,
-266829,395346,524789,
-266007,395411,524931,
-265596,395475,525020,
-265903,395507,525137,
-266924,395510,525282,
-268292,395611,525377,
-269491,395735,525468,
-270177,395781,525652,
-270338,395883,525701,
-270200,395922,525905,
-270007,396047,526019,
-269860,396100,526224,
-269730,396190,526318,
-269553,396245,526507,
-269321,396335,526650,
-269095,396389,526775,
-268962,396474,526951,
-268955,396453,527086,
-269012,396488,527148,
-269015,396439,527224,
-268896,396414,527226,
-268728,396333,527263,
-268676,396198,527171,
-268845,395925,527014,
-269147,395549,526642,
-269354,395226,526131,
-269274,394830,525573,
-268910,394408,524841,
-268432,394079,524138,
-268030,393726,523353,
-267792,393358,522687,
-267693,392998,521975,
-267695,392605,519696,
-267642,392312,518950,
-267491,391936,518352,
-267274,391690,517843,
-267082,391523,517430,
-266978,391389,517078,
-266925,391252,516858,
-266806,391242,516708,
-266548,391182,516545,
-266213,391147,516475,
-265964,391071,516442,
-265940,391117,516522,
-266153,391109,516575,
-266490,391231,516696,
-266793,391260,516819,
-266928,391280,516958,
-266834,391349,517025,
-266564,391478,517315,
-266274,391586,517496,
-266147,391689,517693,
-266257,391784,517875,
-266507,391948,518118,
-266711,392076,518430,
-266760,392262,518716,
-266702,392404,519012,
-266671,392602,519362,
-266743,392734,519650,
-266870,392915,519901,
-266940,393040,520227,
-266892,393209,520612,
-266753,393357,520929,
-266601,393440,521152,
-266489,393656,521466,
-266431,393808,521675,
-266425,393876,521944,
-266454,394068,522146,
-266475,394127,522324,
-266416,394252,522560,
-266216,394369,522702,
-265878,394453,522939,
-265474,394510,523101,
-265096,394633,523303,
-264797,394691,523444,
-264589,394822,523592,
-264476,394884,523651,
-264466,394988,523761,
-264558,395004,523871,
-264711,395125,523981,
-264854,395121,524021,
-264934,395293,524109,
-264959,395254,524167,
-264996,395244,524168,
-265138,395289,524160,
-265443,395322,524204,
-265892,395303,524177,
-266391,395290,524199,
-266802,395316,524213,
-267005,395348,524312,
-266954,395410,524316,
-266686,395427,524320,
-266295,395494,524412,
-265880,395438,524476,
-265520,395501,524536,
-265272,395578,524518,
-265174,395610,524701,
-265225,395627,524778,
-265368,395698,524808,
-265500,395749,524907,
-265512,395777,525015,
-265326,395793,525079,
-264922,395811,525121,
-264355,395856,525219,
-263754,395837,525335,
-263309,395926,525368,
-263194,395890,525420,
-263476,395890,525430,
-264068,395843,525425,
-264763,395786,525456,
-265348,395673,525374,
-265699,395581,525330,
-265802,395476,525205,
-265709,395279,525172,
-265475,395105,525051,
-265154,394842,524908,
-264823,394475,524634,
-264602,394261,524474,
-264595,394048,524276,
-264814,393762,524108,
-265128,393562,523963,
-265324,393330,523851,
-265226,393074,523650,
-264804,392866,523433,
-264197,392544,523215,
-263631,392306,522860,
-263301,391882,522493,
-263252,391472,521952,
-263347,391044,521364,
-263346,390600,520683,
-263059,389980,519775,
-262474,389463,518935,
-261767,388904,517970,
-261157,388320,517100,
-260740,387739,516111,
-260430,387060,514950,
-260061,386567,513967,
-259538,385976,513047,
-258920,385539,512165,
-258353,385093,511418,
-257945,384686,510854,
-257662,384448,510290,
-257338,384183,509864,
-256796,384008,509456,
-255989,383818,509184,
-255058,383724,509054,
-254259,383610,508934,
-253785,383566,508822,
-253642,383560,508855,
-253660,383556,508863,
-253633,383486,508949,
-253469,383513,508991,
-253221,383541,509100,
-253011,383529,509144,
-252913,383556,509338,
-252906,383569,509397,
-252911,383511,509548,
-252848,383538,509619,
-252682,383552,509813,
-252442,383572,509926,
-252201,383564,510061,
-252033,383577,510267,
-251972,383610,510388,
-251987,383631,510557,
-252009,383682,510780,
-251986,383716,511103,
-251911,383789,511238,
-251818,383876,511533,
-251741,383901,511678,
-251694,384028,511969,
-251674,384090,512195,
-251660,384160,512358,
