ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-311856,587091,651029,
-311629,587221,651056,
-311371,587351,651216,
-311357,587416,651253,
-311599,587532,651335,
-311954,587643,651466,
-312335,587697,651599,
-312742,587808,651715,
-313138,587838,651709,
-313380,587932,651808,
-313339,587978,651853,
-313059,588043,651980,
-312733,588044,651933,
-312518,588177,652013,
-312421,588171,652040,
-312387,588194,652058,
-312431,588204,652042,
-312628,588216,652170,
-312968,588272,652192,
-313289,588257,652183,
-313418,588302,652227,
-313339,588346,652225,
-313165,588325,652285,
-312949,588341,652296,
-312592,588360,652221,
-312019,588407,652351,
-311397,588402,652378,
-311102,588352,652404,
-311392,588412,652356,
-312127,588408,652383,
-312862,588353,652395,
-313200,588380,652361,
-313050,588347,652366,
-312601,588401,652458,
-312038,588347,652429,
-312633,588396,652502,
-313473,588392,652432,
-314187,588351,652539,
-314481,588385,652526,
-314367,588360,652472,
-314136,588406,652511,
-314066,588426,652581,
-314221,588393,652519,
-314505,588436,652511,
-314855,588429,652567,
-315295,588434,652599,
-315784,588397,652552,
-316119,588370,652574,
-316060,588372,652598,
-315589,588361,652603,
-314988,588405,652587,
-314626,588361,652622,
-314642,588369,652631,
-314788,588370,652645,
-314530,588362,652690,
-313282,588356,652675,
-310666,588401,652598,
-306749,588393,652747,
-302173,588432,652710,
-298040,588462,652727,
-295500,588400,652809,
-295258,588411,652834,
-297317,588387,652714,
-301104,588442,652796,
-305776,588375,652829,
-310460,588370,652879,
-314361,588354,652893,
-316895,588396,652840,
-317895,588381,652807,
-317703,588342,652821,
-316968,588376,652862,
-316241,588308,652848,
-315717,588369,652821,
-315311,588280,652831,
-314945,588296,652895,
-314683,588378,652818,
-314620,588322,652796,
-314720,588289,652918,
-314852,588265,652930,
-314953,588324,652876,
-315095,588246,652898,
-315339,588237,652924,
-315310,588219,652788,
-314751,588298,652935,
-314120,588224,652892,
-313552,588229,652903,
-313099,588229,652868,
-312789,588229,652885,
-312630,588218,652994,
-312523,588218,652909,
-312257,588219,652947,
-311674,588236,652968,
-310857,588201,652932,
-310103,588090,652878,
-309649,588074,652882,
-309451,587898,652733,
-309265,587704,652583,
-308945,587470,652330,
-308608,587188,652119,
-308485,586945,651913,
-308652,586661,651653,
-308977,586407,651444,
-309314,586251,651317,
-309682,586091,651214,
-310211,585915,651062,
-310923,585839,651034,
-311642,585817,651018,
-312140,585862,651025,
-312346,585911,651052,
-312387,585862,651110,
-312446,585910,651129,
-312648,586025,651225,
-313054,586121,651364,
-313703,586202,651390,
-314553,586248,651485,
-315397,586348,651615,
-315917,586431,651710,
-315929,586570,651830,
-315571,586674,651901,
-315207,586802,652018,
-315122,586891,652047,
-315297,586903,652128,
-315496,586992,652240,
-315514,587085,652330,
-315344,587123,652375,
-315120,587228,652402,
-314996,587301,652489,
-315073,587373,652609,
-315363,587458,652708,
-315728,587512,652730,
-315887,587545,652770,
-315585,587607,652891,
-314853,587679,652921,
-314062,587638,652928,
-313659,587673,652950,
-313772,587678,652989,
-314115,587733,653033,
-314284,587743,653021,
-314135,587750,653049,
-313857,587734,653083,
-313715,587778,653176,
-313770,587782,653102,
-313877,587757,653147,
-313874,587781,653164,
-313741,587730,653199,
-313565,587681,653067,
-313445,587720,653108,
-313446,587736,653127,
-313625,587692,653166,
-314010,587673,653130,
-314544,587696,653064,
-315070,587726,653163,
-315442,587724,653143,
-315622,587713,653135,
-315665,587691,653146,
-315599,587709,653224,
-315391,587717,653222,
-315055,587763,653207,
-314756,587703,653232,
-314730,587703,653325,
-315072,587726,653313,
-315619,587716,653269,
-316089,587699,653192,
-316304,587756,653327,
-316280,587662,653271,
-316114,587709,653335,
-315858,587712,653280,
-315522,587641,653356,
-315109,587672,653296,
-314528,587636,653316,
-313464,587652,653245,
-311455,587630,653294,
-308270,587703,653368,
-304291,587666,653341,
-300493,587702,653368,
-297975,587710,653459,
-297405,587722,653398,
-298814,587687,653366,
-301761,587695,653359,
-305574,587697,653409,
-309499,587699,653509,
-312809,587667,653437,
-315025,587684,653428,
-316110,587711,653528,
-316404,587698,653524,
-316301,587692,653537,
-315983,587682,653430,
-315476,587687,653552,
-314897,587703,653608,
-314537,587709,653513,
-314629,587702,653575,
-315085,587736,653619,
-315519,587694,653597,
-315569,587713,653580,
-315168,587700,653590,
-314522,587760,653624,
-313897,587700,653677,
-313478,587699,653650,
-313374,587721,653735,
-313641,587762,653717,
-314198,587757,653706,
-314779,587700,653708,
-315068,587708,653752,
-314911,587802,653796,
-314404,587811,653795,
-313726,587714,653757,
-312950,587729,653719,
-312052,587689,653747,
-311069,587585,653668,
-310180,587559,653609,
-309584,587388,653477,
-309328,587236,653388,
-309288,586979,653130,
-309300,586669,652892,
-309269,586375,652579,
-309162,586052,652399,
-308966,585768,652139,
-308731,585509,651914,
-308614,585308,651694,
-308803,585156,651640,
-309338,585006,651491,
-310030,584939,651407,
-310623,584857,651367,
-311039,584840,651379,
-311446,584835,651392,
-312051,584876,651461,
-312862,584964,651462,
-313667,584990,651548,
-314261,585102,651681,
-314632,585236,651753,
-314933,585260,651778,
-315301,585308,651927,
-315737,585460,652013,
-316136,585606,652056,
-316382,585677,652151,
-316394,585776,652316,
-316149,585909,652455,
-315735,585976,652465,
-315390,586016,652579,
-315392,586108,652689,
-315838,586188,652717,
-316512,586304,652827,
-317030,586383,652920,
-317159,586431,653037,
-316988,586583,653077,
-316773,586646,653217,
-316669,586684,653271,
-316636,586780,653343,
-316607,586828,653414,
-316633,586871,653431,
-316786,586953,653498,
-316948,586975,653527,
-316824,586995,653659,
-316225,587039,653595,
-315343,587077,653667,
-314649,587113,653665,
-314505,587065,653733,
-314871,587090,653727,
-315406,587114,653765,
-315780,587114,653828,
-315885,587082,653832,
-315792,587172,653789,
-315621,587130,653816,
-315489,587093,653838,
-315506,587131,653800,
-315704,587136,653793,
-315962,587110,653835,
-316083,587087,653919,
-316004,587100,653873,
-315921,587081,653877,
-316127,587091,653820,
-316713,587074,653858,
-317465,587085,653865,
-318066,587118,653933,
-318367,587086,653893,
-318434,587122,653961,
-318378,587095,653904,
-318239,587126,653988,
-318042,587041,653936,
-317896,587079,654005,
-318281,587081,653924,
-318268,587077,653902,
-318088,587038,653919,
-317824,587055,654116,
-317351,587062,654009,
-316229,587066,654069,
-313985,587085,654003,
-310528,587068,653976,
-306332,587066,654058,
-302249,587118,654017,
-299172,587147,654001,
-297833,587120,654107,
-298704,587111,654177,
-301827,587118,654132,
-306584,587180,654138,
-311730,587114,654176,
-315913,587141,654169,
-318366,587184,654130,
-319228,587129,654224,
-319223,587112,654230,
-319043,587045,654218,
-318989,587062,654210,
-319027,587088,654200,
-319010,587034,654190,
-318820,587089,654201,
-318427,587061,654186,
-317948,587069,654167,
-317648,587099,654258,
-317765,587033,654226,
-318267,587026,654282,
-318826,587032,654199,
-319092,587026,654218,
-318985,587069,654248,
-318694,587043,654366,
-318394,587022,654271,
-318047,587000,654285,
-317533,587012,654287,
-316902,587019,654281,
-316405,587023,654291,
-316222,587026,654365,
-316225,587018,654359,
-316073,586980,654354,
-315552,586949,654266,
-314761,586846,654339,
-313963,586715,654303,
-313311,586556,654149,
-312778,586310,654128,
-312319,585971,653956,
-311697,585664,653129,
-311533,585375,653010,
-311315,585086,652680,
-311255,584776,652436,
-311531,584558,652324,
-312052,584417,652118,
-312547,584260,652078,
-312894,584173,651959,
-313286,584144,651954,
-313996,584117,651904,
-315011,584174,652052,
-315979,584197,652037,
-316546,584241,652101,
-316674,584278,652182,
-316608,584419,652270,
-316582,584474,652340,
-316654,584569,652417,
-316810,584690,652505,
-317115,584776,652732,
-317643,584876,652781,
-318287,585005,652779,
-318759,585088,652923,
-318848,585161,653034,
-318640,585242,653111,
-318442,585345,653203,
-318482,585402,653215,
-318717,585494,653365,
-318930,585528,653351,
-318954,585657,653434,
-318769,585729,653600,
-318451,585778,653605,
-318112,585836,653621,
-317895,585862,653679,
-317938,585907,653794,
-318256,585936,653799,
-318664,585938,653869,
-318890,586000,653887,
-318809,586077,653882,
-318541,586075,653983,
-318300,586084,654038,
-318158,586099,653990,
-318007,586122,654048,
