ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-676030,524488,359528,
-676113,524382,359387,
-676103,524258,359332,
-676065,524218,359275,
-676082,524119,359203,
-676143,524011,359136,
-676136,523932,359127,
-675969,523736,358990,
-675657,523542,358858,
-675294,523432,358772,
-674927,523156,358553,
-674511,523003,358432,
-674014,522826,358329,
-673537,522512,358188,
-673284,522331,358034,
-673397,522123,357848,
-673819,521850,357730,
-674985,521668,357422,
-675067,521460,357377,
-675043,521313,357329,
-674950,521204,357343,
-674841,521109,357303,
-674806,521008,357350,
-674920,520935,357276,
-675178,520832,357325,
-675496,520816,357423,
-675777,520704,357422,
-675968,520615,357365,
-676061,520572,357366,
-676055,520468,357380,
-675940,520472,357462,
-675720,520279,357408,
-675421,520204,357376,
-675061,520165,357408,
-674624,520021,357418,
-674088,519937,357401,
-673516,519810,357329,
-673088,519661,357334,
-673020,519527,357351,
-673420,519335,357245,
-674192,519121,357159,
-675067,518894,357144,
-675751,518667,357102,
-676058,518476,357077,
-675963,518409,357019,
-675538,518254,356995,
-674835,518245,356983,
-673818,518212,357000,
-672434,518172,356959,
-670796,518198,356960,
-669327,518179,356899,
-668672,518238,356896,
-669367,518270,356980,
-671456,518261,356960,
-674363,518354,356981,
-677137,518367,356967,
-678918,518441,357018,
-679311,518528,357031,
-678465,518511,357035,
-676896,518570,357007,
-675217,518615,357051,
-673918,518585,357098,
-673242,518656,357034,
-673153,518702,357074,
-673417,518683,357074,
-673764,518681,357084,
-674025,518681,357048,
-674152,518654,357104,
-674138,518676,357097,
-673976,518683,357167,
-673707,518613,357150,
-673473,518636,357151,
-673425,518644,357159,
-673542,518617,357142,
-673582,518619,357135,
-673264,518675,357185,
-672559,518646,357161,
-671772,518823,357194,
-671307,518958,357320,
-671328,519106,357410,
-671653,519170,357416,
-671948,519240,357349,
-672014,519180,357374,
-671881,519044,357258,
-671675,518808,357099,
-671474,518526,356821,
-671289,518110,356559,
-671155,517533,356114,
-671145,516864,355675,
-671304,516116,355074,
-671569,515213,354347,
-671791,514200,353446,
-671835,513144,352671,
-671644,512022,351724,
-671246,510911,350717,
-670723,509690,349655,
-670194,508611,348626,
-669780,507471,347686,
