ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
219003,360406,466367,
219344,360395,466324,
219515,360343,466181,
219451,360313,466040,
219232,360252,465872,
219054,360101,465724,
219091,360102,465668,
219386,360060,465538,
219874,359907,465398,
220477,359862,465278,
221124,359852,465108,
221713,359841,465062,
222120,359770,464884,
222318,359726,464855,
222438,359676,464751,
222667,359642,464749,
223046,359690,464696,
223409,359731,464712,
223547,359695,464658,
223408,359668,464661,
223135,359684,464597,
222911,359665,464615,
222834,359649,464551,
222895,359597,464572,
223032,359614,464496,
223122,359560,464415,
223004,359662,464451,
222565,359607,464405,
221870,359639,464400,
221127,359605,464337,
220500,359587,464356,
219959,359588,464305,
219358,359589,464339,
218649,359519,464321,
217972,359543,464251,
217519,359558,464202,
217345,359544,464226,
217343,359550,464163,
217376,359503,464137,
217378,359480,464109,
217329,359484,464026,
217196,359458,463971,
216951,359500,463877,
216627,359429,463892,
216284,359468,463928,
215926,359415,463816,
215492,359455,463786,
214991,359481,463745,
214597,359455,463738,
214559,359426,463781,
214959,359483,463680,
215590,359523,463768,
216106,359559,463764,
216301,359557,463725,
216240,359547,463779,
216125,359623,463816,
216083,359656,463775,
216087,359708,463814,
216067,359681,463818,
216018,359701,463825,
215994,359728,463825,
216034,359747,463844,
216477,359742,463883,
216665,359743,463885,
216718,359814,463853,
216540,359758,463765,
216200,359739,463758,
215915,359728,463734,
215860,359725,463732,
216014,359661,463707,
216197,359682,463704,
216276,359680,463640,
216273,359735,463632,
216281,359645,463496,
216330,359614,463506,
216366,359627,463523,
216364,359598,463467,
216385,359636,463489,
216509,359583,463407,
216729,359574,463399,
216964,359575,463341,
217147,359488,463320,
217261,359419,463215,
217284,359464,463245,
217154,359487,463208,
216844,359444,463207,
216458,359419,463172,
216193,359445,463204,
216163,359360,463178,
216292,359464,463138,
216389,359410,463099,
216332,359372,463157,
216157,359360,463089,
215973,359365,463080,
215867,359370,463016,
215884,359354,463055,
216070,359324,463046,
216432,359317,463086,
216855,359332,463058,
217097,359324,463037,
216963,359369,463050,
216494,359398,463049,
215957,359351,463038,
215612,359373,463117,
215507,359416,463140,
215505,359393,463099,
215507,359417,463192,
215570,359448,463145,
215796,359450,463120,
216135,359460,463214,
216371,359487,463165,
216322,359512,463180,
216027,359493,463213,
215705,359428,463251,
215550,359510,463178,
215605,359533,463241,
215803,359548,463277,
216072,359576,463187,
216323,359542,463249,
216407,359556,463258,
216182,359609,463295,
215703,359631,463364,
215280,359558,463216,
215250,359527,463205,
215655,359585,463163,
216180,359564,463220,
216449,359604,463222,
216359,359555,463274,
216111,359560,463241,
215966,359534,463247,
216011,359556,463213,
216180,359576,463185,
216375,359611,463234,
216532,359622,463257,
216593,359624,463271,
216542,359657,463282,
216491,359646,463330,
216646,359572,463301,
217094,359691,463296,
217622,359654,463320,
217811,359654,463327,
217387,359673,463348,
216478,359638,463320,
215522,359683,463333,
214924,359692,463364,
214806,359715,463389,
215028,359669,463351,
215373,359745,463407,
