ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-795444,191338,204108,
-795464,191387,204154,
-795472,191391,204192,
-795484,191373,204161,
-795521,191406,204204,
-795568,191436,204252,
-795571,191460,204292,
-795471,191450,204311,
-795211,191482,204336,
-794701,191491,204376,
-793819,191482,204420,
-792488,191543,204413,
-790833,191527,204419,
-789257,191561,204469,
-788363,191611,204485,
-788687,191679,204532,
-790415,191678,204609,
-793221,191702,204662,
-796369,191697,204680,
-799013,191743,204754,
-800572,191779,204760,
-800935,191748,204873,
-800425,191822,204847,
-799538,191882,204866,
-798667,191900,204838,
-797974,191846,204899,
-797450,191883,204982,
-797056,191893,204948,
-796792,191899,205003,
-796667,191943,205021,
-796651,191906,205021,
-796674,191983,205035,
-796681,191937,205053,
-796667,191973,205072,
-796646,191971,205089,
-796606,191962,205086,
-796508,191958,205087,
-796335,191955,205064,
-796122,191908,205037,
-795934,191861,205032,
-795808,191804,204870,
-795722,191685,204759,
-795636,191647,204602,
-795536,191517,204467,
-795441,191440,204314,
-795362,191349,204146,
-795286,191275,204007,
-795200,191192,203911,
-795111,191120,203770,
-795029,191013,203613,
-794940,190933,203453,
-794810,190876,203256,
-794637,190796,203174,
-794475,190717,203020,
-794381,190633,202927,
-794347,190502,202796,
-794310,190441,202637,
-794238,190363,202542,
-794190,190262,202457,
-794268,190246,202308,
-794511,190165,202221,
-794851,190052,202158,
-795188,190035,202079,
-795486,189902,201980,
-795782,189885,201904,
-796103,189778,201828,
-796415,189737,201779,
-796662,189664,201687,
-796845,189596,201661,
-797035,189555,201588,
-797312,189537,201509,
-797679,189470,201499,
-798067,189428,201512,
-798397,189446,201479,
-798628,189382,201500,
-798769,189389,201461,
-798854,189336,201465,
-798942,189369,201473,
-799102,189321,201441,
-799362,189368,201481,
-799663,189327,201481,
-799885,189328,201481,
-799937,189275,201472,
-799840,189288,201472,
-799698,189300,201523,
-799603,189315,201559,
-799567,189281,201519,
-799554,189268,201578,
-799551,189274,201531,
-799579,189308,201578,
-799651,189293,201591,
-799734,189349,201585,
-799780,189285,201614,
-799784,189295,201638,
-799786,189282,201654,
-799816,189319,201651,
-799852,189307,201701,
-799855,189323,201692,
-799829,189313,201693,
-799833,189273,201667,
-799913,189332,201695,
-800035,189354,201730,
-800110,189286,201703,
-800081,189315,201711,
-799976,189367,201737,
-799871,189376,201752,
-799815,189380,201768,
-799805,189312,201809,
-799838,189355,201779,
-799947,189341,201715,
-800167,189308,201739,
-800468,189330,201719,
-800749,189292,201745,
-800909,189391,201743,
-800930,189321,201671,
-800879,189283,201648,
-800849,189293,201713,
-800890,189292,201644,
-800998,189280,201660,
-801131,189290,201658,
-801240,189267,201680,
-801289,189246,201687,
-801281,189240,201653,
-801261,189234,201665,
-801288,189243,201634,
-801381,189251,201646,
-801504,189278,201747,
-801596,189313,201687,
-801633,189300,201755,
-801640,189351,201801,
-801653,189365,201791,
-801680,189425,201879,
-801709,189402,201876,
-801749,189422,201876,
-801825,189390,201886,
-801942,189402,201938,
-802055,189403,201945,
-802109,189414,201973,
-802109,189441,201996,
-802121,189460,202009,
-802205,189401,202021,
-802338,189430,202053,
-802436,189456,202021,
-802441,189453,202014,
-802380,189443,202052,
-802330,189445,202034,
-802341,189444,202084,
-802400,189400,202087,
-802475,189496,202077,
-802548,189485,202115,
-802608,189472,202123,
-802610,189485,202161,
-802482,189529,202140,
-802200,189508,202233,
-801844,189525,202210,
-801571,189534,202201,
-801516,189553,202261,
-801710,189611,202274,
-802084,189526,202344,
-802534,189569,202306,
-802962,189579,202330,
-803565,189575,202305,
-803609,189612,202358,
-803698,189592,202320,
-803825,189634,202349,
-803900,189611,202374,
-803858,189626,202419,
-803748,189619,202385,
-803699,189621,202409,
-803783,189670,202403,
-803937,189682,202421,
-804022,189682,202494,
-803964,189696,202456,
-803819,189725,202552,
-803686,189754,202567,
-803594,189765,202601,
-803444,189766,202595,
-803077,189784,202659,
-802364,189789,202679,
-801280,189859,202674,
-799954,189793,202720,
-798702,189817,202690,
-797989,189820,202734,
-798273,189807,202755,
-799750,189828,202736,
-802170,189831,202735,
-804889,189802,202750,
-807157,189764,202728,
-808467,189845,202755,
-808741,189826,202777,
-808264,189832,202809,
-807457,189837,202762,
-806671,189837,202825,
-806076,189837,202827,
-805677,189877,202827,
-805393,189880,202848,
-805150,189911,202890,
-804929,189909,202934,
-804760,189853,202934,
-804663,189894,202958,
-804627,189960,202909,
-804617,189994,202970,
-804621,189984,203020,
-804638,189998,203031,
-804656,190019,203026,
-804645,189998,203025,
-804597,189965,203040,
-804557,189970,203049,
-804585,189953,203032,
-804618,189878,202863,
-804354,189851,202784,
-804022,189758,202727,
-803738,189631,202604,
-803533,189544,202458,
-803362,189467,202304,
-803178,189429,202190,
-802985,189344,202130,
-802817,189300,201956,
-802680,189251,201827,
-802551,189135,201747,
-802413,189039,201621,
-802286,189030,201491,
-802191,188979,201383,
-802106,188870,201340,
-801988,188806,201198,
-801838,188754,201116,
-801741,188731,201092,
-801811,188618,200977,
-802102,188578,200954,
-802568,188542,200870,
-803104,188457,200763,
-803621,188405,200647,
-804080,188380,200599,
-804474,188325,200575,
-804811,188241,200500,
-805119,188219,200491,
-805443,188180,200460,
-805817,188129,200430,
-806218,188140,200431,
-806580,188103,200325,
-806856,188035,200358,
-807058,188020,200316,
-807224,187994,200336,
-807357,188005,200318,
-807410,187978,200283,
-807362,187938,200275,
-807269,187937,200320,
-807242,187896,200261,
-807352,187949,200337,
-807574,187915,200302,
-807829,187975,200346,
-808054,187920,200332,
-808223,187943,200363,
-808325,187927,200394,
-808336,187944,200440,
-808236,187989,200450,
-808042,188015,200509,
-807803,188021,200517,
-807567,188013,200554,
-807374,188050,200634,
-807269,188068,200622,
-807310,188052,200707,
-807516,188073,200685,
-807817,188081,200720,
-808082,188051,200786,
-808202,188106,200740,
-808169,188091,200783,
-808054,188112,200801,
-807927,188120,200847,
-807813,188092,200855,
-807717,188088,200825,
-807655,188130,200875,
-807639,188123,200853,
-807637,188161,200876,
-807588,188187,200939,
-807473,188166,200930,
-807351,188189,200976,
-807309,188191,200951,
-807368,188218,200974,
-807461,188257,201005,
-807514,188188,201000,
-807523,188181,200977,
-807550,188206,200988,
-807640,188228,201008,
-807772,188219,201008,
-807884,188260,201030,
-807928,188263,201054,
-807888,188255,201075,
-807770,188274,201096,
-807598,188291,201111,
-807445,188296,201099,
-807421,188328,201198,
-807589,188315,201192,
-807880,188347,201255,
-808109,188363,201224,
-808114,188393,201314,
-807906,188416,201358,
-807659,188436,201381,
-807562,188468,201417,
-807666,188503,201470,
-807871,188554,201521,
-808042,188562,201550,
-808120,188588,201570,
-808131,188623,201647,
-808115,188655,201647,
-808078,188642,201681,
-808006,188614,201662,
-807897,188629,201674,
-807766,188625,201680,
-807645,188591,201710,
-807571,188637,201754,
-807582,188698,201768,
-807681,188637,201792,
-807815,188655,201819,
-807912,188647,201815,
-807940,188653,201877,
-807944,188698,201887,
-807989,188737,201923,
-808081,188787,201934,
-808153,188783,202001,
-808144,188798,202042,
-808060,188814,202088,
-807972,188820,202070,
-807939,188864,202142,
-807971,188928,202170,
-808078,188891,202205,
-808309,188923,202247,
-808729,188919,202291,
-809314,189032,202335,
-809911,188997,202352,
-810319,189036,202431,
-810441,189141,202499,
-810340,189163,202582,
-810172,189199,202633,
-810047,189267,202680,
-809968,189294,202693,
-809884,189343,202801,
-809766,189369,202777,
-809636,189443,202852,
-809527,189440,202858,
-809427,189473,202922,
-809264,189436,202915,
-808924,189470,202919,
-808291,189481,202946,
-807300,189475,202961,
-806025,189467,202930,
-804747,189467,202912,
-803929,189335,202855,
-804047,189384,202835,
-805342,189335,202802,
-807642,189353,202813,
-810383,189352,202883,
-812838,189404,202881,
-814417,189455,202925,
-814895,189431,202925,
-814452,189448,202963,
-813536,189402,202990,
-812617,189455,203036,
-811971,189498,203034,
-811614,189536,203114,
-811398,189543,203197,
-811188,189571,203162,
-810954,189631,203204,
-810743,189653,203352,
-810584,189674,203332,
-810445,189642,203311,
-810281,189688,203354,
-810097,189712,203429,
-809958,189751,203434,
-809934,189699,203432,
-810049,189723,203428,
-810269,189691,203425,
-810520,189694,203384,
-810709,189651,203332,
-810751,189666,203248,
-810614,189546,203179,
-810345,189521,203069,
-810050,189424,202963,
-809817,189349,202895,
-809646,189334,202795,
-809466,189269,202667,
-809219,189240,202610,
-808923,189120,202424,
-808643,189113,202373,
-808420,189049,202242,
-808230,189015,202172,
-808033,188955,202087,
-807817,188879,201955,
-807605,188829,201897,
-807419,188727,201739,
