ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
165646,487889,487183,
165374,487859,487175,
165154,487833,487237,
165089,487824,487186,
165101,487773,487095,
164987,487726,487175,
164584,487617,487025,
163914,487541,486968,
163178,487421,486868,
162610,487410,486883,
162316,487331,486878,
162214,487313,486873,
162128,487254,486804,
161928,487235,486869,
161617,487188,486914,
161300,487175,486868,
161078,487162,486841,
160957,487148,486904,
160842,487161,486899,
160627,487143,486959,
160299,487202,486927,
159945,487194,487000,
159670,487163,486965,
159519,487220,486997,
159469,487189,487054,
159493,487226,487081,
159594,487278,487101,
159771,487305,487178,
159969,487306,487199,
160098,487352,487260,
160108,487419,487273,
160043,487457,487306,
160018,487503,487449,
160127,487579,487458,
160365,487599,487576,
160623,487640,487614,
160765,487696,487628,
160720,487770,487766,
160524,487780,487758,
160270,487893,487965,
160053,487939,488005,
159922,488095,488104,
159894,488058,488191,
159969,488094,488206,
160123,488150,488248,
160296,488137,488260,
160408,488197,488291,
160406,488218,488272,
160312,488212,488302,
160211,488190,488420,
160199,488223,488392,
160302,488196,488466,
160441,488279,488471,
160478,488391,488525,
160318,488404,488641,
159996,488389,488610,
159674,488554,488707,
159518,488575,488819,
159563,488662,488856,
159686,488706,488928,
159705,488773,488973,
159545,488898,488991,
159316,488947,489119,
159241,488993,489159,
159490,489083,489218,
160043,489162,489411,
160697,489289,489434,
161201,489375,489502,
161140,489596,489591,
160846,489636,489674,
160505,489780,489693,
160141,489862,489777,
159832,489930,489878,
159687,489998,490019,
159753,490050,490001,
159944,490103,490088,
160079,490146,490107,
159970,490220,490179,
159530,490262,490193,
158821,490292,490280,
158049,490252,490252,
157493,490351,490256,
157358,490432,490342,
157635,490448,490306,
158071,490519,490363,
158310,490549,490370,
158119,490599,490473,
157518,490651,490444,
156730,490674,490505,
156013,490802,490567,
155515,490903,490588,
155239,490958,490663,
155122,491063,490794,
155124,491191,490847,
155258,491296,490920,
155563,491406,490994,
156052,491549,491139,
156678,491605,491136,
157346,491740,491262,
157926,491753,491331,
158245,491828,491449,
158058,491880,491558,
157037,491929,491666,
154863,491984,491675,
151415,492155,491802,
146954,492172,491868,
142177,492266,492000,
138042,492322,492102,
135423,492386,492166,
134750,492371,492243,
135861,492501,492296,
138139,492502,492353,
140862,492598,492423,
143514,492627,492627,
145869,492700,492631,
147876,492732,492709,
151730,492830,492914,
152510,492878,493010,
153245,493012,493174,
153942,493060,493259,
154492,493215,493422,
154791,493256,493447,
154846,493393,493600,
154781,493478,493762,
154728,493609,493813,
154732,493673,493942,
154756,493743,494059,
154764,493851,494122,
154795,493830,494089,
154937,493749,494041,
155249,493756,493933,
155687,493696,493860,
156116,493559,493846,
156405,493475,493650,
156521,493370,493559,
156562,493201,493359,
156699,493099,493185,
157053,492980,493047,
157611,492878,492925,
158230,492802,492797,
158728,492661,492661,
159000,492602,492591,
159073,492520,492521,
159062,492485,492431,
159088,492453,492346,
159212,492452,492353,
159425,492484,492420,
159701,492521,492397,
160030,492514,492395,
160409,492506,492414,
160786,492612,492421,
161038,492675,492583,
161024,492715,492615,
160694,492791,492676,
160154,492838,492714,
159626,492980,492860,
