ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-372084,507495,478254,
-372286,507524,478300,
-372463,507529,478466,
-372559,507573,478468,
-372527,507621,478602,
-372382,507720,478723,
-372213,507797,478819,
-372120,507828,478920,
-372137,507897,479036,
-372225,508050,479081,
-372318,508097,479240,
-372391,508124,479287,
-372475,508194,479396,
-372631,508335,479510,
-372885,508392,479610,
-373155,508462,479649,
-373206,508478,479780,
-372678,508598,479897,
-371228,508675,480009,
-368773,508697,480079,
-365688,508754,480112,
-362810,508779,480224,
-361150,508846,480405,
-361427,508893,480419,
-363664,508945,480460,
-367115,509005,480669,
-370599,508949,480663,
-373062,509019,480719,
-374040,509108,480807,
-373761,509207,480951,
-372868,509268,481068,
-371996,509344,481205,
-371463,509372,481226,
-371257,509503,481367,
-371211,509523,481432,
-371209,509582,481492,
-371241,509682,481583,
-371336,509743,481770,
-371480,509818,481818,
-371618,509852,481867,
-371706,509906,481942,
-371745,509925,482006,
-371755,509957,482040,
-371744,509939,482032,
-371708,509872,481977,
-371648,509845,481889,
-371569,509771,481874,
-371459,509700,481730,
-371302,509601,481594,
-371116,509428,481393,
-370967,509248,481096,
-370912,509044,480784,
-370931,508911,480563,
-370923,508753,480215,
-370799,508486,479912,
-370578,508296,479591,
-370375,508050,479158,
-370274,507870,478821,
-370235,507654,478442,
-370126,507372,478015,
-369865,507190,477654,
-369508,506944,477271,
-369179,506763,476890,
-368943,506480,476548,
-368747,506345,476239,
-368501,506219,475930,
-368187,506061,475711,
-367868,505918,475447,
-367606,505794,475211,
-367405,505664,475081,
-367234,505607,474897,
-367084,505490,474669,
-366990,505382,474557,
-366988,505293,474506,
-367082,505324,474425,
-367253,505217,474285,
-367499,505208,474217,
-367836,505215,474210,
-368271,505164,474139,
-368781,505162,474027,
-369319,505122,474012,
-369834,505107,474012,
-370271,505106,473987,
-370597,505063,473915,
-370819,505089,473886,
-371004,505093,473831,
-371232,505061,473868,
-371527,504989,473736,
-371824,504987,473763,
-372021,504999,473724,
-372069,504940,473764,
-372011,504968,473679,
-371940,505006,473683,
-371927,505063,473753,
-371996,505020,473755,
-372138,505091,473742,
-372329,505124,473798,
-372505,505202,473848,
-372566,505261,473897,
-372433,505287,473901,
-371714,505521,474041,
-371825,505606,474084,
-372081,505572,474216,
-372316,505725,474184,
-372413,505803,474272,
-372365,505796,474406,
-372240,505839,474467,
-372115,505934,474407,
-372043,505924,474587,
-372042,505991,474663,
-372101,505982,474659,
-372181,506108,474722,
-372240,506145,474796,
-372272,506140,474947,
-372299,506180,474919,
-372323,506262,475016,
-372288,506280,475074,
-372127,506287,475151,
-371848,506311,475171,
-371564,506327,475276,
-371410,506364,475217,
