ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-913074,629479,614915,
-912992,629293,614959,
-912808,629166,614893,
-912613,629220,614962,
-912458,629015,614912,
-912359,628943,614912,
-912341,628782,614911,
-912421,628705,614886,
-912574,628654,614898,
-912719,628442,614918,
-912773,628361,614902,
-912708,628275,614942,
-912554,628131,614928,
-912383,628050,614909,
-912274,627945,614842,
-912282,627913,614859,
-912403,627877,614865,
-912545,627752,614859,
-912573,627656,614906,
-912417,627597,614815,
-912168,627524,614876,
-912029,627478,614886,
-912174,627335,614832,
-912617,627346,614920,
-913225,627275,614813,
-913832,627193,614842,
-914343,627133,614851,
-914726,627108,614844,
-914970,627031,614835,
-915070,626931,614800,
-915048,626870,614835,
-914955,626919,614817,
-914832,626819,614786,
-914683,626790,614848,
-914506,626722,614845,
-914345,626782,614821,
-914259,626702,614804,
-914251,626539,614839,
-914245,626585,614845,
-914167,626580,614803,
-914044,626514,614832,
-913994,626517,614849,
-914107,626403,614759,
-914339,626451,614815,
-914544,626399,614831,
-914618,626366,614810,
-914584,626369,614806,
-914558,626330,614817,
-914622,626349,614818,
-914763,626244,614799,
-914908,626303,614807,
-915036,626285,614798,
-915264,626257,614823,
-915857,626218,614824,
-917131,626215,614796,
-919268,626265,614825,
-922108,626233,614846,
-925073,626160,614794,
-927328,626190,614864,
-928149,626185,614828,
-927257,626208,614809,
-924911,626205,614834,
-921723,626174,614793,
-918390,626204,614772,
-915505,626200,614767,
-913508,626216,614839,
-912641,626175,614843,
-912880,626202,614801,
-913906,626256,614829,
-915212,626199,614797,
-916325,626175,614797,
-916998,626210,614799,
-917243,626164,614822,
-917216,626194,614851,
-917063,626122,614813,
-916869,626181,614820,
-916689,626198,614795,
-916591,626095,614836,
-916650,626140,614827,
-916884,626165,614833,
-917224,626158,614846,
-917540,626089,614838,
-917723,626065,614825,
-917753,626135,614820,
-917694,626040,614800,
-917642,625993,614805,
-917649,625957,614799,
-917696,625986,614784,
-917719,626013,614789,
-917695,625989,614821,
-917685,626081,614812,
-917811,626144,614779,
-918156,626189,614758,
-918669,626367,614849,
-919171,626495,614813,
-919466,626883,614847,
-919467,627297,614837,
-919261,627656,614835,
-919043,628327,614919,
-918999,629038,614880,
-919200,629899,614911,
-919590,630560,614903,
-920045,631393,614950,
-920460,632328,614964,
-920797,633231,614899,
-921073,634112,614974,
-921304,635187,614983,
-921463,636289,614941,
-921497,637240,614972,
-921386,637799,614977,
-921194,638388,615033,
-921038,638832,614982,
-921004,639128,615011,
-921077,639311,615074,
-921154,639330,615028,
-921134,639436,614996,
