ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-927403,475378,445877,
-926536,475458,445926,
-925612,475567,445996,
-924778,475607,446067,
-924090,475685,446190,
-923418,475801,446217,
-922471,475851,446293,
-921012,475894,446296,
-919133,475966,446393,
-917358,475963,446391,
-916426,476047,446483,
-916855,476049,446532,
-918605,476057,446490,
-921111,476080,446506,
-923623,476110,446509,
-925595,476113,446454,
-926851,476025,446469,
-927504,476036,446468,
-927763,476021,446504,
-927788,476014,446490,
-927668,476017,446418,
-927466,475999,446495,
-927262,475975,446595,
-927148,476011,446545,
-927181,476071,446593,
-927339,476086,446607,
-927530,476097,446695,
-927651,476132,446681,
-927642,476153,446693,
-927505,476217,446807,
-927276,476259,446926,
-926986,476313,446876,
-926637,476299,446917,
-926228,476304,446906,
-925804,476269,446842,
-925472,476109,446711,
-925352,475990,446507,
-925489,475757,446219,
-925804,475530,446031,
-926127,475328,445781,
-926286,475110,445477,
-926196,474876,445199,
-925891,474680,444993,
-925494,474513,444697,
-925149,474327,444461,
-924936,474140,444195,
-924821,474020,444008,
-924693,473860,443790,
-924448,473735,443643,
-924082,473644,443502,
-923701,473568,443363,
-923442,473479,443292,
-923377,473385,443219,
-923464,473357,443056,
-923584,473282,443093,
-923614,473246,443058,
-923506,473337,443033,
-923310,473357,443138,
-923146,473385,443235,
-923134,473449,443265,
-923320,473506,443335,
-923645,473605,443436,
-923979,473663,443555,
-924210,473767,443647,
-924306,473923,443746,
-924288,474019,443920,
-924166,474185,444048,
-923900,474250,444237,
-923453,474387,444342,
-922868,474452,444498,
-922274,474546,444648,
-921814,474640,444742,
-921555,474729,444809,
-921479,474806,444975,
-921528,474922,445087,
-921652,474937,445205,
-921809,475022,445226,
-921953,475028,445374,
-922048,475146,445508,
-922106,475186,445541,
-922196,475181,445590,
-922407,475216,445597,
-922763,475248,445724,
-923170,475250,445813,
-923455,475352,445882,
-923489,475356,445911,
-923290,475391,445975,
-923015,475450,446043,
-922845,475482,446069,
-922851,475497,446176,
-922970,475512,446186,
-923070,475562,446228,
-923033,475556,446235,
-922794,475523,446196,
-922338,475606,446313,
-921710,475546,446322,
-921011,475498,446237,
-920338,475479,446292,
-919667,475424,446272,
-918793,475304,446219,
-917452,475358,446209,
-915592,475298,446204,
-913594,475261,446151,
-912196,475202,446114,
-912092,475130,446063,
-913474,475063,446009,
-915873,475016,446002,
-918428,475041,445993,
-920381,474939,445914,
-921427,474903,445889,
-921721,474856,445928,
-921636,474863,445931,
-921507,474833,445877,
-921517,474796,445866,
-921704,474770,445902,
-922619,474682,445905,
-922712,474714,445874,
-922590,474728,445864,
-922232,474747,445893,
-921651,474783,445960,
-920923,474776,445942,
-920204,474769,445975,
-919685,474790,446036,
-919483,474774,446009,
-919555,474744,446116,
-919721,474714,446093,
-919790,474603,446070,
-919679,474434,446047,
-919440,474242,445894,
-919169,473995,445723,
-918921,473733,445491,
-918690,473443,445209,
-918456,473178,444868,
-918222,472977,444588,
-917996,472712,444292,
-917772,472470,443996,
-917541,472271,443693,
-917318,472050,443413,
-917151,471920,443104,
-917083,471826,442862,
-917115,471790,442651,
-917186,471676,442485,
-917198,471648,442466,
-917055,471707,442315,
-916727,471799,442280,
-916282,471831,442300,
-915861,471950,442314,
-915598,472068,442394,
-915529,472197,442438,
-915572,472364,442588,
-915587,472571,442705,
-915494,472764,442865,
-915328,472948,443039,
-915200,473237,443238,
-915198,473407,443450,
-915326,473634,443654,
-915510,473767,443857,
-915657,473916,444006,
-915703,474027,444233,
-915628,474207,444376,
-915458,474335,444510,
-915262,474521,444701,
-915110,474657,444939,
-914517,474817,445388,
-913971,475038,445651,
-913365,475155,445801,
-912970,475298,445993,
-913002,475527,446219,
-913463,475749,446454,
-914146,475925,446641,
-914784,476070,446783,
-915216,476232,446950,
-915428,476399,447068,
-915490,476488,447206,
-915472,476610,447382,
-915431,476749,447458,
-915421,476863,447633,
-915475,476976,447770,
-915564,477069,447894,
-915593,477148,447948,
-915486,477303,448088,
-915271,477407,448199,
-915069,477463,448303,
-914983,477586,448382,
-914987,477743,448535,
-914939,477790,448628,
-914700,477831,448622,
-914253,477876,448692,
-913678,477963,448742,
-913018,477961,448795,
-912189,477964,448714,
-911042,477973,448748,
-909574,478019,448822,
-908099,478041,448871,
-907193,478069,448859,
-907405,478113,448850,
-908883,478153,448993,
-911215,478293,448979,
-913621,478389,449110,
-915383,478460,449150,
-916222,478564,449286,
-916355,478740,449452,
-916241,478885,449554,
-916231,479024,449678,
-916390,479147,449776,
-916574,479278,449862,
-916632,479350,449924,
-916547,479449,449979,
-916421,479512,450152,
-916372,479544,450081,
-916431,479563,450132,
-916517,479553,450148,
-916501,479609,450156,
-916304,479606,450305,
-915978,479672,450284,
-915691,479696,450362,
-915619,479723,450382,
-915797,479731,450392,
-916080,479624,450376,
-916242,479607,450234,
-916139,479527,450209,
-915795,479341,450025,
-915348,479128,449781,
-914947,478859,449475,
-914685,478569,449202,
-914601,478256,448806,
-914693,477893,448469,
-914905,477629,448078,
-915124,477270,447766,
-915224,476986,447480,
-915131,476777,447176,
-914856,476542,446878,
-914478,476404,446653,
-914109,476257,446535,
-913873,476119,446300,
-913864,476112,446232,
-914090,475985,446157,
-914436,475926,446062,
-914714,475939,446041,
-914782,475932,446049,
-914630,475926,446062,
-914358,476014,446008,
-914075,475912,446049,
-913827,476000,446080,
-913617,475984,446139,
-913486,476102,446246,
-913518,476204,446341,
-913758,476286,446452,
-914117,476355,446575,
-914387,476495,446689,
-914372,476588,446834,
-914039,476700,446914,
-913543,476832,447166,
-913121,476936,447252,
-912952,476952,447348,
-913075,477063,447428,
-913390,477122,447594,
-913709,477291,447816,
-913839,477366,447936,
-913674,477463,448052,
-913256,477664,448199,
-912760,477720,448348,
-912393,477823,448509,
-912283,477902,448650,
-912426,477978,448731,
-912720,478065,448908,
-913046,478147,448943,
-913335,478244,449026,
-913576,478258,449131,
-913797,478391,449202,
-914025,478349,449228,
-914268,478401,449344,
-914506,478410,449407,
-914695,478444,449443,
-914785,478466,449453,
-914756,478542,449585,
-914626,478574,449594,
-914435,478625,449653,
-914193,478598,449719,
-913857,478603,449706,
-913381,478587,449705,
-912797,478632,449805,
-912235,478627,449754,
-911836,478630,449828,
-911611,478695,449894,
-911382,478667,449909,
-910890,478637,449885,
-910008,478612,449869,
-908898,478565,449846,
-907999,478523,449851,
-907813,478510,449806,
-908624,478462,449748,
-910295,478450,449731,
-912303,478366,449739,
-913994,478364,449729,
-914920,478306,449695,
-915034,478219,449642,
-914641,478126,449546,
-914172,478049,449492,
-913944,477855,449417,
-914056,477778,449376,
-914396,477634,449248,
-914743,477587,449218,
-914888,477519,449159,
-914761,477475,449173,
-914468,477360,449124,
-914218,477272,449058,
-914178,477214,449070,
-914351,477176,448993,
-914572,477101,449006,
-914600,477062,448969,
-914258,476958,448941,
-913544,476907,448913,
-912665,476854,448903,
-911948,476858,448837,
-911670,476661,448821,
-911878,476548,448664,
-912338,476333,448456,
-912676,476116,448245,
-912628,475750,447937,
-912229,475473,447610,
-911755,474969,447152,
-911480,474536,446631,
