ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-281502,429651,595234,
-281523,429707,595319,
-281929,429843,595503,
-282523,429892,595694,
-283023,430008,595887,
-283220,430145,596127,
-283081,430201,596212,
-282737,430331,596456,
-282381,430399,596633,
-282150,430512,596848,
-282092,430621,597036,
-282183,430732,597112,
-282372,430740,597355,
-282596,430858,597496,
-282788,430939,597593,
-282900,431012,597722,
-282933,431127,597861,
-282936,431165,598112,
-282957,431275,598192,
-283001,431329,598405,
-283024,431439,598490,
-282985,431551,598728,
-282890,431607,598855,
-282789,431692,599060,
-282722,431772,599217,
-282680,431903,599374,
-282611,431973,599420,
-282464,432138,599701,
-282238,432155,599801,
-281981,432328,600074,
-281761,432386,600204,
-281620,432477,600379,
-281553,432613,600548,
-281509,432650,600655,
-281414,432723,600809,
-281216,432767,600907,
-280932,432835,601037,
-280650,432894,601143,
-280491,432925,601230,
-280548,432998,601299,
-280848,433031,601465,
-281343,433080,601570,
-281918,433127,601686,
-282423,433195,601789,
-282727,433271,601907,
-282792,433342,602043,
-282693,433402,602125,
-282559,433420,602245,
-282471,433475,602300,
-282414,433564,602436,
-282332,433608,602551,
-282208,433687,602651,
-282103,433695,602750,
-282076,433717,602860,
-282080,433800,603051,
-281919,433909,602987,
-281311,433904,603212,
-280058,434013,603394,
-278209,434052,603462,
-276139,434098,603553,
-274467,434211,603648,
-273845,434252,603809,
-274695,434287,603880,
-277037,434360,604012,
-280459,434407,604152,
-284252,434410,604225,
-287613,434516,604378,
-289872,434555,604390,
-290684,434602,604611,
-290119,434641,604685,
-288609,434728,604692,
-286742,434709,604811,
-285023,434772,604934,
-283705,434789,604978,
-282794,434782,605000,
-282180,434760,605074,
-281759,434860,605174,
-281478,434906,605264,
-281298,434931,605357,
-281146,434963,605383,
-280947,434937,605449,
-280676,435027,605593,
-280399,435071,605674,
-280224,435127,605783,
-280211,435139,605883,
-280309,435247,606045,
-280386,435249,606079,
-280316,435209,606101,
-280059,435236,606111,
-279672,435281,606141,
-279271,435122,605995,
-278955,434939,605797,
-278762,434769,605619,
-278657,434521,605246,
-278578,434150,604767,
-278482,433743,604170,
-278361,433278,603528,
-278223,432877,602700,
-278056,432107,601555,
-277820,431361,600459,
-277483,430675,599258,
-277052,429953,598135,
-276569,429269,597004,
-276096,428603,595893,
-275695,428041,594972,
-275400,427433,593951,
-275203,426874,593003,
-275048,426423,592278,
-274865,425983,591492,
-274639,425621,590842,
-274420,425366,590315,
-274278,425098,589985,
-274238,425003,589656,
-274278,424845,589454,
-274396,424759,589278,
-274650,424692,589122,
-275118,424684,589122,
-277341,424793,589167,
-277908,424935,589235,
-278284,425040,589437,
-278515,425242,589673,
-278654,425400,589876,
-278735,425655,590147,
-278795,425843,590490,
-278899,426128,590887,
-279123,426351,591305,
-279500,426622,591665,
-279989,426914,592125,
-280491,427186,592645,
-280905,427568,593107,
-281172,427777,593635,
-281302,428101,594160,
-281361,428443,594641,
-281437,428792,595177,
-281581,429121,595630,
-281771,429499,596223,
-281918,429780,596741,
-281928,430092,597325,
-281785,430397,597847,
-281571,430685,598340,
-281412,430952,598887,
-281394,431246,599319,
-281524,431436,599788,
-281764,431729,600176,
-282086,431970,600635,
-282487,432174,601058,
-282947,432368,601336,
-283388,432559,601694,
-283685,432730,602104,
-283748,432905,602445,
-283597,433116,602679,
-283358,433247,602884,
-283182,433370,603269,
-283148,433521,603538,
-283246,433667,603698,
-283428,433721,603925,
-283668,433824,604203,
-283963,433945,604379,
-284295,434079,604449,
-284612,434210,604651,
-284856,434199,604890,
-285005,434352,605007,
-285081,434437,605220,
-285118,434507,605406,
-285141,434601,605602,
-285142,434635,605946,
-285132,434746,606014,
-285149,434738,606125,
-285232,434815,606266,
-285418,434857,606274,
-285714,434855,606435,
-286086,434949,606523,
-286467,434942,606599,
-286779,435048,606699,
-286955,435037,606789,
-286971,435179,606935,
-286863,435177,606978,
-286732,435185,607089,
-286689,435307,607254,
-286767,435360,607327,
-286889,435364,607392,
-286928,435422,607480,
-286817,435483,607653,
-286593,435503,607692,
-286355,435588,607787,
-286177,435638,607880,
-286086,435712,608012,
-286096,435780,608079,
-286247,435753,608168,
-286578,435885,608306,
-287070,435919,608464,
-287628,435938,608608,
-288137,436071,608565,
-288542,436113,608762,
-288869,436216,608858,
-289166,436223,608954,
-289428,436255,609047,
-289603,436369,609216,
-289660,436434,609268,
-289652,436407,609385,
-289686,436499,609433,
-289833,436467,609482,
-290058,436630,609589,
-290262,436653,609743,
-290352,436670,609854,
-290277,436778,609939,
-289980,436817,610037,
-289354,436878,610109,
-288292,436955,610259,
-286832,437013,610355,
-285281,437088,610340,
-284208,437047,610506,
-284253,437168,610601,
-285831,437226,610682,
-288876,437292,610818,
-292774,437308,610868,
-296570,437398,611002,
-299352,437403,611058,
-300626,437512,611173,
-300449,437583,611261,
-299277,437552,611351,
-297673,437582,611365,
-296068,437653,611487,
-294717,437787,611681,
-293758,437816,611706,
-293260,437875,611783,
-293193,437866,611933,
-293402,437953,612067,
-293657,438023,612107,
-293775,438085,612220,
-293709,438125,612349,
-293534,438188,612491,
-293339,438271,612531,
-293168,438300,612594,
-293032,438375,612731,
-292963,438441,612865,
-293010,438467,612882,
-293180,438564,613011,
-293390,438586,613047,
-293517,438651,613161,
-293502,438543,613207,
-293402,438593,613184,
-293336,438580,613083,
-293363,438423,612928,
-293424,438245,612643,
-293395,438034,612372,
-293209,437744,611994,
-292931,437386,611409,
-292712,436904,610733,
-292644,436401,609886,
-292658,435762,608936,
-292573,435035,607788,
-292257,434320,606491,
-291753,433585,605413,
-291238,432948,604359,
-290855,432282,603279,
-290600,431693,602315,
-290376,431181,601359,
-290133,430594,600344,
-289934,430129,599416,
-289889,429583,598587,
-290045,429202,597833,
-290368,428822,597282,
-290803,428583,596853,
-291334,428372,596408,
-291973,428127,596102,
-292701,428079,595816,
-293425,427956,595653,
-294010,427885,595571,
-294353,427933,595575,
-294459,427883,595561,
-294455,427985,595658,
-294534,428055,595833,
-294861,428151,595988,
-295485,428298,596198,
-296316,428476,596523,
-297188,428640,596835,
-297946,428894,597223,
-298506,429111,597611,
-298850,429345,598023,
-298988,429589,598458,
-298938,429825,598903,
-298760,430139,599382,
-298574,430457,599885,
-298532,430690,600356,
-298726,431034,600811,
-299119,431328,601386,
-299550,431623,601886,
-299851,431902,602281,
-299951,432165,602813,
-299909,432462,603275,
-299849,432814,603708,
-299864,433055,604147,
-299989,433363,604665,
-300226,433602,605137,
-300563,433933,605525,
-300957,434127,605886,
-301298,434340,606241,
-301442,434559,606593,
-301321,434780,606957,
-301026,434967,607285,
-300794,435119,607542,
-300857,435371,607797,
-301275,435498,608040,
-301881,435655,608266,
-302383,435724,608525,
-302566,435907,608758,
-302425,436008,608966,
-302147,436146,609152,
-301982,436233,609279,
-302083,436311,609581,
-302449,436431,609735,
-302957,436483,609841,
-303446,436605,610028,
-303781,436691,610125,
-303895,436804,610347,
-303811,436853,610492,
-303635,436915,610582,
-303507,437057,610750,
-303521,437045,610838,
-303656,437137,610977,
-303786,437175,611077,
-303785,437190,611213,
-303635,437284,611266,
-303446,437369,611382,
-303358,437383,611491,
-303411,437427,611603,
-303527,437448,611687,
-303611,437512,611726,
-303672,437505,611800,
-303818,437582,611941,
-304149,437582,612004,
-304643,437625,612019,
-305168,437689,612151,
-305592,437738,612337,
-305879,437832,612362,
-306094,437825,612381,
-306320,437865,612527,
-306579,437893,612642,
-306814,438004,612773,
-306937,438055,612842,
-306896,438131,613010,
-306715,438099,613008,
-306486,438148,613116,
-306328,438186,613182,
-306323,438247,613277,
-306458,438280,613406,
-306631,438345,613443,
-306688,438398,613550,
-306480,438440,613623,
-305894,438587,613831,
-304895,438580,613916,
-303595,438560,613959,
-302298,438652,614012,
-301469,438768,614241,
-301587,438801,614390,
-302939,438899,614398,
-305460,438946,614466,
-308705,439008,614617,
-311965,439084,614773,
-314503,439136,614854,
-315821,439153,614986,
-315825,439226,615055,
-311716,439360,615220,
-310337,439467,615234,
-309253,439518,615305,
-308487,439567,615503,
-308047,439575,615647,
-307909,439639,615710,
-307971,439714,615754,
-308076,439790,615858,
-308103,439825,615957,
-308036,439877,616107,
-307959,439922,616167,
-307971,439958,616324,
-308100,439971,616423,
-308285,440099,616455,
-308421,440186,616606,
-308431,440221,616705,
-308307,440225,616788,
-308102,440265,616814,
-307888,440260,616882,
-307727,440190,616963,
-307647,440148,617001,
-307640,439951,616930,
-307654,439757,616784,
-307613,439460,616675,
-307460,439159,616352,
-307194,438792,615955,
-306872,438312,615509,
-306561,437730,614944,
-306290,437038,614326,
-306039,436355,613289,
-305765,435692,612284,
-305443,435037,611149,
-305086,434437,610131,
-304734,433910,609043,
-304421,433354,608096,
-304171,432858,607193,
-304008,432369,606248,
-303977,431962,605361,
-304121,431626,604529,
-304448,431267,603897,
-304899,430973,603137,
-305378,430796,602573,
-305810,430654,602032,
-306197,430552,601808,
-306596,430456,601514,
-307053,430482,601338,
-307547,430466,601104,
-308005,430456,601095,
-309079,430540,601244,
-309542,430596,601337,
-310080,430760,601574,
-310624,430883,601832,
-311128,431013,602000,
-311598,431183,602325,
-312054,431369,602647,
-312471,431578,603049,
-312780,431814,603510,
-312931,432049,603869,
-312940,432340,604381,
-312884,432592,604741,
-312830,432873,605285,
-312793,433200,605778,
-312741,433383,606294,
-312651,433791,606741,
-312535,434073,607241,
-312442,434448,607749,
-312430,434652,608216,
-312539,434957,608629,
-312779,435250,609125,
-313111,435519,609639,
-313462,435811,610115,
-313756,436062,610506,
-313954,436322,610794,
-314068,436558,611273,
-314121,436764,611676,
-314118,437066,611993,
-314055,437221,612336,
-313955,437453,612644,
-313880,437578,612902,
-313888,437741,613117,
-313989,437866,613345,
-314152,438038,613706,
-314352,438183,613891,
-314602,438299,614086,
-314931,438437,614277,
-315330,438582,614533,
-315737,438681,614692,
-316068,438771,614878,
-316263,438843,614946,
-316314,438958,615070,
-316252,439017,615277,
-316117,439120,615398,
-315942,439230,615515,
-315758,439237,615660,
-315605,439372,615813,
-315521,439386,615829,
-315525,439431,615985,
-315615,439484,616108,
-315775,439555,616212,
-315998,439637,616236,
-316283,439693,616367,
-316625,439673,616500,
-317001,439790,616644,
-317368,439771,616725,
-317687,439804,616705,
-317937,439872,616833,
-318125,439904,616916,
-318284,439950,616971,
-318451,440057,617173,
-318664,440101,617308,
-318932,440147,617245,
-319231,440194,617378,
-319502,440263,617419,
-319687,440285,617584,
-319770,440364,617735,
-319799,440434,617758,
-319863,440467,617910,
-320009,440573,618005,
-320179,440584,618122,
-320202,440607,618146,
-319854,440679,618352,
-318986,440732,618351,
-317642,440807,618509,
-316127,440856,618506,
-314966,440901,618603,
-314754,440929,618757,
-315904,441021,618895,
-318428,441093,619002,
-321855,441083,618955,
-325380,441178,619163,
-328176,441169,619190,
-329704,441246,619304,
-329854,441369,619490,
-328895,441430,619632,
-327326,441505,619703,
-325684,441486,619783,
-324393,441546,619877,
-323633,441569,620062,
-323320,441726,620181,
-323209,441747,620293,
-323062,441876,620472,
-322787,441899,620521,
-322450,441959,620662,
-322185,442050,620727,
-322106,442101,620930,
-322247,442171,621025,
-322556,442283,621174,
-322919,442308,621234,
-323196,442393,621304,
-323284,442437,621405,
-323178,442506,621528,
-322976,442543,621577,
-322823,442603,621668,
-322810,442644,621624,
-322916,442497,621699,
-323030,442407,621488,
-323059,442291,621336,
-323002,442145,621131,
-322941,441912,620774,
-322951,441563,620299,
-323021,441204,619716,
-323048,440765,619093,
-322922,440234,618203,
-322604,439527,617015,
-322140,438797,615888,
-321616,438075,614721,
-321095,437429,613674,
-320597,436803,612575,
-320131,436168,611488,
-319735,435576,610511,
-319477,434986,609487,
-319416,434494,608581,
-319558,434054,607754,
-319836,433689,607110,
-320141,433306,606487,
-320386,433017,605856,
-320567,432746,605442,
-320774,432582,605055,
-321115,432401,604773,
-321626,432356,604525,
-322242,432271,604447,
-322849,432288,604381,
-323385,432223,604310,
-323867,432355,604432,
-324343,432377,604580,
-324831,432575,604829,
-325313,432637,604917,
-325774,432743,605103,
-326214,432927,605418,
-326627,433119,605779,
-326975,433343,606151,
-327213,433585,606600,
-327336,433775,607051,
-327398,434101,607393,
-327470,434401,607980,
-327593,434619,608321,
-327763,434893,608838,
-327958,435156,609280,
-328155,435466,609812,
-328312,435764,610274,
-328363,436047,610691,
-328258,436310,611213,
-328030,436588,611642,
-327808,436899,612157,
-327745,437140,612496,
-327925,437431,613018,
-328309,437709,613578,
-328768,437935,613946,
-329157,438240,614311,
-329376,438527,614781,
-329419,438762,615106,
-329373,439005,615489,
-329358,439199,615797,
-329450,439424,616170,
-329631,439678,616554,
-329830,439827,616819,
-330006,440011,617090,
-330176,440132,617342,
-330376,440347,617643,
-330586,440489,617771,
-330739,440627,618003,
-330788,440726,618298,
-330766,440855,618462,
-330769,440902,618509,
-330882,440974,618757,
-331126,441098,618913,
-331459,441233,619091,
-331811,441269,619131,
-332127,441290,619339,
-332374,441379,619481,
-332538,441461,619605,
-332619,441508,619709,
-332633,441545,619737,
-332602,441512,619885,
-332539,441626,619967,
-332439,441602,620003,
-332292,441686,620058,
-332116,441676,620176,
-331970,441788,620286,
-331921,441781,620357,
-332001,441824,620492,
-332186,441883,620448,
-332432,441893,620657,
-332714,441936,620646,
-333031,441949,620718,
-333375,441943,620892,
-334293,442080,620973,
-334553,442149,620963,
-334826,442242,621098,
-335100,442252,621194,
-335343,442283,621302,
-335541,442289,621287,
-335706,442376,621413,
-335831,442421,621498,
-335868,442435,621578,
-335761,442479,621593,
-335493,442564,621741,
-335094,442550,621855,
-334565,442638,621940,
-333820,442730,622025,
-332751,442750,622194,
-331398,442869,622320,
-330089,442898,622400,
-329405,442990,622503,
-329930,443065,622735,
