ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-426553,460626,428577,
-425949,460062,427674,
-425404,459515,426824,
-425020,458977,426054,
-424769,458480,425204,
-424555,457968,424507,
-424322,457516,423771,
-424107,457129,423128,
-423987,456728,422564,
-423992,456380,422007,
-424062,456011,421499,
-424094,455818,421132,
-424003,455527,420739,
-423764,455373,420418,
-423409,455117,420110,
-423006,455016,419794,
-422637,454824,419586,
-422378,454748,419422,
-422284,454652,419235,
-422396,454537,419066,
-422716,454499,418943,
-423171,454397,418854,
-423604,454287,418772,
-423842,454322,418669,
-423372,454309,418610,
-423305,454307,418615,
-423413,454272,418658,
-423617,454322,418668,
-423823,454295,418672,
-423991,454341,418646,
-424146,454351,418703,
-424337,454378,418697,
-424592,454382,418809,
-424888,454416,418820,
-425143,454506,418859,
-425243,454519,419017,
-425112,454588,419149,
-424760,454693,419326,
-424289,454807,419461,
-423837,454977,419676,
-423500,455117,419878,
-423286,455273,420135,
-423136,455377,420412,
-422976,455663,420705,
-422775,455796,421013,
-422565,456036,421304,
-422405,456235,421585,
-422342,456338,421860,
-422396,456575,422097,
-422571,456720,422396,
-422849,456774,422539,
-423175,456977,422737,
-423448,457085,422959,
-423556,457169,423129,
-423427,457284,423333,
-423052,457382,423448,
-422471,457505,423553,
-421766,457537,423757,
-421062,457622,423845,
-420502,457723,424005,
-420180,457770,424084,
-420100,457872,424190,
-420200,457891,424263,
-420420,457952,424322,
-420712,457977,424406,
-420983,457996,424553,
-421061,458087,424594,
-420781,458101,424597,
-420131,458126,424780,
-419328,458184,424849,
-418708,458303,424981,
-418524,458324,425103,
-418801,458492,425214,
-419352,458559,425364,
-419909,458636,425562,
-420268,458744,425676,
-420375,458885,425829,
-420321,458952,425900,
-420284,459074,426024,
-420394,459109,426152,
-420625,459105,426293,
-420779,459242,426461,
-420613,459303,426599,
-420047,459307,426636,
-419264,459402,426713,
-418614,459459,426880,
-418366,459542,427032,
-418507,459548,427147,
-418729,459691,427324,
-418622,459764,427477,
-417943,459847,427585,
-416787,459886,427760,
-415540,460041,427862,
-414646,460149,428017,
-414357,460224,428185,
-414666,460321,428353,
-415439,460441,428568,
-416586,460600,428744,
-418079,460724,428964,
-419795,460828,429136,
-421399,461008,429333,
-422435,461144,429535,
-422590,461238,429699,
