ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-293146,442328,375733,
-292841,442498,375970,
-292537,442624,376154,
-292399,442711,376261,
-292505,442668,376271,
-292811,442422,376217,
-293200,442251,375979,
-293554,441913,375766,
-293829,441462,375376,
-294067,441066,375014,
-294360,440576,374627,
-294777,440107,374085,
-295331,439566,373614,
-295965,439039,373061,
-296593,438021,372598,
-297147,438755,373160,
-297612,438600,372998,
-298010,438652,373358,
-298343,438752,373504,
-298536,438817,373757,
-298442,439011,374015,
-297932,439245,374430,
-297001,439470,374782,
-295793,439752,375246,
-294507,440072,375643,
-293276,440232,376041,
-292120,440755,376595,
-291028,441133,377074,
-290057,441469,377526,
-289323,441793,377982,
-288870,442095,378344,
-288536,442343,378739,
-288011,442842,379453,
-287081,443540,380263,
-285859,444083,380933,
-284754,444651,381588,
-284179,445195,382264,
-284250,445777,382971,
-284741,446315,383636,
-285292,446949,384424,
-285674,447575,385129,
-285862,448309,385978,
-285953,448615,386448,
-286037,450086,387977,
-286137,451173,389092,
-286228,452000,390012,
-286289,452658,390835,
-286381,453378,391640,
-286684,454085,392390,
-287420,454710,393180,
-288639,455294,393805,
-290050,455834,394492,
-291102,456404,395072,
-289805,457646,395604,
-289149,458108,396119,
-289240,458334,396643,
-290158,458860,397085,
-291651,459195,397534,
-293278,459570,398067,
-294565,459974,398520,
-295162,460294,398985,
-294984,460554,399417,
-294254,460820,399838,
-293378,461104,400270,
-292706,461286,400662,
-292352,461373,400965,
-292199,461579,401220,
-292059,461651,401470,
-291843,461817,401694,
-291586,461823,401923,
-291367,461869,402138,
-291268,461956,402223,
-291453,461968,402354,
-292222,462068,402480,
-293866,462135,402633,
-296345,462237,402732,
-299120,462327,402898,
-301367,462440,403085,
-302460,462584,403229,
-302301,462692,403434,
-301259,462844,403663,
-299853,462955,403840,
-298489,463026,403960,
-297392,463081,404128,
-296634,463162,404208,
-296142,463255,404349,
-295734,463321,404492,
-295248,463379,404657,
-294705,463472,404769,
-294364,463596,404924,
-294580,463750,405064,
-295570,463933,405308,
-297246,464188,405421,
-299248,464366,405701,
-301135,464647,405896,
-302622,464891,406198,
-303684,465139,406489,
-304481,465433,406810,
-305177,465768,407032,
-305823,466052,407385,
-306378,466358,407736,
-307530,466682,408715,
-307895,466938,409041,
-308102,467174,409293,
-307905,467395,409533,
-307187,467600,409776,
-306139,467837,409980,
-305255,467968,410215,
-305073,468027,410313,
-305853,468172,410428,
-307409,468223,410474,
-309206,468263,410646,
-310633,468340,410673,
-311260,468382,410703,
-310967,468378,410772,
-309923,468407,410866,
-308470,468497,410903,
-306974,468445,410952,
-305704,468514,411039,
-304791,468608,411155,
-304254,468565,411152,
-304054,468586,411195,
-304122,468633,411267,
-304368,468674,411338,
-304689,468695,411348,
-304994,468767,411396,
-305238,468698,411518,
-305398,468782,411581,
-305451,468767,411601,
-305371,468798,411642,
-305185,468641,411566,
-305003,468552,411563,
-304963,468327,411364,
-305129,467988,411010,
-305422,467435,410529,
-305657,466812,409959,
-305658,466131,409366,
-305348,465253,408436,
-304762,464213,407362,
-304001,463158,406269,
-303193,462066,405101,
-302469,460806,403721,
-301926,459563,402472,
-301596,458537,401360,
-301420,457466,400327,
-301287,456681,399479,
-301128,456039,398804,
-300994,455524,398259,
-301046,455153,397850,
-301462,454842,397500,
-302291,454557,397266,
-303408,454482,397167,
-304605,454309,397001,
-305814,454219,396895,
-307277,454234,396891,
-309479,454151,396924,
-312789,454284,396961,
-317050,454292,396956,
-321489,454285,397008,
-325144,454487,397131,
-327568,454516,397239,
-329223,454620,397360,
-331189,454751,397521,
-334389,454877,397709,
-338943,455073,397872,
-344146,455189,398026,
-349001,455364,398247,
-352793,455578,398508,
-355284,455777,398758,
-356556,455978,399023,
-356832,456261,399337,
-356473,456580,399726,
-356033,456916,400108,
-356127,457324,400514,
-357141,457671,400927,
-359035,458087,401416,
-361455,458505,401796,
-364018,458842,402203,
-366500,459273,402673,
-368810,459657,403056,
-370908,459985,403417,
-372804,460317,403792,
-374585,460664,404163,
-376327,460917,404401,
-377917,461164,404761,
-379002,461358,404897,
-379175,461550,405118,
-378277,461716,405288,
-376526,461848,405470,
-374392,461917,405546,
-372342,461948,405568,
-370664,461974,405687,
-369437,462014,405727,
-368577,461987,405764,
-367882,461971,405791,
-367106,461970,405872,
-366074,461915,405864,
-364795,461872,405930,
-363458,461917,405979,
-362289,461887,405983,
-361393,461870,406018,
-360738,461790,406061,
-360286,461749,406085,
-360127,461788,406108,
-360418,461793,406177,
-361193,461836,406196,
-362267,461843,406342,
-363366,461903,406429,
-364358,461996,406551,
-365305,462081,406596,
-366264,462229,406726,
-367072,462324,406941,
-367372,462437,407090,
-366886,462584,407211,
-365651,462711,407379,
-364013,462862,407602,
-362397,462970,407703,
-361092,463104,407870,
-360181,463313,408086,
-359617,463492,408275,
-359300,463671,408416,
-359127,463821,408633,
-359001,464038,408846,
-358854,464249,409100,
-358670,464499,409378,
-358476,464732,409555,
-358292,465039,409867,
-358075,465288,410123,
-357727,465526,410363,
-357167,465746,410570,
-356401,466021,410811,
-355505,466207,411077,
-354534,466493,411281,
-353465,466741,411472,
-352280,466933,411734,
-351154,467212,411979,
-350557,467432,412175,
-351122,467592,412408,
-353320,467871,412600,
-357148,468076,412873,
-362022,468311,413077,
-366968,468457,413269,
-371006,468736,413481,
-373555,468925,413774,
-374669,469092,413949,
-374965,469340,414165,
-375247,469514,414320,
-376024,469649,414553,
-377216,469795,414690,
-378247,469869,414779,
-378477,469925,414877,
-377682,470083,415051,
-376265,470112,415106,
-375014,470143,415141,
-374606,470161,415183,
-375190,470133,415190,
-376355,470103,415191,
-377482,470066,415110,
-378183,469895,415078,
-378514,469707,414846,
-378865,469348,414628,
-379662,468901,414238,
-381106,468353,413763,
-383111,467797,413275,
-385402,466978,412483,
-387698,466118,411671,
-389853,465215,410653,
-391881,464168,409629,
-393869,463185,408428,
-395800,461984,407254,
-397434,460951,406114,
-398329,460013,405169,
-398039,459328,404471,
-396365,458672,403855,
-393500,458219,403327,
-389979,457727,402914,
-386451,457429,402556,
-383405,457181,402269,
-380968,456949,402072,
-378889,456737,401912,
-376735,456617,401847,
-374229,456513,401728,
-371507,456566,401754,
-369100,456583,401824,
-367625,456743,401978,
-367415,456854,402153,
-368342,457038,402290,
-369934,457209,402529,
-371646,457429,402778,
-373110,457630,403031,
-374216,457905,403311,
-375072,458191,403671,
-375855,458597,404096,
-376667,458879,404396,
