ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-654648,419623,558932,
-655036,420209,559727,
-655383,420869,560697,
-655699,421372,561417,
-655958,421867,562040,
-656138,422255,562589,
-656263,422624,563103,
-656400,422889,563577,
-656608,423153,563866,
-656895,423399,564303,
-657219,423665,564673,
-657508,423888,564982,
-657692,424102,565234,
-657726,424296,565545,
-657622,424464,565820,
-657471,424672,566040,
-657434,424843,566297,
-657654,424992,566459,
-658164,425175,566807,
-658846,425283,566847,
-659504,425344,567071,
-659995,425477,567212,
-660313,425661,567486,
-660562,425716,567650,
-660849,425863,567726,
-661192,425962,567924,
-661512,425950,567963,
-661707,426093,568155,
-661720,426106,568159,
-661583,426191,568287,
-661404,426273,568392,
-661336,426400,568540,
-661516,426388,568583,
-661965,426481,568625,
-662469,426548,568852,
-662543,426611,568890,
-661605,426742,568983,
-659341,426739,569094,
-656093,426821,569229,
-652964,426876,569297,
-656984,426948,569335,
-663161,426968,569407,
-669437,427067,569571,
-674050,427141,569683,
-676079,427144,569713,
-675695,427224,569781,
-673833,427324,569972,
-671566,427397,569975,
-669621,427483,570127,
-668246,427471,570227,
-667365,427484,570191,
-666811,427559,570359,
-666458,427563,570334,
-666241,427611,570487,
-666117,427660,570473,
-666034,427616,570547,
-665927,427644,570563,
-665741,427609,570482,
-665466,427547,570459,
-665157,427424,570258,
-664913,427195,570011,
-664806,426854,569628,
-664826,426385,568888,
-664882,425649,567995,
-664874,424628,566607,
-664755,423255,564713,
-664518,421581,562441,
-664145,419990,560180,
-663590,418243,557608,
-662848,416471,554997,
-662006,414837,552590,
-661222,413316,550364,
-660618,412224,548761,
-660201,411466,547603,
-659877,410948,546690,
-659544,410416,545949,
-659157,410036,545376,
-658733,409829,545011,
-658308,409764,544831,
-657910,409681,544811,
-657555,409741,544819,
-657265,409824,544962,
-657087,409960,545292,
-657097,410154,545553,
-657387,410328,545902,
-658001,410664,546344,
-658875,411009,546890,
-659826,411350,547468,
-660665,411822,548126,
-661349,412295,548845,
-662035,412813,549649,
-662929,413471,550591,
-664059,414164,551542,
-665180,414843,552575,
-665943,415585,553698,
-666163,416363,554838,
-665947,417176,555875,
-665578,418017,556921,
-665286,418809,558073,
-665134,419485,559073,
-665058,420172,559882,
-664968,420743,560737,
-664804,421283,561533,
-664533,421720,562027,
-664147,422071,562646,
-663677,422399,563008,
-663189,422671,563447,
-662745,422928,563881,
-662366,423167,564168,
-662036,423410,564460,
-661730,423604,564889,
-661459,423736,565105,
-661274,423887,565290,
-661249,424007,565548,
-661442,424207,565838,
-661863,424329,565997,
-662454,424433,566177,
-663116,424578,566406,
-663752,424632,566573,
-664311,424774,566758,
-664796,424889,566845,
-665244,424948,566999,
-665683,425086,567088,
-666106,425036,567253,
-666470,425128,567333,
-666734,425195,567449,
-666879,425270,567620,
-666914,425293,567709,
-666848,425387,567833,
-666700,425401,567828,
-666516,425430,568013,
-666347,425496,567984,
-666151,425510,568056,
-665689,425567,568212,
-664544,425567,568270,
-662360,425653,568347,
-659214,425659,568312,
-655866,425704,568433,
-653633,425709,568564,
-653817,425744,568592,
-656962,425759,568578,
-662403,425866,568674,
-668466,425817,568736,
-673270,425886,568792,
-675638,425850,568871,
-675554,425880,568931,
-673907,426013,569055,
-671819,426049,569131,
-670041,426066,569205,
-668779,426058,569282,
-667903,426140,569373,
-667228,426195,569404,
-666659,426200,569490,
-666175,426168,569457,
-665762,426242,569570,
-665399,426265,569648,
-665072,426236,569626,
-664772,426262,569732,
-664479,426184,569669,
-664145,426093,569537,
-663733,425883,569231,
-663256,425525,568844,
-662787,425115,568300,
-662412,424548,567543,
-662175,423700,566405,
-662047,422575,564864,
-661936,421215,563012,
-661716,419767,561034,
-661272,418302,558925,
-660557,416748,556636,
-659625,415188,554460,
-658623,413748,552327,
-657712,412525,550516,
-656979,411615,549068,
-656413,410929,548149,
-655944,410560,547476,
-655494,410170,546916,
-655001,409955,546565,
-654418,409842,546447,
-653732,409803,546340,
-652997,409871,546493,
-652345,410002,546694,
-651943,410255,547054,
-651923,410443,547450,
-652318,410786,547838,
-653056,411177,548477,
-653984,411629,549123,
-654929,412124,549885,
-655758,412677,550749,
-656412,413379,551695,
-656903,414089,552678,
-657268,414826,553811,
-657539,415615,554904,
-657747,416433,555999,
-657941,417249,557191,
-658189,418059,558246,
-658549,418789,559259,
-659023,419547,560219,
-659550,420124,561084,
-660022,420620,561765,
-660315,421085,562391,
-660329,421463,562925,
-660021,421765,563397,
-659425,422075,563842,
-658659,422312,564172,
-657885,422552,564519,
-657241,422754,564764,
-656779,422979,565100,
-656443,423115,565366,
-656125,423248,565621,
-655761,423451,565833,
-655410,423571,566053,
-655225,423705,566204,
-655333,423754,566386,
-655726,423906,566621,
-656235,424007,566721,
-656633,424082,566899,
-656762,424198,566967,
-656617,424224,567188,
-656330,424385,567324,
-656078,424381,567451,
-655969,424489,567522,
-655985,424521,567646,
-656030,424601,567760,
-656035,424653,567838,
-656021,424758,567985,
-656057,424826,568161,
-656152,424876,568275,
-656229,424928,568283,
-656209,424925,568329,
-656116,425007,568442,
-656055,425026,568487,
-656030,425084,568600,
-655762,425115,568726,
-654729,425157,568698,
-652495,425155,568817,
-649169,425231,568879,
-645636,425299,569040,
-643325,425338,569134,
-643537,425360,569186,
-646695,425443,569252,
-652000,425485,569324,
-657736,425507,569485,
-662089,425538,569513,
-663999,425585,569597,
-663537,425613,569650,
-661630,425655,569775,
-659391,425709,569830,
-657541,425752,569848,
-656261,425737,569908,
-655416,425797,570047,
-654860,425822,570114,
-654540,425860,570086,
-654413,425834,570177,
-654364,425930,570330,
-654232,426000,570396,
-653926,425996,570452,
-653474,426042,570493,
-652969,425945,570477,
-652479,425848,570357,
-652029,425748,570204,
-651652,425496,569926,
-651429,425200,569526,
-651429,424764,568999,
-651611,424229,568338,
-651783,423678,567480,
-651706,422768,566290,
-651253,421574,564691,
-650497,420282,562827,
-649641,418981,561128,
-648864,417747,559426,
-648215,416557,557639,
-647644,415305,555748,
-647090,414214,554121,
-646554,413233,552823,
-646088,412498,551694,
-645724,411903,550802,
-645420,411495,550194,
-645070,411341,549931,
-644590,411209,549858,
-643999,411277,549915,
-643445,411444,550082,
-643125,411616,550473,
-643158,411920,550805,
-643507,412201,551279,
-644014,412606,551856,
-644534,413038,552572,
-645025,413579,553406,
-646686,415591,554267,
-647168,416360,555232,
-647492,417089,556277,
-647701,417776,557246,
-647898,418519,558217,
-648154,419217,559261,
-648457,419845,560311,
-648728,420345,561263,
-648879,420896,562086,
-648863,421337,562867,
-648713,421655,563557,
-648528,421923,564087,
-648414,422233,564548,
-648397,422496,565039,
-648416,422685,565442,
-648388,422839,565781,
-648308,423045,566097,
-648259,423214,566338,
-648317,423303,566596,
-648456,423459,566858,
-648555,423615,567095,
-648518,423726,567310,
-648361,423850,567557,
-648193,423950,567705,
-648114,424055,567895,
-648150,424222,568072,
-648277,424290,568289,
-648472,424370,568410,
-648719,424462,568609,
-648966,424549,568791,
-649125,424646,568890,
-649134,424715,569009,
-649016,424778,569114,
-648868,424822,569298,
-648781,424881,569452,
-648786,424927,569531,
-648877,424985,569595,
-649047,425032,569677,
-649288,425029,569815,
-649547,425045,569871,
-649724,425128,569953,
-649719,425140,569962,
-649467,425169,570106,
-648899,425252,570184,
-647859,425267,570259,
-646136,425265,570338,
-643690,425278,570422,
-640957,425377,570500,
-640919,425386,570740,
-645214,425413,570802,
-650244,425528,570848,
-654381,425511,570855,
-656494,425497,570965,
-656393,425548,570985,
-654720,425528,570999,
-652460,425553,571055,
-650431,425713,571204,
-649010,425681,571299,
-648169,425725,571419,
-647672,425713,571420,
-647295,425810,571572,
-646932,425789,571601,
-646592,425873,571714,
-646333,425952,571779,
-646197,425916,571817,
-646169,425974,571898,
-646168,425986,571915,
-646084,425936,571870,
-645849,425956,571900,
-645479,425861,571842,
-645061,425634,571535,
-644680,425344,571227,
-644352,425027,570769,
-644037,424518,570190,
-643705,423932,569325,
-643375,423093,568150,
-643078,421950,566637,
-642800,420633,564792,
-642463,419213,562894,
-641990,417952,560982,
-641369,416615,559113,
-640669,415228,557103,
-639991,413959,555175,
-639406,412922,553658,
-638941,411992,552392,
-638589,411350,551331,
-638326,410838,550584,
-638116,410563,550136,
-637913,410362,549851,
-637685,410361,549762,
-637432,410403,549864,
-637190,410483,549905,
-637030,410670,550210,
-637045,410862,550575,
-637316,411145,550960,
-637872,411463,551413,
-638650,411880,552088,
-639509,412347,552767,
-640292,412836,553521,
-640914,413499,554451,
-641403,414116,555332,
-641853,414767,556325,
-642318,415502,557435,
-642747,416243,558414,
-643008,417004,559495,
-643004,417781,560451,
-642774,418441,561433,
-642471,419123,562347,
-642243,419702,563169,
-642136,420259,563856,
-642101,420630,564432,
-642084,421044,564964,
-642088,421359,565416,
-642151,421628,565777,
-642283,421859,566106,
-642423,421992,566334,
-642467,422229,566718,
-642336,422371,566946,
-642052,422622,567186,
-641750,422718,567424,
-641604,422858,567668,
-641704,423047,567885,
-641983,423127,567966,
-642264,423256,568162,
-642410,423331,568264,
-642422,423486,568595,
-642408,423574,568693,
-642452,423627,568750,
-642539,423721,568991,
-642596,423848,569074,
-642597,423901,569222,
-642589,423971,569391,
-642628,424062,569519,
-642701,424151,569587,
-642739,424186,569732,
-642699,424167,569772,
-642623,424285,569879,
-642597,424322,569962,
-642658,424394,570101,
-642747,424390,570174,
-642719,424464,570297,
-642383,424512,570361,
-641519,424566,570408,
-639944,424576,570544,
-637664,424643,570603,
-635085,424667,570760,
-633051,424721,570794,
-632566,424786,570872,
-634264,424817,570956,
-637946,424883,571084,
-642545,424922,571090,
-646602,424934,571215,
-648958,424990,571277,
-649256,424982,571282,
-647969,424951,571294,
-646016,425051,571416,
-644255,425063,571511,
-643138,425097,571551,
-642659,425130,571604,
-642530,425189,571742,
-642432,425228,571794,
-642188,425259,571869,
-641802,425334,571996,
-641375,425301,571998,
-641004,425394,572134,
-640723,425424,572198,
-640501,425446,572205,
-640285,425408,572165,
-640045,425316,572077,
-639786,425087,571867,
-639539,424854,571544,
-639331,424517,571092,
-639157,423981,570500,
-638984,423443,569676,
-638776,422586,568437,
-638525,421387,566805,
-638240,420002,565024,
-637916,418610,563128,
-637504,417267,561099,
-636944,415903,559069,
-636232,414470,557080,
-635460,413238,555223,
-634769,412116,553603,
-634245,411210,552150,
-633858,410514,551127,
-633500,410019,550411,
-633089,409723,549941,
-632630,409567,549663,
-632187,409517,549595,
-631829,409569,549708,
-631599,409618,549766,
-631526,409786,549974,
-631637,409959,550352,
-631946,410264,550807,
-632427,410628,551249,
-633023,411006,551877,
-633659,411472,552561,
-634264,412029,553263,
-634785,412576,554234,
-635199,413236,555227,
-635522,413955,556243,
-635802,414732,557262,
-636104,415465,558292,
-636471,416247,559394,
-636913,417066,560399,
-637395,417776,561442,
-637848,418442,562413,
-638189,419051,563137,
-638360,419583,564006,
-638371,420038,564534,
-638292,420386,565053,
-638203,420721,565514,
-638132,421026,565935,
-638055,421243,566320,
-637949,421517,566650,
-637836,421683,566974,
-637763,421878,567258,
-637751,422079,567523,
-637762,422212,567750,
-637737,422392,568022,
-637653,422528,568183,
-637552,422698,568425,
-637494,422784,568589,
-637505,422899,568768,
-637578,423028,568918,
-637701,423149,569177,
-637867,423218,569311,
-638052,423340,569477,
-638196,423415,569612,
-638254,423452,569696,
-638261,423535,569849,
-638335,423573,569930,
-638581,423637,570060,
-638992,423703,570198,
-639446,423751,570273,
-639803,423807,570340,
-640016,423879,570444,
-640137,423943,570607,
-640251,423973,570630,
-640398,423989,570779,
-640542,424084,570873,
-640561,424178,570929,
-640221,424187,570979,
-639208,424218,571196,
-637285,424253,571235,
-634580,424317,571374,
-630592,424478,571444,
-633635,424511,571453,
-638558,424566,571582,
-643881,424627,571678,
-648013,424629,571774,
-649965,424689,571872,
-649680,424688,571934,
-647873,424722,572008,
-645559,424794,572023,
-643569,424842,572142,
-642273,424849,572279,
-641607,424960,572337,
-641308,425018,572473,
-641162,425078,572514,
-641109,425084,572638,
-641171,425138,572723,
-641342,425171,572774,
-641554,425160,572834,
-641743,425050,572923,
-641891,424987,572939,
-642018,424792,572853,
-642114,424510,572740,
-642136,424164,572507,
-642040,423585,572133,
-641822,422869,571696,
-641497,421816,570888,
-641079,420466,569935,
-640590,418945,568526,
-640086,417510,566628,
-639662,415944,564534,
-639373,414419,562475,
-639173,412937,560194,
-638932,411713,557968,
-638545,410646,555780,
-638023,409753,553934,
-637477,409195,552333,
-637024,408685,550959,
-636706,408433,550043,
-636479,408281,549438,
-636268,408223,548976,
-636021,408180,548655,
-635743,408214,548489,
-635516,408359,548453,
-635476,408438,548504,
-635730,408703,548653,
-636266,408956,548963,
-636941,409352,549313,
-637577,409714,549780,
-639078,410202,551509,
-639705,410658,552304,
-640381,411191,553101,
-641018,411842,554024,
-641592,412538,555018,
-642142,413214,556085,
-642707,414021,557037,
-643269,414753,558126,
-643769,415519,559275,
-644177,416341,560321,
-644510,416980,561331,
-644801,417735,562318,
-645048,418387,563228,
-645217,418890,563891,
-645286,419366,564528,
-645267,419773,565147,
-645200,420143,565600,
-645128,420426,566082,
-645089,420650,566336,
-645108,420968,566720,
-645177,421127,566910,
-645242,421228,567182,
-645237,421337,567422,
-645146,421502,567635,
-645037,421611,567842,
-645002,421773,568054,
-645077,421842,568174,
-645229,421937,568320,
-645421,422079,568528,
-645680,422113,568638,
-646075,422237,568802,
-646618,422307,568920,
-647212,422419,569091,
-647700,422499,569261,
-647986,422494,569290,
-648087,422613,569474,
-648108,422677,569567,
-648153,422795,569660,
-648291,422790,569843,
-648538,422833,569887,
-648862,422878,569930,
-649179,422937,570051,
-649381,423001,570054,
-649401,423010,570191,
-649221,422996,570226,
-648794,423090,570331,
-647940,423099,570409,
-646377,423173,570470,
-643971,423149,570530,
-641070,423188,570598,
-638620,423236,570727,
-637853,423295,570781,
-639646,423353,570903,
-643929,423379,570961,
-649553,423442,571031,
-654762,423448,571056,
-658016,423500,571201,
-658690,423617,571425,
-657256,423654,571426,
-654876,423739,571558,
-652720,423785,571654,
-651432,423847,571682,
-651023,423842,571802,
-651124,423882,571877,
-651356,423921,571986,
-651542,423999,572117,
-651705,424047,572218,
-651937,424031,572287,
-652264,424155,572406,
-652605,424097,572369,
-652814,424100,572351,
-652778,423948,572189,
-652484,423823,572010,
-652037,423578,571729,
-651596,423200,571275,
-651284,422712,570614,
-651127,422043,569668,
-651067,421040,568230,
-651035,419643,566362,
-651005,418095,564310,
-650984,416617,562112,
-650942,415083,559875,
-650784,413544,557638,
-650403,412031,555424,
-649779,410775,553576,
-648995,409678,551845,
-648181,408779,550502,
-647428,408167,549574,
-646765,407769,548966,
-646205,407527,548501,
-645780,407275,548168,
-645526,407235,547947,
-645439,407123,547918,
-645468,407104,547949,
-645549,407261,548034,
-645641,407379,548320,
-645749,407641,548681,
-645928,407916,549128,
-646276,408238,549621,
-646879,408665,550241,
-647739,409126,550977,
-648738,409664,551866,
-649700,410233,552716,
-650509,410932,553630,
-651180,411610,554662,
-651809,412375,555708,
-652457,413170,556874,
-653092,413850,557914,
-653624,414657,559076,
-653987,415474,560113,
-654180,416198,561043,
-654240,416882,561986,
-654205,417459,562870,
-654110,418040,563634,
-654000,418469,564235,
-653933,418825,564779,
-653947,419172,565211,
-654053,419458,565660,
-654242,419622,566014,
-654495,419883,566332,
-654773,420071,566640,
-654998,420298,566968,
-655056,420407,567122,
-654863,420594,567367,
-654426,420747,567657,
-653863,420887,567907,
-653350,420989,568040,
-653038,421087,568208,
-652998,421234,568410,
-653235,421326,568668,
-653694,421397,568723,
-654278,421439,568907,
-654862,421599,569066,
-655344,421661,569151,
-655686,421690,569240,
-655927,421780,569385,
-656119,421911,569568,
-656273,421961,569722,
-656360,422028,569770,
-656377,422105,569869,
-656382,422137,569991,
-656466,422206,570122,
-656675,422216,570171,
-656962,422252,570236,
-657230,422359,570373,
-657402,422367,570473,
-657425,422395,570528,
-657174,422387,570580,
-656360,422464,570717,
-654605,422525,570763,
-651746,422545,570819,
-648211,422522,570922,
-645121,422571,571050,
-643913,422587,571052,
-645587,422613,571108,
-650053,422697,571163,
-656031,422678,571313,
-661631,422766,571300,
-665274,422748,571389,
-666361,422811,571436,
-665348,422852,571593,
-663279,422911,571686,
-661165,422997,571774,
-659585,422993,571852,
-658645,423088,571951,
-658170,423107,572083,
-657923,423167,572187,
-657751,423229,572248,
-657610,423257,572253,
-657521,423243,572400,
-657487,423240,572306,
-657440,423236,572326,
-657259,423102,572100,
-656876,422845,571886,
-656355,422531,571395,
-655877,422051,570806,
-655612,421385,570007,
-655588,420526,568716,
-655680,419220,566914,
-655717,417693,564843,
-655602,416077,562522,
-655338,414472,560101,
-654970,412915,557810,
-654525,411286,555446,
-654021,409887,553338,
-653497,408671,551589,
-653011,407714,550019,
-652588,407030,548898,
-652190,406517,548094,
-651749,406210,547578,
-651218,405884,547100,
-650606,405774,546873,
-649959,405677,546794,
-649315,405691,546716,
-648703,405720,546849,
-648166,405906,547104,
-647785,406108,547450,
-647670,406388,547906,
-649125,407575,548372,
-649862,408155,548960,
-650563,408683,549649,
-651271,409297,550431,
-652066,409978,551244,
-652952,410746,552279,
-653813,411587,553263,
-654481,412376,554412,
-654858,413210,555527,
-654985,414010,556642,
-655008,414756,557838,
-655083,415486,559019,
-655282,416142,560008,
-655581,416710,560986,
-655898,417178,561906,
-656159,417634,562728,
-656337,417968,563327,
-656447,418210,563902,
-656537,418450,564399,
-656653,418699,564795,
-656802,418906,565179,
-656926,419107,565497,
-656915,419222,565813,
-656670,419384,566066,
-656184,419509,566296,
-655564,419712,566523,
-654973,419794,566843,
-654541,419931,566948,
-654309,420037,567118,
-654253,420135,567351,
-654337,420311,567603,
-654552,420396,567714,
-654892,420435,567905,
-655311,420521,568004,
-655710,420628,568236,
-655985,420732,568379,
-656097,420780,568442,
-656094,420806,568614,
-656061,420887,568787,
-656041,420908,568815,
-656014,420999,568927,
-655954,421079,569001,
-655889,421114,569200,
-655899,421201,569301,
-656038,421260,569342,
-656269,421262,569390,
-656478,421300,569560,
-656573,421315,569658,
-656171,421315,569844,
-655405,421380,569946,
-653680,421434,570066,
-650758,421451,570041,
-647050,421540,570206,
-643726,421521,570310,
-642293,421618,570328,
-643806,421622,570385,
-648193,421668,570455,
-654180,421697,570599,
-659887,421718,570565,
-663722,421756,570701,
-665016,421841,570803,
-664089,421856,570830,
-661848,421905,570949,
-659254,421924,571056,
-656958,422052,571167,
-655216,422080,571281,
-654000,422145,571338,
-653174,422155,571446,
-652628,422219,571550,
-652317,422302,571667,
-652222,422308,571758,
-652284,422320,571844,
-652397,422428,571934,
-652451,422447,571988,
-652376,422425,571903,
-652149,422385,571892,
-651761,422266,571830,
-651222,422022,571515,
-650596,421827,571202,
-650019,421409,570657,
-649630,420947,570177,
-649444,420340,569242,
-649302,419385,567987,
-648971,418208,566351,
-648328,416894,564510,
-647468,415552,562654,
-646633,414133,560684,
-646031,412866,558661,
-645702,411577,556900,
-645525,410440,555198,
-645321,409428,553665,
-644953,408599,552450,
