ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
676649,297521,299223,
676525,297621,299364,
676648,297750,299535,
676875,297951,299705,
677146,298031,299930,
677466,298239,300079,
677788,298433,300319,
677940,298593,300575,
677729,298766,300813,
677121,299002,301098,
676318,299233,301342,
675627,299426,301618,
675258,299696,301887,
675237,299962,302201,
675456,300228,302523,
675776,300469,302878,
676081,300685,303179,
676293,301011,303518,
676385,301232,303796,
676386,301484,304161,
676354,301770,304542,
676328,302044,304861,
676311,302245,305195,
676310,302484,305533,
676369,302761,305827,
676527,302995,306093,
676750,303227,306453,
676924,303414,306693,
676949,303638,306976,
676847,303797,307195,
676766,304021,307480,
676843,304129,307726,
677069,304308,307957,
677285,304444,308106,
677309,304595,308309,
677082,304634,308496,
676690,304766,308677,
676278,304882,308798,
675568,305146,308926,
675486,305184,309069,
675465,305203,309221,
675516,305282,309322,
675649,305317,309363,
675828,305342,309475,
675945,305392,309573,
675866,305464,309624,
675554,305523,309745,
675165,305535,309822,
674979,305589,309994,
675188,305654,310003,
675722,305637,310126,
676325,305707,310149,
676812,305753,310187,
677272,305859,310299,
677972,305862,310371,
679070,305992,310520,
680420,306064,310626,
681642,306173,310731,
682369,306254,310829,
682429,306348,310971,
681828,306432,311117,
680647,306495,311224,
679015,306587,311346,
677157,306718,311515,
675416,306789,311652,
674155,306918,311779,
673601,306978,311881,
673752,307056,312004,
674389,307149,312122,
675180,307218,312307,
675811,307363,312398,
676116,307469,312535,
676144,307551,312700,
676107,307722,312857,
676215,307827,313063,
676526,307834,313233,
676936,307770,313356,
677289,307648,313398,
677483,307421,313331,
677487,307077,313146,
677309,306574,312910,
677008,306011,312430,
676735,305369,311846,
676701,304590,311150,
677057,303747,310262,
677757,302944,309206,
679518,302189,306115,
679575,301478,305293,
679555,300778,304506,
679663,300281,303842,
680017,299717,303176,
680604,299285,302625,
681295,298915,302148,
681923,298553,301667,
682380,298225,301263,
682650,297979,300899,
682762,297776,300569,
682718,297658,300383,
682488,297505,300137,
682082,297380,299970,
681594,297299,299826,
681154,297176,299739,
680829,297179,299692,
680568,297151,299642,
680271,297150,299615,
679895,297155,299618,
679471,297179,299674,
679023,297172,299653,
678513,297296,299796,
677902,297344,299846,
677268,297432,299928,
676818,297531,300093,
676734,297612,300225,
676995,297796,300447,
677371,297925,300593,
677616,298114,300812,
677671,298295,301048,
677666,298495,301314,
677748,298773,301574,
677924,299013,301812,
678078,299177,302175,
678115,299503,302502,
678038,299764,302799,
677905,299981,303127,
677749,300276,303469,
677570,300557,303792,
677408,300833,304147,
677353,301074,304529,
677485,301361,304839,
677791,301626,305189,
678164,301854,305588,
678476,302197,305924,
678630,302455,306278,
678586,302730,306671,
678362,303018,306983,
678043,303174,307312,
677767,303436,307539,
677654,303647,307849,
677722,303796,308149,
677874,304005,308351,
677995,304142,308597,
678048,304342,308831,
678084,304434,309000,
678147,304584,309165,
678198,304712,309363,
678132,304824,309545,
677870,304925,309661,
677431,304974,309804,
676918,305097,309951,
676450,305131,310022,
676114,305203,310154,
675941,305261,310292,
675908,305304,310339,
675940,305370,310451,
675961,305378,310544,
675956,305457,310628,
675992,305448,310620,
676157,305539,310778,
676473,305514,310817,
676864,305578,310885,
677217,305613,310976,
677454,305671,311042,
677557,305714,311160,
677554,305790,311225,
677541,305823,311295,
677698,305867,311360,
678236,305913,311454,
679221,305987,311560,
680426,306011,311696,
681398,306112,311779,
681720,306190,311827,
681267,306243,311973,
680221,306354,312067,
678891,306392,312264,
677531,306572,312359,
676318,306647,312471,
675406,306679,312624,
674919,306802,312741,
674852,306888,312930,
675043,307040,313055,
675292,307136,313171,
675512,307239,313341,
675751,307388,313499,
676062,307396,313676,
676403,307588,313827,
676685,307669,313988,
676887,307783,314128,
677066,307812,314213,
677252,307897,314313,
677372,307796,314251,
677330,307673,314066,
677160,307362,313774,
677052,307083,313299,
677201,306611,312748,
677637,306068,312013,
678202,305329,311198,
678699,304584,310208,
679030,303810,309170,
679218,302949,308106,
679332,302164,307009,
679443,301369,306030,
679632,300647,305210,
679983,300032,304447,
680527,299510,303784,
681190,299043,303178,
681833,298644,302720,
682351,298315,302252,
682732,297997,301835,
683005,297682,301449,
683170,297487,301195,
683189,297279,300938,
683046,297116,300700,
682781,297008,300526,
682462,296926,300419,
682130,296885,300301,
681789,296795,300184,
681437,296751,300125,
681083,296720,300097,
680735,296732,300093,
680406,296748,300093,
680139,296768,300165,
680003,296865,300210,
680025,296917,300344,
680124,297056,300489,
680134,297119,300555,
679937,297295,300776,
679571,297419,300922,
679189,297608,301180,
678914,297777,301318,
678740,297920,301642,
678581,298163,301905,
678396,298420,302167,
678228,298680,302495,
678135,298916,302812,
678115,299199,303139,
678116,299500,303493,
678105,299795,303921,
678084,300050,304260,
678043,300373,304659,
677927,300677,305008,
677695,300978,305401,
677384,301281,305794,
677098,301533,306170,
676909,301804,306492,
676795,302064,306794,
676697,302330,307194,
676612,302537,307501,
676612,302721,307700,
676757,302936,308020,
677013,303105,308268,
677273,303256,308524,
677466,303378,308739,
677613,303525,308907,
677776,303675,309116,
677980,303782,309224,
678177,303891,309367,
678304,303959,309484,
678327,304036,309653,
678234,304099,309751,
678004,304106,309852,
677617,304162,309875,
677117,304181,309984,
676628,304250,310064,
676287,304280,310095,
676154,304300,310169,
676187,304355,310270,
676301,304350,310291,
676430,304388,310366,
676524,304392,310410,
676524,304452,310484,
676380,304509,310497,
676131,304549,310596,
675927,304594,310670,
675942,304605,310727,
676244,304614,310744,
676731,304716,310859,
677215,304750,310946,
677557,304872,311102,
677776,304949,311174,
678054,304995,311282,
678653,305070,311413,
679731,305081,311504,
681168,305227,311600,
682513,305277,311726,
681392,305502,311818,
679432,305599,311930,
677461,305670,312072,
675894,305812,312182,
674942,305901,312331,
674662,305956,312470,
674961,306098,312630,
675585,306224,312722,
676180,306323,312911,
676487,306419,313135,
676490,306583,313350,
676389,306662,313426,
676395,306744,313551,
676579,306855,313740,
676868,306897,313901,
677173,306896,313978,
677467,306815,314062,
677757,306611,314044,
678023,306284,313975,
678218,305893,313775,
678324,305358,313388,
678381,304742,312889,
678433,303960,312169,
678458,303111,311379,
678393,302227,310366,
678241,301335,309295,
678137,300568,308153,
678272,299801,307047,
678718,299185,306029,
679354,298574,305174,
679975,298038,304342,
680473,297556,303619,
680889,297188,303039,
681310,296824,302401,
681738,296545,301940,
682085,296288,301418,
682270,296029,301068,
682295,295826,300722,
682199,295650,300337,
681983,295478,300090,
681609,295398,299816,
681087,295301,299643,
680519,295240,299500,
680038,295226,299347,
679697,295221,299258,
679429,295192,299223,
679119,295185,299155,
678711,295308,299088,
677509,295297,299251,
677331,295386,299335,
677232,295470,299397,
677132,295571,299544,
676986,295679,299703,
676819,295836,299891,
676704,296002,300079,
676682,296162,300288,
676713,296405,300511,
676722,296558,300770,
676698,296825,301079,
676737,297032,301375,
676941,297314,301648,
677271,297591,301933,
677536,297814,302287,
677554,298097,302658,
677338,298426,302986,
677097,298685,303307,
677048,298981,303703,
677229,299276,304066,
677498,299558,304483,
677686,299858,304821,
677737,300174,305176,
677706,300459,305612,
677676,300735,305943,
677689,300967,306296,
677748,301181,306628,
677832,301416,306941,
677893,301655,307229,
677883,301845,307445,
677801,302019,307742,
677723,302174,307976,
677745,302355,308166,
677884,302504,308376,
678051,302572,308570,
678126,302728,308710,
678061,302808,308859,
677897,302906,308983,
677695,302974,309174,
677487,303013,309245,
677289,303046,309342,
677135,303132,309429,
677051,303202,309528,
676993,303267,309583,
676856,303242,309640,
676566,303270,309708,
676182,303283,309788,
675860,303299,309847,
675723,303350,309927,
675777,303378,309955,
675968,303437,310011,
676273,303432,310101,
676697,303437,310147,
677175,303471,310181,
677568,303533,310255,
677813,303601,310369,
678092,303642,310472,
678773,303703,310542,
680113,303712,310673,
681971,303864,310738,
683815,303922,310872,
685019,304000,310938,
685183,304053,311067,
684257,304168,311196,
682466,304228,311259,
680196,304243,311382,
677914,304384,311492,
676073,304473,311611,
674973,304508,311811,
674658,304621,311915,
674936,304693,312049,
675526,304833,312219,
676190,304905,312298,
676763,304996,312455,
677127,305051,312632,
677218,305190,312773,
677092,305321,312965,
676928,305444,313107,
676924,305488,313176,
