ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-521465,438837,497947,
-521583,438740,497816,
-522011,438658,497750,
-522425,438547,497623,
-522510,438476,497529,
-522189,438362,497413,
-521662,438221,497260,
-521259,438138,497132,
-521243,437975,497041,
-521701,437927,496995,
-522533,437808,496871,
-523498,437683,496735,
-524289,437567,496690,
-524628,437464,496577,
-524392,437314,496486,
-523688,437208,496312,
-522814,437127,496263,
-522122,437033,496178,
-521840,436977,496146,
-521983,436848,496009,
-522401,436816,495932,
-522919,436751,495889,
-523439,436711,495889,
-523939,436693,495838,
-524400,436659,495797,
-524759,436592,495712,
-524920,436593,495724,
-524830,436560,495638,
-524531,436556,495623,
-524149,436523,495596,
-523832,436548,495553,
-523684,436526,495544,
-523747,436484,495500,
-524020,436443,495460,
-524478,436421,495400,
-525044,436431,495436,
-525548,436420,495398,
-525771,436358,495386,
-525603,436422,495387,
-525180,436345,495355,
-524856,436391,495317,
-524967,436340,495340,
-525578,436391,495383,
-526434,436330,495375,
-527184,436330,495324,
-527662,436357,495315,
-527967,436313,495395,
-528281,436307,495430,
-528649,436358,495474,
-528928,436413,495524,
-528945,436405,495583,
-528685,436415,495562,
-528320,436439,495623,
-528086,436494,495695,
-528125,436508,495745,
-528426,436586,495826,
-528867,436612,495775,
-529283,436622,495859,
-529526,436710,495907,
-529523,436691,495938,
-529316,436666,495925,
-529054,436718,495965,
-528914,436819,496007,
-528994,436813,496071,
-529268,436823,496059,
-529628,436857,496091,
-529956,436920,496133,
-530180,436899,496217,
-530282,436905,496158,
-530294,436944,496199,
-530283,437013,496165,
-530319,437025,496223,
-530433,437071,496172,
-530605,437054,496190,
-530802,437070,496310,
-531003,437104,496274,
-531183,437080,496306,
-531299,437133,496303,
-531303,437134,496326,
-531201,437153,496309,
-531067,437127,496387,
-530968,437194,496393,
-530888,437212,496473,
-530736,437222,496459,
-530449,437289,496544,
-530073,437309,496520,
-529730,437311,496585,
-529509,437382,496625,
-529425,437423,496628,
-529467,437454,496683,
-529649,437490,496738,
-529964,437441,496785,
-530304,437542,496819,
-530479,437529,496730,
-530360,437649,496824,
-530005,437657,496831,
-529625,437671,496867,
-529409,437614,496841,
-529388,437746,496878,
-529459,437692,496894,
-529507,437732,496867,
-529501,437784,496880,
-529481,437779,496898,
-529492,437815,496966,
-529533,437869,497018,
-529545,437828,496979,
-529410,437928,497026,
-528981,437880,497060,
-528175,437952,497094,
-527088,437953,497082,
-526026,437930,497095,
-525704,438023,497193,
-526380,437988,497155,
-527099,438056,497186,
-527803,438113,497236,
-528494,438058,497232,
-529112,438133,497265,
-529527,438139,497269,
-529645,438147,497335,
-529498,438197,497376,
-529217,438223,497431,
-528936,438279,497367,
-528722,438285,497464,
-528593,438276,497557,
-528555,438354,497496,
-528626,438351,497522,
-528790,438359,497650,
-528977,438355,497650,
-529086,438380,497587,
-529045,438344,497606,
-528854,438327,497649,
-528571,438260,497648,
-528278,438052,497577,
-528052,437903,497409,
-527959,437641,497144,
-528022,437279,496872,
-528185,436965,496470,
-528329,436651,496034,
-528351,436362,495515,
-528243,435998,495063,
-528093,435673,494468,
-527992,435383,493997,
-527947,435078,493503,
-527903,434769,493019,
-527827,434498,492574,
-527750,434228,492016,
-527708,433954,491545,
-527668,433739,491130,
-527538,433553,490678,
-527275,433406,490334,
-526960,433240,489950,
-526753,433093,489682,
-526747,433053,489374,
-526865,432906,489163,
-526909,432785,488906,
-526711,432686,488681,
-526261,432663,488514,
-525707,432485,488359,
-525245,432417,488113,
-525035,432340,487597,
-525205,432240,487464,
-525441,432195,487351,
-525747,432129,487208,
-526087,432074,487076,
-526385,432004,486977,
-526587,431954,486812,
-526728,431876,486731,
-526918,431767,486548,
-527231,431733,486462,
-527616,431648,486338,
-527908,431564,486188,
-527956,431506,486028,
-527744,431462,485946,
-527408,431393,485767,
-527143,431304,485633,
-527108,431204,485496,
-527372,431056,485367,
-527898,431025,485276,
-528546,431035,485151,
-529111,430927,485073,
-529426,430895,484993,
-529472,430805,484822,
-529391,430767,484731,
-529368,430722,484614,
-529461,430693,484571,
-529550,430671,484547,
-529455,430569,484460,
-529114,430634,484453,
-528649,430599,484433,
-528278,430605,484436,
-528158,430616,484417,
-528300,430502,484324,
-528580,430531,484317,
-528821,430573,484267,
-528891,430554,484242,
-528771,430527,484191,
-528569,430545,484132,
-528437,430484,484103,
-528428,430435,484018,
-528446,430468,484009,
-528344,430387,483987,
-528096,430447,483919,
-527863,430333,483836,
-527854,430320,483759,
-528111,430264,483759,
-528451,430251,483715,
-528618,430188,483545,
-528501,430135,483508,
-528208,430114,483451,
-527954,430072,483339,
-527889,430074,483223,
-528025,430062,483203,
-528277,430012,483206,
-528539,429975,483099,
-528728,429924,483014,
-528787,429916,482979,
-528700,429886,482932,
-528500,429834,482862,
-528262,429779,482812,
-528064,429885,482747,
-527940,429788,482750,
-527877,429737,482719,
-527849,429725,482659,
-527852,429730,482648,
-527904,429715,482601,
-528018,429724,482570,
-528183,429638,482541,
-528365,429651,482512,
-528501,429625,482488,
-528519,429584,482430,
-528368,429575,482417,
-528077,429594,482391,
-527769,429599,482425,
-527589,429650,482432,
-527603,429589,482411,
-527740,429603,482384,
-527860,429657,482441,
-527868,429691,482443,
-527766,429736,482490,
-527627,429725,482472,
-527512,429784,482505,
-527455,429785,482568,
-527475,429813,482522,
-527582,429867,482608,
-527752,429905,482663,
-527919,429910,482656,
-528009,429960,482629,
-527981,429870,482603,
-527830,429855,482664,
-527559,429861,482648,
-527179,429864,482605,
-526754,429897,482612,
-526419,429879,482672,
-526321,429820,482693,
-526522,429915,482682,
-526939,429860,482663,
-527383,429871,482759,
-527669,429930,482786,
-527714,429948,482747,
-527560,429919,482817,
-527327,429918,482782,
-527125,429982,482841,
-526984,429976,482795,
-526861,429993,482880,
-526697,430011,482955,
-526486,430002,482975,
-526296,430060,482919,
-526212,430039,482979,
-526264,430126,483023,
-526406,430088,483052,
-526574,430136,483033,
-526732,430093,483079,
-526863,430127,483085,
-526916,430120,483097,
-526802,430167,483111,
-526489,430166,483189,
-526090,430235,483205,
-525825,430213,483238,
-525842,430254,483227,
-526083,430271,483237,
-526315,430277,483299,
-526330,430292,483375,
-526096,430293,483329,
-525740,430333,483386,
-525414,430370,483432,
-525212,430341,483478,
-525189,430404,483507,
-525407,430416,483573,
-525901,430462,483629,
-526588,430507,483690,
-527251,430514,483657,
-527648,430579,483762,
-527673,430597,483812,
-527422,430559,483838,
-527106,430641,483915,
-526889,430624,483918,
-526795,430707,484040,
-526738,430719,484039,
-526630,430688,484000,
-526453,430743,484118,
-526243,430760,484188,
-526021,430802,484170,
-525735,430784,484209,
-525284,430852,484204,
-524602,430870,484248,
-523742,430912,484328,
-522875,430911,484327,
-522190,430978,484414,
-521783,431006,484475,
-521629,431041,484576,
-521665,431144,484583,
-521890,431049,484598,
-522356,431088,484704,
-523061,431087,484717,
-523859,431109,484730,
-524515,431116,484733,
-524878,431141,484832,
-524986,431230,484899,
-525005,431220,484949,
-525065,431285,484955,
-525160,431305,484998,
-525213,431310,485103,
-525187,431308,485108,
-525126,431380,485203,
-525087,431465,485293,
-525065,431496,485303,
-525009,431545,485377,
-524877,431567,485449,
-524674,431660,485541,
-524435,431636,485568,
-524191,431623,485480,
-523973,431475,485352,
-523814,431399,485197,
-523729,431222,484938,
