ECG_I,PPG_RED,PPG_IR,{'Hz': 250}
-670607,600211,625087,
-670515,600256,625212,
-670628,600413,625307,
-670703,600530,625369,
-670661,600582,625432,
-670560,600609,625475,
-670484,600723,625628,
-670433,600726,625674,
-670328,600802,625757,
-670104,600776,625890,
-669745,600825,626006,
-669215,600773,626064,
-668414,600917,626109,
-667283,600986,626091,
-665970,601094,626311,
-664863,601106,626382,
-664396,601173,626494,
-664792,601253,626591,
-665971,601186,626636,
-667639,601315,626881,
-669425,601442,626896,
-670949,601510,626964,
-671889,601618,627093,
-672097,601698,627173,
-671707,601811,627318,
-671070,601968,627456,
-670515,601882,627573,
-670145,602030,627753,
-669869,602219,627806,
-669596,602327,627885,
-669372,602382,628139,
-669290,602427,628225,
-669336,602515,628360,
-669364,602613,628453,
-669237,602695,628654,
-668969,602801,628786,
-668692,602865,628918,
-668520,602976,629097,
-668471,603061,629304,
-668503,603081,629467,
-668596,603230,629615,
-668734,603298,629769,
-668858,603353,629933,
-668874,603475,630152,
-668737,603462,630133,
-668513,603432,630257,
-668310,603374,630308,
-668172,603258,630213,
-668052,603034,630127,
-667903,602782,629979,
-667583,602471,628760,
-667504,602102,628114,
-667374,601801,627571,
-667258,601393,626948,
-667235,600958,626304,
-667285,600564,625622,
-667284,600147,625049,
-667146,599730,624318,
-666905,599386,623653,
-666658,598940,622871,
-666426,598522,622300,
-666144,598194,621672,
-665784,597837,621045,
-665438,597469,620515,
-665227,597217,620011,
-665144,596941,619555,
-665053,596627,619065,
-664846,596289,618664,
-664567,596241,618425,
-664341,596071,618087,
-664196,595956,617923,
-664026,595837,617623,
-663735,595670,617406,
-663384,595638,617242,
-663144,595548,617080,
-663113,595246,616914,
-663217,595301,616788,
-663305,595200,616749,
-663310,595131,616618,
-663288,595125,616572,
-663315,595107,616589,
-663402,595097,616623,
-663513,595144,616538,
-663643,594970,616434,
-663807,594955,616458,
-663986,594954,616482,
-664104,595053,616507,
-664119,595038,616509,
-664090,595037,616521,
-664134,595045,616525,
-664293,594962,616502,
-664486,594967,616474,
-664604,594984,616448,
-664630,595089,616522,
-664643,595003,616369,
-664704,595005,616354,
-664786,594991,616362,
-664832,595068,616364,
-664845,595004,616269,
-664875,594984,616191,
-664917,595004,616349,
-664875,595005,616304,
-664665,595004,616158,
-664328,595005,616229,
-664004,594939,616248,
-663787,595045,616253,
-663643,594988,616329,
-663492,595068,616429,
-663325,595141,616569,
-663211,595333,616751,
-663176,595294,616819,
-663145,595501,617039,
-663015,595621,617179,
-662783,595732,617356,
-662546,595779,617530,
-662387,595933,617842,
-662289,596101,617949,
-662197,596130,618036,
-662113,596218,618276,
-662092,596424,618477,
-662129,596431,618563,
-662114,596583,618768,
-661934,596675,618861,
-661620,596750,618971,
-661332,596747,619132,
-661204,596683,619208,
-661203,596807,619323,
-661178,596955,619411,
-661019,596919,619540,
-660748,597050,619619,
-660446,597031,619638,
-660155,597080,619796,
-659875,597198,619938,
-659643,597260,620028,
-659546,597296,620060,
-659622,597390,620180,
-659792,597516,620386,
-659922,597601,620470,
-659952,597631,620570,
-659933,597694,620678,
-659916,597817,620883,
-659861,597884,620933,
-659705,597939,621028,
-659508,598012,621184,
-659451,598122,621395,
-659662,598237,621502,
-660047,598332,621603,
-660355,598410,621752,
-660420,598506,622017,
-660290,598609,622082,
-660133,598550,622181,
-660027,598678,622370,
-659923,598849,622510,
-659775,598854,622718,
-659644,599001,622987,
-659626,599102,623099,
-659716,599256,623349,
-659804,599347,623494,
-659814,598668,623129,
-659802,598905,623874,
-659877,599497,624660,
-660056,599742,625044,
-660230,599957,625443,
-660299,600186,625841,
-660277,600374,626186,
-660242,600572,626539,
-660212,600699,626816,
-660127,600877,627155,
-659965,601123,627443,
-659824,601248,627704,
-659838,601407,627943,
-660018,601555,628192,
-660217,601804,628426,
-660257,601817,628644,
-660070,601768,628798,
