ECG_I_Filtered,ECG_I_mV,PPG_RED_Filtered,PPG_IR_Filtered,{'Hz': 250}
,,,,ecg_mv = (ecg_data - 11872) / (2 ** 24) * 1000 * 0.7867+ 0.0093
17519.2493228750,0.2741050214,-0.1493810790,-0.1730955577,
18480.3327108690,0.3191711576,-0.1910387507,-0.2171017236,
19323.1332724410,0.3586908969,-0.2323403732,-0.2607681016,
19946.2028700256,0.3879072372,-0.2728365811,-0.3036404018,
20287.3280243061,0.4039029280,-0.3120811377,-0.3452640061,
20340.4498926001,0.4063938641,-0.3496419851,-0.3852010024,
20159.8642562418,0.3979260277,-0.3851029582,-0.4230305522,
19849.7241527357,0.3833832562,-0.4180762161,-0.4583540668,
19536.4225124182,0.3686922371,-0.4482032600,-0.4908065936,
19330.3921593615,0.3590312732,-0.4751586725,-0.5200538742,
19295.7058122924,0.3574047966,-0.4986592640,-0.5458040985,
19440.2760855276,0.3641838375,-0.5184621309,-0.5678077333,
19729.2554899241,0.3777343632,-0.5343753507,-0.5858573875,
20113.2764338441,0.3957414794,-0.5462505278,-0.5998021958,
20555.7712241356,0.4164904911,-0.5539903457,-0.6095319667,
21045.7320671279,0.4394652323,-0.5575517560,-0.6149933267,
21591.1110696411,0.4650385849,-0.5569376893,-0.6161827971,
22199.3402400105,0.4935590431,-0.5522030537,-0.6131446223,
22858.2114891250,0.5244541578,-0.5434501027,-0.6059746625,
23529.8366314796,0.5559473149,-0.5308302331,-0.5948102230,
24161.4473862419,0.5855641584,-0.5145348573,-0.5798393281,
24706.6353783316,0.6111285544,-0.4947916516,-0.5612841049,
25144.8321395143,0.6316760274,-0.4718704372,-0.5394050865,
25487.6691095077,0.6477519868,-0.4460671899,-0.5144923055,
25768.8176371012,0.6609353151,-0.4177092007,-0.4868689654,
26022.1889812880,0.6728161443,-0.3871362442,-0.4568709525,
26259.6143124099,0.6839492493,-0.3547128315,-0.4248587569,
26457.3247133143,0.6932200826,-0.3208051729,-0.3911996748,
26556.2711805231,0.6978597788,-0.2857962069,-0.3562679850,
26473.8846254137,0.6939965930,-0.2500569942,-0.3204441379,
26122.4758754115,0.6775186944,-0.2139585342,-0.2840911984,
25427.7956751935,0.6449444632,-0.1778634201,-0.2475778219,
24344.0746879034,0.5941277305,-0.1421164274,-0.2112518791,
22863.5034963771,0.5247023052,-0.1070499510,-0.1754445559,
21019.7126043792,0.4382451543,-0.0729645000,-0.1404634417,
18884.2124378495,0.3381094714,-0.0401427858,-0.1065974406,
16554.8333461600,0.2288826169,-0.0088357743,-0.0740999861,
14138.0856033812,0.1155589612,0.0207283496,-0.0432053416,
11730.3994095585,0.0026602104,0.0483680940,-0.0141038890,
