ECG_I_Filtered,ECG_I_mV,PPG_RED_Filtered,PPG_IR_Filtered,{'Hz': 250}
,,,,ecg_mv = (ecg_data - 11872) / (2 ** 24) * 1000 * 0.7867+ 0.0093
4248.3256437701,-0.3481815164,0.0802564886,0.0401649278,
3835.9914603225,-0.3675162679,0.0819182503,0.0439255804,
3426.9538328059,-0.3866964406,0.0832757525,0.0474264809,
3040.0691657785,-0.4048378395,0.0843062612,0.0506427771,
2707.4737016597,-0.4204335648,0.0850066241,0.0535611167,
2468.3835131701,-0.4316447366,0.0853623654,0.0561668635,
2357.2544989787,-0.4368556843,0.0853771298,0.0584574614,
2380.6424512592,-0.4357590005,0.0850595925,0.0604306007,
2442.3431248517,-0.4328657958,0.0844249401,0.0620903378,
2490.0722377299,-0.4306277312,0.0834947737,0.0634538799,
2464.3054714714,-0.4318359600,0.0822998327,0.0645371425,
2318.1584717332,-0.4386889351,0.0808857991,0.0653674890,
2042.0668487320,-0.4516351403,0.0792943393,0.0659783186,
1789.1461777283,-0.4634948369,0.0775837994,0.0664076958,
1582.0719995150,-0.4732047468,0.0758197170,0.0667019526,
1437.0798209103,-0.4800035713,0.0740748843,0.0669113785,
1365.9251152543,-0.4833400847,0.0724188336,0.0670936515,
1367.4033229102,-0.4832707701,0.0709436284,0.0673091686,
1360.8698517686,-0.4835771310,0.0697322281,0.0676235238,
1329.1200777565,-0.4850659088,0.0688778447,0.0681016887,
1259.0293453490,-0.4883525315,0.0684670179,0.0688137954,
1149.1929680855,-0.4935028662,0.0685964250,0.0698285392,
1021.8862290889,-0.4994724032,0.0693550561,0.0712156335,
928.4243815882,-0.5038549203,0.0708289256,0.0730379265,
938.5626494445,-0.5033795270,0.0730995139,0.0753607352,
1115.7762276802,-0.4950698097,0.0762391941,0.0782381506,
1488.5802830115,-0.4775886644,0.0803100514,0.0817205957,
2030.2499543830,-0.4521892459,0.0853682756,0.0858524971,
2652.1403535066,-0.4230281994,0.0914496546,0.0906616685,
3209.3265654017,-0.3969011952,0.0985750531,0.0961739713,
3517.0836489393,-0.3824701658,0.1067511990,0.1023949219,
3381.3666373877,-0.3888340686,0.1159658635,0.1093224419,
2646.6505389613,-0.4232856221,0.1261862731,0.1169337474,
1255.5303373714,-0.4885166034,0.1373527341,0.1251996470,
-700.1190076203,-0.5802189061,0.1493960766,0.1340679470,
-2966.1425596471,-0.6864749576,0.1622066955,0.1434712235,
-5170.1854051791,-0.7898246735,0.1756745665,0.1533296479,
-6916.7326529648,-0.8717219752,0.1896473646,0.1635437528,
-7899.6694334695,-0.9178128382,0.2039612444,0.1740014364,
-7987.9608983125,-0.9219529110,0.2184333917,0.1845711508,
-7250.9322197033,-0.8873929184,0.2328550755,0.1951146324,
-5918.3885898752,-0.8249086496,0.2470106051,0.2054751090,
-4297.6552205184,-0.7489108833,0.2606610902,0.2154893408,
-2684.0573422115,-0.6732477070,0.2735550124,0.2249811778,
-1296.4402038519,-0.6081809878,0.2854470297,0.2337768549,
-251.4890720848,-0.5591822114,0.2960668679,0.2416881469,
428.6307692677,-0.5272907296,0.3051628854,0.2485328757,
790.2340197799,-0.5103348009,0.3124685265,0.2541252119,
918.0753629947,-0.5043401958,0.3177389602,0.2582927356,
908.4694669981,-0.5047906257,0.3207287206,0.2608612509,
846.2509849932,-0.5077081109,0.3212197279,0.2616714428,
785.9745558746,-0.5105345314,0.3190050895,0.2605794632,
740.5148048035,-0.5126661834,0.3139076022,0.2574556218,
682.7063437828,-0.5153768784,0.3057751938,0.2521919928,
563.4637722321,-0.5209682787,0.2944840256,0.2446989099,
342.8616775628,-0.5313125258,0.2799613125,0.2349166275,
20.9346357530,-0.5464079984,0.2621471977,0.2228109931,
-348.4827880778,-0.5637303412,0.2410425378,0.2083696620,
-671.0760390945,-0.5788570530,0.2166878654,0.1916205915,
-848.9705721730,-0.5871987009,0.1891490957,0.1726118701,
-823.4518513262,-0.5860021032,0.1585598794,0.1514291280,
