ECG_I_Filtered,ECG_I_mV,PPG_RED_Filtered,PPG_IR_Filtered,{'Hz': 250}
,,,,ecg_mv = (ecg_data - 11872) / (2 ** 24) * 1000 * 0.7867+ 0.0093
2166.2882597238,-0.4458102773,0.3160898294,0.3091572555,
2251.1445382643,-0.4418312837,0.3309113808,0.3257279048,
2391.5943299081,-0.4352454562,0.3463261233,0.3429621694,
2659.7964534029,-0.4226691974,0.3623052215,0.3607910171,
3150.9550241407,-0.3996382936,0.3787693771,0.3791268257,
3955.7194478080,-0.3619021059,0.3956402613,0.3978612063,
5104.0644166887,-0.3080550918,0.4127987202,0.4168583030,
6512.9872499705,-0.2419893278,0.4300948180,0.4359695572,
7966.6452353811,-0.1738258889,0.4473713131,0.4550197277,
9147.8356294739,-0.1184387208,0.4644424886,0.4738202588,
9726.5156579196,-0.0913038506,0.4810897980,0.4921624555,
9476.6425158002,-0.1030206456,0.4970922657,0.5098286558,
8371.3733679077,-0.1548477925,0.5122078240,0.5265844527,
6610.3853490469,-0.2374222360,0.5261823828,0.5421890577,
4560.9155643413,-0.3335238705,0.5387641368,0.5564024087,
2635.0410895438,-0.4238300005,0.5496851472,0.5689766374,
1155.2389713502,-0.4932193632,0.5586912407,0.5796731607,
264.4262277170,-0.5349904405,0.5655293594,0.5882526660,
-88.0401518173,-0.5515179323,0.5699617716,0.5944956776,
-88.6432058077,-0.5515462101,0.5717651808,0.5981910027,
34.3739994263,-0.5457778135,0.5707434848,0.5991503971,
98.1683701319,-0.5427864334,0.5667177234,0.5972065026,
13.6967854586,-0.5467473882,0.5595457473,0.5922165271,
-212.6039022032,-0.5573588479,0.5491131810,0.5840678094,
-511.4968668804,-0.5713742302,0.5353504724,0.5726802680,
-795.3053086717,-0.5846822844,0.5182172927,0.5580052741,
-994.4724533999,-0.5940214259,0.4977249864,0.5400295574,
-1075.8815522597,-0.5978387778,0.4739139828,0.5187775100,
-1042.6958814637,-0.5962826694,0.4468797571,0.4943101146,
-923.1187418846,-0.5906755808,0.4167466884,0.4667230683,
-756.4734586946,-0.5828614212,0.3836962249,0.4361493226,
-582.9233810026,-0.5747234890,0.3479302882,0.4027573303,
-437.8718814873,-0.5679218829,0.3096987195,0.3667462784,
-349.4823560289,-0.5637772119,0.2692810196,0.3283451314,
-335.4382233371,-0.5631186689,0.2269824178,0.2878128769,
-399.2229245772,-0.5661095957,0.1831410890,0.2454329019,
-526.9999229929,-0.5721011836,0.1381028545,0.2015024716,
-688.7327035273,-0.5796849912,0.0922346174,0.1563406399,
-844.4247724411,-0.5869855439,0.0459180512,0.1102785366,
-955.1996569288,-0.5921798862,-0.0004754241,0.0636522420,
-993.6209047318,-0.5939814959,-0.0465615358,0.0167999713,
-950.0520837502,-0.5919385115,-0.0919769819,-0.0299388041,
-832.5367816519,-0.5864281045,-0.1363532308,-0.0762290221,
-662.0386054797,-0.5784332789,-0.1793578902,-0.1217512305,
-464.9211812566,-0.5691902509,-0.2206671967,-0.1661951842,
-266.3081535887,-0.5598770926,-0.2599843679,-0.2092717394,
-84.7631852666,-0.5513642722,-0.2970487808,-0.2507071884,
70.7500431351,-0.5440721054,-0.3316219791,-0.2902548053,
201.6678336604,-0.5379332427,-0.3635052747,-0.3276958339,
317.8664713755,-0.5324845754,-0.3925357266,-0.3628365241,
433.8222247748,-0.5270472972,-0.4185876927,-0.3955133233,
563.4913461878,-0.5209669858,-0.4415616478,-0.4255876068,
715.6300721881,-0.5138330527,-0.4614196141,-0.4529630709,
891.6346240028,-0.5055800278,-0.4781328584,-0.4775624689,
1087.0612079248,-0.4964162850,-0.4917200830,-0.4993421310,
1295.6260157247,-0.4866364780,-0.5022352453,-0.5182900301,
1513.3252250650,-0.4764283500,-0.5097590644,-0.5344185405,
1740.0349999150,-0.4657977078,-0.5143964370,-0.5477663933,
1977.3114909671,-0.4546715821,-0.5162877028,-0.5583946356,
2223.3108360533,-0.4431364332,-0.5155785083,-0.5663903228,
2467.9091605638,-0.4316669795,-0.5124525569,-0.5718564811,
2690.9825778651,-0.4212068496,-0.5070936286,-0.5749127902,
2865.7671897202,-0.4130110289,-0.4997063535,-0.5756937848,
2965.8990867085,-0.4083157468,-0.4904975698,-0.5743459943,
2972.6543486468,-0.4079989860,-0.4796810936,-0.5710234267,
2878.9490450107,-0.4123929189,-0.4674820281,-0.5658933295,
2688.8192353566,-0.4213082909,-0.4541072220,-0.5591116033,
2413.7809697440,-0.4342051031,-0.4397820529,-0.5508559821,
2068.5902891584,-0.4503914303,-0.4247080524,-0.5412894567,
1668.8032259341,-0.4691378351,-0.4090897116,-0.5305804139,
1230.0558041774,-0.4897111291,-0.3931272972,-0.5188906215,
768.7440401899,-0.5113424870,-0.3769943233,-0.5063777215,
302.2639428921,-0.5332161932,-0.3608805320,-0.4931975143,
-150.9884857534,-0.5544696410,-0.3449277865,-0.4794913689,
-572.4972503187,-0.5742345976,-0.3293023017,-0.4653989190,
-945.1063614871,-0.5917066017,-0.3141313351,-0.4510486352,
-1256.5798356305,-0.6063118963,-0.2995480785,-0.4365670076,
-1504.4016943866,-0.6179325047,-0.2856558771,-0.4220574388,
-1699.6959642367,-0.6270900432,-0.2725588502,-0.4076304801,
-1866.5466760837,-0.6349138356,-0.2603363204,-0.3933775213,
-2034.6778648308,-0.6427976708,-0.2490771741,-0.3793857704,
-2226.9735689609,-0.6518146037,-0.2388278691,-0.3657296700,
-2447.4778301160,-0.6621542633,-0.2296471684,-0.3524782154,
-2677.0746926783,-0.6729202838,-0.2215724454,-0.3396916380,
-2880.0482033509,-0.6824379094,-0.2146252675,-0.3274170444,
-3019.0024107406,-0.6889536075,-0.2088303610,-0.3156998458,
-3070.9013649404,-0.6913872001,-0.2041836620,-0.3045713699,
-3036.3091171141,-0.6897651359,-0.2006776934,-0.2940550953,
-2937.9497190806,-0.6851529679,-0.1982985020,-0.2841721558,
-2810.6672229011,-0.6791845677,-0.1970063512,-0.2749242136,
-2689.4256804655,-0.6734994336,-0.1967619376,-0.2663140395,
-2600.7491430818,-0.6693413044,-0.1975105813,-0.2583249382,
-2560.3616610653,-0.6674474961,-0.1991801929,-0.2509478510,
-2574.6272833304,-0.6681164250,-0.2016899529,-0.2441450479,
-2641.8300569833,-0.6712676285,-0.2049490436,-0.2378816880,
-2750.9740269158,-0.6763854956,-0.2088507878,-0.2321110216,
-2879.6632354016,-0.6824198579,-0.2132760368,-0.2267723121,
-2994.6617216932,-0.6878122489,-0.2180925915,-0.2218040267,
-3058.4135216214,-0.6908016329,-0.2231615825,-0.2171272677,
-3041.1626671960,-0.6899927236,-0.2283266957,-0.2126548107,
-2933.3131862083,-0.6849355563,-0.2334276314,-0.2082955512,
-2751.2691018358,-0.6763993319,-0.2382897180,-0.2039452190,
-2532.7944322486,-0.6661548418,-0.2427358284,-0.1994971033,
-2323.4131902178,-0.6563367515,-0.2465707649,-0.1948273679,
-2160.8893827261,-0.6487158518,-0.2496107358,-0.1898200228,
-2064.6270105802,-0.6442020154,-0.2516639298,-0.1843453994,
-2034.8300680257,-0.6428048078,-0.2525276578,-0.1782696379,
-2059.4225423642,-0.6439579728,-0.2520060133,-0.1714614040,
-2124.1284135723,-0.6469920942,-0.2499188908,-0.1637910556,
-2219.2716539233,-0.6514534534,-0.2460820090,-0.1551242516,
-2341.8162276111,-0.6571996878,-0.2403155444,-0.1453318175,
-2492.3260903771,-0.6642572419,-0.2324657218,-0.1342932004,
-2670.8051891383,-0.6726263007,-0.2223748825,-0.1218926396,
-2873.4174616196,-0.6821269875,-0.2099275126,-0.1080287051,
-3091.6068359874,-0.6923580998,-0.1950051865,-0.0926007724,
-3312.5372304863,-0.7027177412,-0.1775240149,-0.0755366475,
-3520.1725530789,-0.7124539637,-0.1574248496,-0.0567695347,
-3695.8767010877,-0.7206929023,-0.1346697143,-0.0362535061,
-3820.0935608402,-0.7265175519,-0.1092523224,-0.0139656408,
-3876.4270073168,-0.7291590820,-0.0812028565,0.0101017032,
-3858.0009038014,-0.7282950641,-0.0505791168,0.0359259647,
-3773.8991015353,-0.7243514487,-0.0174637178,0.0634654285,
-3650.9654393739,-0.7185869695,0.0180125066,0.0926556543,
-3525.5637434462,-0.7127067618,0.0556918244,0.1233974665,
-3424.4978268178,-0.7079676826,0.0953879808,0.1555745507,
-3340.7314891569,-0.7040397974,0.1368746737,0.1890396976,
-3214.9485164036,-0.6981417113,0.1798919187,0.2236200946,
-2936.3126804417,-0.6850762055,0.2241613369,0.2591225790,
-2371.3077387748,-0.6585825735,0.2693653476,0.2953243830,
-1417.6974342050,-0.6138668575,0.3151674749,0.3319829901,
