ECG_I_Filtered,ECG_I_mV,PPG_RED_Filtered,PPG_IR_Filtered,{'Hz': 250}
,,,,ecg_mv = (ecg_data - 11872) / (2 ** 24) * 1000 * 0.7867+ 0.0093
4569.9226939863,-0.3331015174,-0.0539680162,-0.0491142816,
4492.7769251934,-0.3367189577,-0.0908975228,-0.0665475498,
4436.0783362299,-0.3393776097,-0.1292992815,-0.0849201879,
4422.9436528118,-0.3399935078,-0.1693143920,-0.1041959050,
4480.1191385761,-0.3373124936,-0.2110418833,-0.1243196671,
4636.4605893593,-0.3299814907,-0.2545472625,-0.1452098755,
4920.8133297210,-0.3166479137,-0.2998365135,-0.1667536793,
5358.8174336662,-0.2961094747,-0.3468705378,-0.1888149913,
5967.3129464929,-0.2675765274,-0.3955606015,-0.2112285037,
6748.2998846936,-0.2309552891,-0.4457431923,-0.2338016775,
7683.4582358612,-0.1871048031,-0.4972167679,-0.2563243205,
8729.2279586013,-0.1380676422,-0.5497247069,-0.2785602907,
9814.8089824502,-0.0871636906,-0.6029394138,-0.3002544374,
10848.8412077974,-0.0386769124,-0.6565062080,-0.3211398679,
11735.8445058155,0.0029155363,-0.7100084832,-0.3409389409,
12399.7387183943,0.0340461825,-0.7630075283,-0.3593684691,
12802.9636580814,0.0529537927,-0.8150130518,-0.3761422110,
12951.6391080286,0.0599253294,-0.8655302215,-0.3909807262,
12882.0848219440,0.0566638612,-0.9140401509,-0.4036123331,
12637.4205240498,0.0451913139,-0.9600178637,-0.4137844483,
12248.0059090463,0.0269312833,-1.0029431416,-0.4212630230,
11728.8006420817,0.0025852426,-1.0423150509,-0.4258362062,
11093.5243587277,-0.0272034811,-1.0776448406,-0.4273338476,
10374.3366649613,-0.0609268926,-1.1084847639,-0.4256109238,
9630.7571371525,-0.0957940609,-1.1344339831,-0.4205698393,
8939.3453220582,-0.1282150344,-1.1551258953,-0.4121534851,
8369.1407368214,-0.1549524828,-1.1702724911,-0.4003531298,
7958.1028689779,-0.1742264488,-1.1796339082,-0.3852085448,
7706.3511764674,-0.1860313309,-1.1830472658,-0.3668098307,
7590.1250876521,-0.1914812854,-1.1804295537,-0.3452978993,
7585.9440013406,-0.1916773406,-1.1717706342,-0.3208655643,
7685.7272868182,-0.1869984051,-1.1571413864,-0.2937532938,
7889.6742838831,-0.1774351318,-1.1366848040,-0.2642462980,
8178.1443028894,-0.1639084916,-1.1106323664,-0.2326777084,
8481.3366247955,-0.1496915083,-1.0792881338,-0.1994177082,
8671.1305012190,-0.1407918886,-1.0430237549,-0.1648704887,
8590.2051544976,-0.1445865569,-1.0022738246,-0.1294724165,
8111.9597777569,-0.1670119485,-0.9575383548,-0.0936756310,
7205.0735349830,-0.2095367277,-0.9093606116,-0.0579573276,
5968.4655611026,-0.2675224801,-0.8583244514,-0.0227944908,
4614.3749620686,-0.3310171073,-0.8050544634,0.0113250066,
3402.6008149522,-0.3878383774,-0.7501836860,0.0439320113,
2553.5021680405,-0.4276534400,-0.6943625733,0.0745585858,
2178.1180409412,-0.4452555673,-0.6382447886,0.1027676117,
2254.3274246929,-0.4416820351,-0.5824678993,0.1281424848,
2653.9692818815,-0.4229424391,-0.5276463057,0.1503122028,
3201.6025467629,-0.3972633819,-0.4743709174,0.1689367287,
3735.4261253919,-0.3722318744,-0.4231941788,0.1837297496,
4145.5188957573,-0.3530022249,-0.3746109452,0.1944523996,
4381.3997079223,-0.3419415439,-0.3290683394,0.2009277924,
4438.1073841721,-0.3392824657,-0.2869517819,0.2030304194,
4337.7207191670,-0.3439896942,-0.2485786064,0.2006994762,
4118.7184801011,-0.3542589225,-0.2141979870,0.1939364941,
3834.1794068680,-0.3676012368,-0.1839835902,0.1828057121,
3550.2222122317,-0.3809162663,-0.1580379804,0.1674291268,
3334.6855820039,-0.3910229888,-0.1363955618,0.1479873409,
3235.2481752267,-0.3956857056,-0.1190079623,0.1247242504,
3256.3486243620,-0.3946962850,-0.1057670644,0.0979279132,
3350.7055354863,-0.3902717976,-0.0964985514,0.0679379965,
3434.9974884911,-0.3863192658,-0.0909698941,0.0351327348,
3426.3830372899,-0.3867232058,-0.0888895016,-0.0000660710,
3282.1807100301,-0.3934849934,-0.0899269776,-0.0372167345,
3021.8290093112,-0.4056931382,-0.0937056569,-0.0758446524,
2718.0864124089,-0.4199359244,-0.0998239265,-0.1154703009,
2461.6713715040,-0.4319594755,-0.1078489938,-0.1555955479,
2317.1423139180,-0.4387365838,-0.1173446722,-0.1957291274,
2293.0176423535,-0.4398678131,-0.1278555744,-0.2353784929,
2340.6557351407,-0.4376340165,-0.1389358647,-0.2740725204,
2381.1349464887,-0.4357359069,-0.1501458392,-0.3113531470,
2344.9736067434,-0.4374315473,-0.1610615865,-0.3467886188,
2205.1700226495,-0.4439870736,-0.1712866195,-0.3799788855,
1987.9224776189,-0.4541740226,-0.1804447403,-0.4105632179,
1758.3492320041,-0.4649389357,-0.1882103506,-0.4382167287,
1590.3685233763,-0.4728157147,-0.1942722117,-0.4626550335,
1536.2585668100,-0.4753529833,-0.1983873517,-0.4836545490,
1609.3775551713,-0.4719243627,-0.2003449291,-0.5010242958,
1785.2036594125,-0.4636797054,-0.1999853281,-0.5146301691,
2015.3750288711,-0.4528867457,-0.1971924554,-0.5243886189,
2244.3297915739,-0.4421508339,-0.1919074690,-0.5302682355,
2421.4260545464,-0.4338466176,-0.1841190648,-0.5322804388,
2507.5419041266,-0.4298085615,-0.1738529831,-0.5304888344,
2480.1954062839,-0.4310908654,-0.1611944025,-0.5250011113,
2339.1446069428,-0.4377048748,-0.1462599429,-0.5159677830,
2109.9075323111,-0.4484540245,-0.1292102716,-0.5035768929,
1839.5621892131,-0.4611307810,-0.1102405479,-0.4880500035,
1582.8665654268,-0.4731674888,-0.0895751865,-0.4696444983,
1382.9786300262,-0.4825404288,-0.0674689576,-0.4486412177,
1256.8163337279,-0.4884563018,-0.0441949955,-0.4253414223,
1193.4976092418,-0.4914253784,-0.0200382136,-0.4000635981,
1166.2603716262,-0.4927025590,0.0046919370,-0.3731430114,
1148.7425186476,-0.4935239882,0.0296942521,-0.3449156844,
1123.8619311439,-0.4946906632,0.0546558058,-0.3157236000,
1080.4964733924,-0.4967241118,0.0792760699,-0.2859044195,
1004.0439934815,-0.5003090430,0.1032553723,-0.2557923989,
872.1823236864,-0.5064921652,0.1263132861,-0.2257053564,
662.8692808482,-0.5163070576,0.1481846260,-0.1959512124,
371.5426667582,-0.5299676463,0.1686232660,-0.1668158921,
25.5202685441,-0.5461929736,0.1874161238,-0.1385617189,
-316.7601409387,-0.5622428354,0.2043699720,-0.1114303148,
-584.5808027130,-0.5748012071,0.2193252284,-0.0856323111,
-722.7039712819,-0.5812779370,0.2321506592,-0.0613497022,
-712.5319142277,-0.5808009594,0.2427649453,-0.0387296549,
-575.1869118070,-0.5743607184,0.2511026666,-0.0178927148,
-356.0312565432,-0.5640842963,0.2571463905,0.0010799956,
-100.9072528154,-0.5521212832,0.2609113969,0.0181393004,
161.3427835557,-0.5398241236,0.2624483314,0.0332691271,
422.0365257249,-0.5275999401,0.2618433372,0.0464873172,
683.4516362427,-0.5153419309,0.2592144893,0.0578451779,
945.7057674777,-0.5030445793,0.2547097927,0.0674228733,
1198.5565620429,-0.4911881592,0.2485044909,0.0753309426,
1422.6016532232,-0.4806824667,0.2408000882,0.0817072578,
1597.1986654070,-0.4724954427,0.2318148155,0.0867090453,
1708.9452145192,-0.4672555382,0.2217885623,0.0905237623,
1756.5189084568,-0.4650247613,0.2109751138,0.0933485428,
