ECG_I_Filtered,ECG_I_mV,PPG_RED_Filtered,PPG_IR_Filtered,{'Hz': 250}
,,,,ecg_mv = (ecg_data - 11872) / (2 ** 24) * 1000 * 0.7867+ 0.0093
-23284.2574920039,-1.6392111576,1.8447068497,1.1557833402,
-22525.7191330278,-1.6036425551,2.1555292974,1.3719857179,
-21719.8658033044,-1.5658553075,2.4674215104,1.5891069068,
-20844.2695068179,-1.5247977443,2.7786041157,1.8061115042,
-19914.9492070298,-1.4812210102,3.0872856973,2.0219251875,
-18991.7708168426,-1.4379322763,3.3916160965,2.2354401932,
-18171.4871937861,-1.3994683782,3.6897162536,2.4455169126,
-17559.9146428244,-1.3707911456,3.9797235547,2.6510090894,
-17229.6694217803,-1.3553056255,4.2597904305,2.8507707382,
-17181.1277443714,-1.3530294590,4.5280983118,3.0436452468,
-17325.5457832567,-1.3598013615,4.7828767853,3.2284969271,
-17506.0996730928,-1.3682677093,5.0224385276,3.4042244219,
-17556.2855135996,-1.3706209722,5.2451889069,3.5697619461,
-17372.5993726347,-1.3620077501,5.4496332185,3.7240890196,
-16964.4972892752,-1.3428714459,5.6344322278,3.8662585351,
-16450.9552769082,-1.3187909608,5.7983640866,3.9953906716,
-16001.3493263269,-1.2977084998,5.9403781712,4.1106996254,
-15750.4554088343,-1.2859438396,6.0596242904,4.2114975574,
-15732.8494793516,-1.2851182804,6.1554200739,4.2972041005,
-15869.9074795327,-1.2915450636,6.2272837860,4.3673503512,
-16012.0053408827,-1.2982081707,6.2749563988,4.4216140972,
-16008.0389878808,-1.2980221845,6.2983845159,4.4597838223,
-15765.1443411062,-1.2866326180,6.2977404630,4.4817976051,
-15272.4173203672,-1.2635281680,6.2734125496,4.4877414821,
-14586.2338478328,-1.2313523566,6.2260086649,4.4778355477,
-13792.4498511648,-1.1941310518,6.1563441774,4.4524524465,
-12967.9612666527,-1.1554699790,6.0654472052,4.4121024215,
-12156.1040423474,-1.1174012030,5.9545368300,4.3574355140,
-11359.6541411956,-1.0800548914,5.8250080531,4.2892386642,
-10546.9075441736,-1.0419444118,5.6784291323,4.2084200327,
-9665.0802534192,-1.0005946712,5.5165024817,4.1160016098,
-8656.7482953620,-0.9533130035,5.3410662699,4.0131108521,
-7476.4477238508,-0.8979675600,5.1540531459,3.9009607162,
-6104.7146232787,-0.8336456588,4.9574810015,3.7808505178,
-4555.9251117033,-0.7610214100,4.7534168920,3.6541248838,
-2877.3753439634,-0.6823125764,4.5439433416,3.5221723517,
-1138.3215147904,-0.6007666485,4.3311652709,3.3864157407,
589.2201380860,-0.5197605377,4.1171401577,3.2482728058,
2252.7133308375,-0.4417577215,3.9038773458,3.1091441820,
3835.9417304448,-0.3675185997,3.6933071281,2.9704104521,
5362.4089516118,-0.2959410649,3.4872625518,2.8333977452,
6882.0585536875,-0.2246832148,3.2874278153,2.6993464556,
8445.4740375975,-0.1513731400,3.0953600856,2.5694434929,
10076.4788427836,-0.0748937360,2.9124372386,2.4447440508,
11755.9363441533,0.0038576621,2.7398475537,2.3261997449,
13425.3498490404,0.0821380875,2.5785876759,2.2146340150,
15009.0225941753,0.1563980450,2.4294292127,2.1107289845,
16445.7377426679,0.2237670178,2.2929397254,2.0150096953,
17717.1583810020,0.2833851699,2.1694425189,1.9278544401,
18862.6275160420,0.3370973334,2.0590444625,1.8494721914,
19974.4480720539,0.3892316822,1.9616113320,1.7799080192,
21172.3228877392,0.4454011991,1.8767911611,1.7190393333,
22559.5147132833,0.5104479750,1.8040156500,1.6665869446,
24170.7662074192,0.5860011270,1.7424958243,1.6221035574,
25931.5399345063,0.6685655222,1.6912553024,1.5849921427,
27652.5783616258,0.7492666904,1.6491363359,1.5545120673,
29075.8238556917,0.8160040579,1.6148082784,1.5297833236,
29964.7786805805,0.8576880155,1.5868074757,1.5098153556,
30204.9049942772,0.8689477723,1.5635377134,1.4934986286,
29865.5048460399,0.8530329687,1.5433112674,1.4796419805,
29187.4401735844,0.8212378558,1.5243654256,1.4669757221,
